state,lsad,census,pop_estimataes_base,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,year,gini,moe,epi,epi_between,epi_within,gdp,affective,N,type,political,personal_income,unemployment,population,affective_1,affective_g,affective_r,political_1,political_g,political_r,gini_1,gini_g,gini_r,epi_1,epi_g,epi_r,epi_between_1,epi_between_g,epi_between_r,epi_within_1,epi_within_g,epi_within_r,personal_income_1,personal_income_g,personal_income_r,population_1,population_g,population_r,gdp_1,gdp_g,gdp_r,unemployment_1,unemployment_g,unemployment_r,sp_affective,sp_affective_1,sp_affective_g,sp_affective_r,sp_political,sp_political_1,sp_political_g,sp_political_r,sp_epi,sp_epi_1,sp_epi_g,sp_epi_r,sp_epi_between,sp_epi_between_1,sp_epi_between_g,sp_epi_between_r,sp_epi_within,sp_epi_within_1,sp_epi_within_g,sp_epi_within_r,sp_gini,sp_gini_1,sp_gini_g,sp_gini_r
INDIANA,,6483802,6484192,6490308,6516560,6537632,6570713,6596855,2020,0.4502,±0.0021,0.9669049999606145,0.7258968637146996,0.2410081362459149,327277.9,0.5643978292725369,,Affective,5.7037922862422885,52219.0,0.071,6785644.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.4494,0.0007999999999999674,0.0017801513128615205,0.9388551192387711,0.028049880721843445,0.029876687198112574,0.6985486027826047,0.02734826093209497,0.039150119008406384,0.2403065164561664,0.0007016197897485033,0.0029196869069361407,43645.0,8574.0,0.19644861954404857,6658366.0,127278.0,0.01911550070993394,319601.5,7676.400000000023,0.024018660738450926,0.044,0.026999999999999996,0.6136363636363635,0.5643978292725369,0.45693075956136553,0.10746706971117137,0.23519333610706197,5.7037922862422885,4.661367612237253,1.0424246740050354,0.22363065107081675,0.9669547171865824,0.9651765430209244,0.001778174165658064,0.0018423304819370381,0.7118862080630285,0.7064026639216268,0.0054835441414017305,0.00776263230798081,0.255068509123554,0.2587738790992976,-0.003705369975743611,-0.01431894899377295,0.47195,0.47047500000000003,0.0014749999999999486,0.003135129390509482
INDIANA,,6483802,6484192,6490308,6516560,6537632,6570713,6596855,2021,,,,,,346240.9,,,,,56497.0,0.036,6805985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1991,0.5903423428535461,,,,,,,,,,16084.0,,4253279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5847360094388325,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1992,0.5864512324333191,,,,,,0.3180582085926832,,Affective,,17066.0,,4293003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5836335619290669,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1993,0.57918781042099,,,,,,,,,,17809.0,,4316428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5730772813161213,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1994,0.5742325186729431,,,,,,0.313452904467812,,Affective,,18840.0,,4347481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31345290446781193,,,,,,,,,,,,,,,,,,,,0.5674615899721781,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1995,0.5784037709236145,,,,,,,,,,19630.0,,4378779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5685591697692871,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1996,0.6008095145225525,,,,,,0.342963503720662,,Affective,,20409.0,,4398877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342963503720662,,,,,,,,,,,,,,,,,,,,0.5903468330701191,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1997,0.5768038630485535,,,,,,,,,,21352.0,,4421071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5725048383076985,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1998,0.5748853087425232,,,,,207611.6,0.3318394055574816,,Affective,,22312.0,,4440344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318394055574816,,,,,,,,,,,,,,,,,,,,0.5762635668118794,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,1999,0.5743939280509949,,,,,211952.5,,,,,22746.0,,4460811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5757392843564351,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2000,0.5762820839881897,,0.9666045034370718,0.787826966381824,0.1787775370552478,205722.6,,,,,23997.0,0.05,4471885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9535365449648406,,,,0.7817332146663968,,,,0.17180333029844386,,,,0.5775168339411417,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2001,0.5672435164451599,,,,,208617.8,,,,,25663.0,0.054,4477875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5696614384651184,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2002,0.5758154988288879,,,,,213079.4,,,,,26289.0,0.059,4497267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5751490990320841,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2003,0.6026594638824463,,,,,221774.4,,,,,27022.0,0.062,4521042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000231107076008,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2004,0.630615770816803,,0.9343843672687037,0.7305985192695376,0.2037858479991661,232712.8,,,,3.5543276153300054,28065.0,0.055,4552238.0,,,,,,,0.5762820839881897,0.05433368682861328,0.09428314420707688,0.9666045034370718,-0.03222013616836816,-0.03333331890530113,0.787826966381824,-0.057228447112286474,-0.07264088379090902,0.1787775370552478,0.02500831094391831,0.13988508487053364,23997.0,4068.0,0.1695211901487686,4471885.0,80353.0,0.017968485325539452,205722.6,26990.199999999983,0.13119705856332742,0.05,0.0049999999999999975,0.09999999999999995,,,,,3.554327615330005,,,,0.9450731738199792,0.9535365449648406,-0.008463371144861398,-0.00887577008930839,0.7570207330652536,0.7817332146663968,-0.024712481601143144,-0.031612423698395814,0.18805244075472566,0.17180333029844386,0.0162491104562818,0.09457971756458426,0.6278282602628071,0.5775168339411417,0.05031142632166541,0.08711681351057024
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2005,0.6622357964515686,,,,,247773.2,,,,,30139.0,0.067,4576628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6535718441009521,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2006,0.6723819375038147,,,,,245500.2,,,,,33850.0,0.039,4302665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6729788780212402,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2007,0.6755281686782837,,,,,230367.7,,,,,36432.0,0.038,4375581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.674330453077952,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2008,0.6593630313873291,,0.9380301464550532,0.703394964213531,0.2346351822415223,232150.7,0.425958840000247,,Affective,3.417359396416711,38522.0,0.044,4435586.0,,,,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.630615770816803,0.028747260570526123,0.04558601592423121,0.9343843672687037,0.0036457791863495626,0.003901798140102161,0.7305985192695376,-0.02720355505600658,-0.03723461564527268,0.2037858479991661,0.030849334242356197,0.15138114125806437,28065.0,10457.0,0.3725993230001782,4552238.0,-116652.0,-0.025625197979543247,232712.8,-562.0999999999767,-0.0024154236466579267,0.055,-0.011000000000000003,-0.20000000000000004,0.425958840000247,,,,3.4173593964167104,3.554327615330005,-0.13696821891329458,-0.03853562016133328,0.9593154540663272,0.9450731738199792,0.014242280246347994,0.015070029116137956,0.7326317926949781,0.7570207330652536,-0.024388940370275503,-0.03221700450861129,0.226683661371349,0.18805244075472566,0.03863122061662333,0.205427913945608,0.6680753628412882,0.6278282602628071,0.040247102578481075,0.06410527388753376
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2009,0.640264630317688,,,,,236411.0,,,,,36930.0,0.066,4491648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6368528604507446,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2010,0.475,±0.002,,,,246836.2,,,,,38242.0,0.074,4544800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46833333333333327,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2011,0.4777,±0.0022,,,,234975.7,,,,,39124.0,0.073,4577075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4701,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2012,0.479,±0.0021,0.9426242264929883,0.6966483359262442,0.24597589056674402,235384.7,0.4699810679771621,,Affective,4.116795685217427,41003.0,0.064,4603574.0,0.425958840000247,0.04402222797691513,0.10334854883370798,3.417359396416711,0.6994362888007157,0.2046715629424617,0.6593630313873291,-0.18036303138732912,-0.2735413160908298,0.9380301464550532,0.004594080037935044,0.0048975825087250275,0.703394964213531,-0.006746628287286782,-0.00959152201897012,0.2346351822415223,0.011340708325221716,0.04833336679044206,38522.0,2481.0,0.06440475572400187,4435586.0,167988.0,0.03787278614370232,232150.7,3234.0,0.01393060628290158,0.044,0.020000000000000004,0.45454545454545464,0.4699810679771621,0.425958840000247,0.04402222797691513,0.10334854883370798,4.116795685217427,3.4173593964167104,0.6994362888007162,0.20467156294246186,0.9554584069104499,0.9593154540663272,-0.0038570471558773134,-0.0040206244354014506,0.7078284407524136,0.7326317926949781,-0.024803351942564555,-0.033855140044258374,0.24762996615803645,0.226683661371349,0.020946304786687464,0.09240324009225179,0.4708,0.6680753628412882,-0.19727536284128822,-0.2952890853545127
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2013,0.4802,±0.0023,,,,228452.8,,,,,41376.0,0.067,4628228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4716666666666666,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2014,0.484,±0.0020,,,,235355.1,,,,,43085.0,0.064,4648811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47329999999999994,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2015,0.4876,±0.0021,,,,233016.0,,,,,43113.0,0.063,4670563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4757666666666666,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2016,0.4903,±0.0022,0.9323288324451762,0.6544403787641907,0.2778884536809855,228428.5,0.45693075956136553,,Affective,4.661367612237253,42725.0,0.061,4685605.0,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.116795685217427,0.5445719270198266,0.13228053288514494,0.479,0.011300000000000032,0.02359081419624224,0.9426242264929883,-0.010295394047812101,-0.010922055426175368,0.6966483359262442,-0.0422079571620535,-0.06058717861707798,0.24597589056674402,0.03191256311424151,0.12973858145492612,41003.0,1722.0,0.04199692705411799,4603574.0,82031.0,0.0178189815130592,235384.7,-6956.200000000012,-0.02955247303669275,0.064,-0.0030000000000000027,-0.04687500000000004,0.4569307595613655,0.4699810679771621,-0.01305030841579663,-0.027767732159863907,4.661367612237253,4.116795685217427,0.5445719270198266,0.13228053288514494,0.9448052417913638,0.9554584069104499,-0.010653165119086094,-0.011149794739400476,0.6701389372951341,0.7078284407524136,-0.037689503457279505,-0.05324666442791701,0.2746663044962297,0.24762996615803645,0.027036338338193244,0.10918039830825144,0.477,0.4708,0.006199999999999983,0.013169073916737432
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2017,0.491,±0.0024,,,,233351.7,,,,,44056.0,0.051,4678606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47719999999999996,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2018,0.4927,±0.0021,,,,237298.3,,,,,46057.0,0.049,4670052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4785,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2019,0.4953,±0.0024,,,,237044.6,,,,,47668.0,0.048,4664558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4787666666666667,,,
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2020,0.4991,±0.0039,0.9372550379489539,0.6566149260499465,0.2806401118990074,218421.7,0.5643978292725369,,Affective,5.7037922862422885,50809.0,0.083,4651203.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.4903,0.008799999999999975,0.01794819498266362,0.9323288324451762,0.0049262055037777586,0.005283763981489262,0.6544403787641907,0.0021745472857558346,0.0033227584304350694,0.2778884536809855,0.0027516582180218685,0.009902024289144296,42725.0,8084.0,0.1892100643651258,4685605.0,-34402.0,-0.007342061484055955,228428.5,-10006.799999999988,-0.04380714315420356,0.061,0.022000000000000006,0.36065573770491816,0.5643978292725369,0.4569307595613655,0.10746706971117143,0.23519333610706214,5.7037922862422885,4.661367612237253,1.0424246740050354,0.22363065107081675,0.9500674362785146,0.9448052417913638,0.0052621944871508175,0.005569607633816281,0.6887741321807124,0.6701389372951341,0.0186351948855783,0.027807957198838638,0.2612933040978022,0.2746663044962297,-0.013373000398427481,-0.04868817244603461,0.47983333333333333,0.477,0.0028333333333333544,0.005939902166317305
LOUISIANA,,4533372,4533479,4545581,4575972,4604744,4629284,4649676,2021,,,,,,221152.7,,,,,54217.0,0.055,4624047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1991,0.5493574738502502,,,,,,,,,,20322.0,,4440859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561538502573967,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1992,0.5602800250053406,,,,,,0.3180582085926832,,Affective,,21581.0,,4495572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180582085926832,,,,,,,,,,,,,,,,,,,,0.5614317804574966,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1993,0.5486481785774231,,,,,,,,,,21947.0,,4555954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5491141825914383,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1994,0.5448107719421387,,,,,,0.313452904467812,,Affective,,23242.0,,4610355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313452904467812,,,,,,,,,,,,,,,,,,,,0.5488423705101013,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1995,0.5495700836181641,,,,,,,,,,24320.0,,4660180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5510696768760681,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1996,0.5691731572151184,,,,,,0.342963503720662,,Affective,,25932.0,,4712827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342963503720662,,,,,,,,,,,,,,,,,,,,0.5710375010967255,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1997,0.5572465062141418,,,,,,,,,,27087.0,,4763390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555738061666489,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1998,0.5635496973991394,,,,,223654.5,0.3318394055574816,,Affective,,29162.0,,4813412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318394055574816,,,,,,,,,,,,,,,,,,,,0.5609902441501617,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,1999,0.5636152625083923,,,,,232068.1,,,,,30303.0,,4873481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5599050968885422,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2000,0.5685564875602722,,1.0030805223555883,0.8710165278452866,0.1320639945103017,247802.6,,,,,32448.0,0.031,4933692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9206321118250756,,,,0.7951568350202464,,,,0.1254752768048292,,,,0.5536146461963654,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2001,0.556117057800293,,,,,247599.4,,,,,33490.0,0.038,4982796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5475475639104843,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2002,0.549884557723999,,,,,253478.4,,,,,33955.0,0.045,5018935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5520291924476624,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2003,0.545545220375061,,,,,264165.9,,,,,35293.0,0.049,5053572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5648964196443558,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2004,0.5498659014701843,,1.0037346253733914,0.8455326605773975,0.15820196479599402,275560.1,,,,3.5543276153300054,37211.0,0.046,5087713.0,,,,,,,0.5685564875602722,-0.01869058609008789,-0.0328737539699721,1.0030805223555883,0.0006541030178031093,0.000652094226959012,0.8710165278452866,-0.025483867267889093,-0.029257616191200035,0.1320639945103017,0.026137970285692314,0.19791897392330815,32448.0,4763.0,0.146788708086785,4933692.0,154021.0,0.031218203325217707,247802.6,27757.49999999997,0.1120145632047443,0.031,0.015,0.48387096774193544,,,,,3.5543276153300054,,,,0.9249434504058736,0.9206321118250756,0.004311338580797908,0.0046830199874856,0.7917247465618367,0.7951568350202464,-0.003432088458409699,-0.004316240906515393,0.13321870384403675,0.1254752768048292,0.007743427039207551,0.06171277112424372,0.5773748755455017,0.5536146461963654,0.023760229349136353,0.042918353971272416
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2005,0.561903178691864,,,,,284636.9,,,,,38065.0,0.042,5119598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5923130512237549,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2006,0.570292055606842,,,,,284382.0,,,,,39667.0,0.041,5163555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5972195863723755,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2007,0.575563907623291,,,,,286299.2,,,,,41655.0,0.047,5207203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5977206081151962,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2008,0.5713396072387695,,0.9920485870408803,0.8309626199209432,0.1610859671199371,288420.6,0.425958840000247,,Affective,3.417359396416711,43161.0,0.054,5247018.0,,,,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.5498659014701843,0.021473705768585205,0.03905262303258058,1.0037346253733914,-0.01168603833251114,-0.011642557740960574,0.8455326605773975,-0.014570040656454286,-0.017231789303685435,0.15820196479599402,0.002884002323943091,0.0182298767759433,37211.0,5950.0,0.1598989546101959,5087713.0,159305.0,0.03131171117553211,275560.1,12860.5,0.046670399669618355,0.046,0.008,0.17391304347826086,0.425958840000247,,,,3.417359396416711,3.5543276153300054,-0.13696821891329458,-0.03853562016133327,0.9792733429839655,0.9249434504058736,0.054329892578091954,0.05873860997042739,0.830683076385827,0.7917247465618367,0.03895832982399028,0.04920691186320963,0.14859026659813865,0.13321870384403675,0.015371562754101897,0.11538592037419806,0.592475101351738,0.5773748755455017,0.015100225806236267,0.026153243665079172
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2009,0.5785348415374756,,,,,277494.1,,,,,41079.0,0.08,5281203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5836728662252426,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2010,0.438,±0.002,,,,287140.1,,,,,42724.0,0.074,5312113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2011,0.4408,±0.0016,,,,293783.2,,,,,45323.0,0.065,5352572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435875,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2012,0.442,±0.0016,0.9996350485487547,0.827906242543438,0.1717288060053166,298328.3,0.4699810679771621,,Affective,4.116795685217427,47726.0,0.056,5388297.0,0.425958840000247,0.04402222797691513,0.10334854883370798,3.417359396416711,0.6994362888007157,0.2046715629424617,0.5713396072387695,-0.12933960723876953,-0.2263795570971452,0.9920485870408803,0.0075864615078744535,0.007647268094502947,0.8309626199209432,-0.0030563773775051928,-0.0036781165653347594,0.1610859671199371,0.01064283888537948,0.06606931116138327,43161.0,4565.0,0.10576678019508352,5247018.0,141279.0,0.02692557944340957,288420.6,9907.700000000012,0.034351568507936026,0.054,0.0020000000000000018,0.03703703703703707,0.4699810679771621,0.425958840000247,0.04402222797691513,0.10334854883370798,4.116795685217427,3.417359396416711,0.6994362888007157,0.2046715629424617,0.9647470447226698,0.9792733429839655,-0.0145262982612957,-0.014833752358695168,0.8006486465193038,0.830683076385827,-0.03003442986652316,-0.03615630403498564,0.16409839820336608,0.14859026659813865,0.015508131605227432,0.10436842170267496,0.43832499999999996,0.592475101351738,-0.154150101351738,-0.26017988097734907
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2013,0.4423,±0.0015,,,,305486.4,,,,,47838.0,0.049,5430428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43972500000000003,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2014,0.4459,±0.0014,,,,314091.3,,,,,49967.0,0.041,5473353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44194999999999995,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2015,0.448,±0.0014,,,,318913.2,,,,,51985.0,0.037,5509714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444525,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2016,0.449,±0.0014,0.9996997510163133,0.7396045871133516,0.2600951639029617,324030.3,0.45693075956136553,,Affective,4.661367612237253,52596.0,0.039,5556226.0,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.116795685217427,0.5445719270198266,0.13228053288514494,0.442,0.007000000000000006,0.015837104072398203,0.9996350485487547,6.47024675585195e-05,6.472608943879361e-05,0.827906242543438,-0.08830165543008639,-0.10665658850307973,0.1717288060053166,0.08836635789764513,0.5145692208149947,47726.0,4870.0,0.10204081632653061,5388297.0,167929.0,0.031165505539134164,298328.3,25702.0,0.08615340884522187,0.056,-0.017,-0.3035714285714286,0.45693075956136553,0.4699810679771621,-0.013050308415796574,-0.02776773215986379,4.661367612237253,4.116795685217427,0.5445719270198266,0.13228053288514494,0.9051230394493357,0.9647470447226698,-0.05962400527333411,-0.06180273430168825,0.7063271104134711,0.8006486465193038,-0.09432153610583272,-0.11780640174173904,0.19879592903586463,0.16409839820336608,0.034697530832498547,0.21144344620291858,0.447025,0.43832499999999996,0.008700000000000041,0.019848286089089243
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2017,0.4501,±0.0016,,,,327483.2,,,,,54266.0,0.035,5605384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44797499999999996,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2018,0.4515,±0.0017,,,,336892.2,,,,,56539.0,0.029,5650149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44792499999999996,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2019,0.4494,±0.0018,,,,340557.1,,,,,58543.0,0.032,5686733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.446025,,,
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2020,0.4491,±0.0015,0.996266987708122,0.7324670983525001,0.263799889355622,328489.5,0.5643978292725369,,Affective,5.7037922862422885,62240.0,0.062,5707165.0,0.45693075956136553,0.10746706971117137,0.23519333610706197,4.661367612237253,1.0424246740050354,0.22363065107081675,0.449,9.999999999998899e-05,0.00022271714922046545,0.9996997510163133,-0.0034327633081912,-0.003433794301440397,0.7396045871133516,-0.007137488760851518,-0.009650411699998864,0.2600951639029617,0.0037047254526602624,0.01424373062946472,52596.0,9644.0,0.18335995132709712,5556226.0,150939.0,0.02716574163829909,324030.3,4459.200000000012,0.01376167599141195,0.039,0.023,0.5897435897435898,0.5643978292725369,0.45693075956136553,0.10746706971117137,0.23519333610706197,5.7037922862422885,4.661367612237253,1.0424246740050354,0.22363065107081675,0.9344741296536102,0.9051230394493357,0.02935109020427451,0.03242773515314703,0.7307810266436244,0.7063271104134711,0.02445391623015336,0.03462123408492487,0.20369310300998578,0.19879592903586463,0.0048971739741211495,0.02463417635296573,0.44435,0.447025,-0.002674999999999983,-0.005984005368827209
MINNESOTA,,5303925,5303925,5310418,5348036,5380615,5422060,5457173,2021,,,,,,346204.3,,,,,66280.0,0.034,5707390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
