polling_id,divisiveness_ciro,divisiveness_haddad,divisiveness_alckmin,divisiveness_bolsonaro,divisiveness_amoedo,rate_ciro,rate_haddad,rate_alckmin,rate_bolsonaro,rate_amoedo,value_ciro,value_haddad,value_alckmin,value_bolsonaro,value_amoedo,candidate,value,rate
PR-PIÊN-144,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.034298118668596236,0.15716353111432707,0.047322720694645444,0.736903039073806,0.02431259044862518,237,1086,327,5092,168,FERNANDO HADDAD,1659,0.21077372633718713
PR-PIÊN-144,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.034298118668596236,0.15716353111432707,0.047322720694645444,0.736903039073806,0.02431259044862518,237,1086,327,5092,168,JAIR MESSIAS BOLSONARO,6212,0.7892262736628128
PR-PLANALTINA DO PARANÁ-94,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05785123966942149,0.4698347107438017,0.030991735537190084,0.421900826446281,0.019421487603305785,140,1137,75,1021,47,FERNANDO HADDAD,1372,0.532608695652174
PR-PLANALTINA DO PARANÁ-94,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05785123966942149,0.4698347107438017,0.030991735537190084,0.421900826446281,0.019421487603305785,140,1137,75,1021,47,JAIR MESSIAS BOLSONARO,1204,0.4673913043478261
PR-PLANALTO-107,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.09378839590443686,0.45092150170648465,0.016928327645051193,0.4178839590443686,0.020477815699658702,687,3303,124,3061,150,FERNANDO HADDAD,4230,0.5377574370709383
PR-PLANALTO-107,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.09378839590443686,0.45092150170648465,0.016928327645051193,0.4178839590443686,0.020477815699658702,687,3303,124,3061,150,JAIR MESSIAS BOLSONARO,3636,0.4622425629290618
PR-PONTA GROSSA-139,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.09887090542222986,0.1480702356931267,0.0604258790194479,0.6736358562658309,0.018997123599364615,4606,6898,2815,31382,885,FERNANDO HADDAD,13668,0.2600357672843499
PR-PONTA GROSSA-139,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.09887090542222986,0.1480702356931267,0.0604258790194479,0.6736358562658309,0.018997123599364615,4606,6898,2815,31382,885,JAIR MESSIAS BOLSONARO,38894,0.73996423271565
PR-PONTA GROSSA-14,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.1309439198564998,0.11656005685856433,0.05076657528683115,0.6648898365316276,0.036839611466477136,7738,6888,3000,39291,2177,FERNANDO HADDAD,16611,0.2589076966239596
PR-PONTA GROSSA-14,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.1309439198564998,0.11656005685856433,0.05076657528683115,0.6648898365316276,0.036839611466477136,7738,6888,3000,39291,2177,JAIR MESSIAS BOLSONARO,47547,0.7410923033760404
PR-PONTA GROSSA-15,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.11157294602901598,0.1387097287914258,0.05901931743984202,0.66364085168729,0.027057156052426225,7006,8710,3706,41672,1699,FERNANDO HADDAD,18770,0.26774124527494475
PR-PONTA GROSSA-15,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.11157294602901598,0.1387097287914258,0.05901931743984202,0.66364085168729,0.027057156052426225,7006,8710,3706,41672,1699,JAIR MESSIAS BOLSONARO,51335,0.7322587547250553
PR-PONTAL DO PARANÁ-194,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08582057271390259,0.2059001643740808,0.03936326671857427,0.6497101825417424,0.019205813651699974,992,2380,455,7510,222,FERNANDO HADDAD,4057,0.3195746356833399
PR-PONTAL DO PARANÁ-194,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08582057271390259,0.2059001643740808,0.03936326671857427,0.6497101825417424,0.019205813651699974,992,2380,455,7510,222,JAIR MESSIAS BOLSONARO,8638,0.6804253643166601
PR-PORECATU-65,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.09411764705882353,0.3325681492109039,0.043041606886657105,0.4958393113342898,0.03443328550932568,656,2318,300,3456,240,FERNANDO HADDAD,3090,0.420008155498165
PR-PORECATU-65,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.09411764705882353,0.3325681492109039,0.043041606886657105,0.4958393113342898,0.03443328550932568,656,2318,300,3456,240,JAIR MESSIAS BOLSONARO,4267,0.5799918445018349
PR-PORTO AMAZONAS-13,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0463258785942492,0.1869009584664537,0.051916932907348244,0.6821086261980831,0.03274760383386582,116,468,130,1708,82,FERNANDO HADDAD,785,0.2881791483113069
PR-PORTO AMAZONAS-13,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0463258785942492,0.1869009584664537,0.051916932907348244,0.6821086261980831,0.03274760383386582,116,468,130,1708,82,JAIR MESSIAS BOLSONARO,1939,0.7118208516886931
PR-PORTO BARREIRO-45,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05758928571428571,0.5464285714285714,0.03705357142857143,0.35446428571428573,0.004464285714285714,129,1224,83,794,10,FERNANDO HADDAD,1412,0.5905478879130072
PR-PORTO BARREIRO-45,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05758928571428571,0.5464285714285714,0.03705357142857143,0.35446428571428573,0.004464285714285714,129,1224,83,794,10,JAIR MESSIAS BOLSONARO,979,0.4094521120869929
PR-PORTO RICO-85,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05357142857142857,0.33066502463054187,0.02770935960591133,0.583128078817734,0.0049261083743842365,87,537,45,947,8,FERNANDO HADDAD,702,0.39593908629441626
PR-PORTO RICO-85,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05357142857142857,0.33066502463054187,0.02770935960591133,0.583128078817734,0.0049261083743842365,87,537,45,947,8,JAIR MESSIAS BOLSONARO,1071,0.6040609137055838
PR-PORTO VITÓRIA-153,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0930460333006856,0.2889324191968658,0.04897159647404505,0.5470127326150832,0.022037218413320275,190,590,100,1117,45,FERNANDO HADDAD,893,0.38524590163934425
PR-PORTO VITÓRIA-153,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0930460333006856,0.2889324191968658,0.04897159647404505,0.5470127326150832,0.022037218413320275,190,590,100,1117,45,JAIR MESSIAS BOLSONARO,1425,0.6147540983606558
PR-PRADO FERREIRA-65,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05245588936576061,0.4029566046733429,0.03862660944206009,0.4902241297091082,0.015736766809728183,110,845,81,1028,33,FERNANDO HADDAD,1110,0.4623073719283632
PR-PRADO FERREIRA-65,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05245588936576061,0.4029566046733429,0.03862660944206009,0.4902241297091082,0.015736766809728183,110,845,81,1028,33,JAIR MESSIAS BOLSONARO,1291,0.5376926280716369
PR-PRANCHITA-83,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07130777903043968,0.3500563697857948,0.03354002254791432,0.5188838782412627,0.026211950394588502,253,1242,119,1841,93,FERNANDO HADDAD,1607,0.42637304324754577
PR-PRANCHITA-83,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07130777903043968,0.3500563697857948,0.03354002254791432,0.5188838782412627,0.026211950394588502,253,1242,119,1841,93,JAIR MESSIAS BOLSONARO,2162,0.5736269567524542
PR-PRESIDENTE CASTELO BRANCO-71,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.10941669843690431,0.35074342356080823,0.03774304231795654,0.48760960731986275,0.014487228364468167,287,920,99,1279,38,FERNANDO HADDAD,1343,0.46326319420489825
PR-PRESIDENTE CASTELO BRANCO-71,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.10941669843690431,0.35074342356080823,0.03774304231795654,0.48760960731986275,0.014487228364468167,287,920,99,1279,38,JAIR MESSIAS BOLSONARO,1556,0.5367368057951017
PR-PRIMEIRO DE MAIO-104,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0582653570834027,0.23339437323123022,0.04561345097386382,0.6462460462793408,0.016480772432162477,350,1402,274,3882,99,FERNANDO HADDAD,1986,0.30643419225428176
PR-PRIMEIRO DE MAIO-104,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0582653570834027,0.23339437323123022,0.04561345097386382,0.6462460462793408,0.016480772432162477,350,1402,274,3882,99,JAIR MESSIAS BOLSONARO,4495,0.6935658077457183
PR-PRUDENTÓPOLIS-30,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07164848530920978,0.17575734539511195,0.07773005435402333,0.6603443688471625,0.01451974609449238,1885,4624,2045,17373,382,FERNANDO HADDAD,7999,0.2672390752372043
PR-PRUDENTÓPOLIS-30,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07164848530920978,0.17575734539511195,0.07773005435402333,0.6603443688471625,0.01451974609449238,1885,4624,2045,17373,382,JAIR MESSIAS BOLSONARO,21933,0.7327609247627956
PR-PÉROLA D'OESTE-107,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08112919633774161,0.3751271617497457,0.020600203458799593,0.5083926754832147,0.014750762970498474,319,1475,81,1999,58,FERNANDO HADDAD,1851,0.451353328456474
PR-PÉROLA D'OESTE-107,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08112919633774161,0.3751271617497457,0.020600203458799593,0.5083926754832147,0.014750762970498474,319,1475,81,1999,58,JAIR MESSIAS BOLSONARO,2250,0.548646671543526
PR-PÉROLA-135,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05571249215317012,0.25596359070935343,0.045825486503452605,0.6181732580037664,0.024325172630257377,355,1631,292,3939,155,FERNANDO HADDAD,2259,0.3248957284625342
PR-PÉROLA-135,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05571249215317012,0.25596359070935343,0.045825486503452605,0.6181732580037664,0.024325172630257377,355,1631,292,3939,155,JAIR MESSIAS BOLSONARO,4694,0.6751042715374659
PR-QUARTO CENTENÁRIO-92,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05369883589936162,0.3496057078482914,0.041682313180623355,0.5351107773188134,0.019902365752910253,143,931,111,1425,53,FERNANDO HADDAD,1140,0.4119985543910372
PR-QUARTO CENTENÁRIO-92,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05369883589936162,0.3496057078482914,0.041682313180623355,0.5351107773188134,0.019902365752910253,143,931,111,1425,53,JAIR MESSIAS BOLSONARO,1627,0.5880014456089627
PR-QUATIGUÁ-55,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06591676040494938,0.21372328458942633,0.04139482564679415,0.6713160854893139,0.007649043869516311,293,950,184,2984,34,FERNANDO HADDAD,1361,0.2752831715210356
PR-QUATIGUÁ-55,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06591676040494938,0.21372328458942633,0.04139482564679415,0.6713160854893139,0.007649043869516311,293,950,184,2984,34,JAIR MESSIAS BOLSONARO,3583,0.7247168284789643
PR-QUATRO BARRAS-195,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0726078799249531,0.13621013133208254,0.039118198874296434,0.7083489681050656,0.04371482176360225,774,1452,417,7551,466,FERNANDO HADDAD,2824,0.23861427967891846
PR-QUATRO BARRAS-195,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0726078799249531,0.13621013133208254,0.039118198874296434,0.7083489681050656,0.04371482176360225,774,1452,417,7551,466,JAIR MESSIAS BOLSONARO,9011,0.7613857203210815
PR-QUATRO PONTES-121,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05003573981415296,0.09077912794853467,0.01679771265189421,0.8184417441029307,0.02394567548248749,140,254,47,2290,67,FERNANDO HADDAD,404,0.13868863714383797
PR-QUATRO PONTES-121,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05003573981415296,0.09077912794853467,0.01679771265189421,0.8184417441029307,0.02394567548248749,140,254,47,2290,67,JAIR MESSIAS BOLSONARO,2509,0.861311362856162
PR-QUEDAS DO IGUAÇU-163,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04026205317389645,0.3406055209260908,0.025950896832464064,0.5824322605266505,0.010749268540898105,633,5355,408,9157,169,FERNANDO HADDAD,6250,0.37750664411693646
PR-QUEDAS DO IGUAÇU-163,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04026205317389645,0.3406055209260908,0.025950896832464064,0.5824322605266505,0.010749268540898105,633,5355,408,9157,169,JAIR MESSIAS BOLSONARO,10306,0.6224933558830635
PR-QUERÊNCIA DO NORTE-85,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.055235513385293124,0.515757370382921,0.027956624872924433,0.39613690274483226,0.004913588614029143,326,3044,165,2338,29,FERNANDO HADDAD,3526,0.5614649681528663
PR-QUERÊNCIA DO NORTE-85,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.055235513385293124,0.515757370382921,0.027956624872924433,0.39613690274483226,0.004913588614029143,326,3044,165,2338,29,JAIR MESSIAS BOLSONARO,2754,0.43853503184713377
PR-QUINTA DO SOL-116,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07476635514018691,0.37798546209761164,0.0446521287642783,0.4884042921426099,0.014191761855313257,216,1092,129,1411,41,FERNANDO HADDAD,1431,0.45983290488431877
PR-QUINTA DO SOL-116,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07476635514018691,0.37798546209761164,0.0446521287642783,0.4884042921426099,0.014191761855313257,216,1092,129,1411,41,JAIR MESSIAS BOLSONARO,1681,0.5401670951156813
PR-QUITANDINHA-11,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04964308890330954,0.21879731775903094,0.0699762059268873,0.6496863508544235,0.01189703655634869,459,2023,647,6007,110,FERNANDO HADDAD,3015,0.28497164461247637
PR-QUITANDINHA-11,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04964308890330954,0.21879731775903094,0.0699762059268873,0.6496863508544235,0.01189703655634869,459,2023,647,6007,110,JAIR MESSIAS BOLSONARO,7565,0.7150283553875236
PR-RAMILÂNDIA-118,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06031042128603104,0.46607538802660753,0.04124168514412417,0.4270509977827051,0.005321507760532151,136,1051,93,963,12,FERNANDO HADDAD,1310,0.5349122090649244
PR-RAMILÂNDIA-118,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06031042128603104,0.46607538802660753,0.04124168514412417,0.4270509977827051,0.005321507760532151,136,1051,93,963,12,JAIR MESSIAS BOLSONARO,1139,0.4650877909350755
PR-RANCHO ALEGRE D'OESTE-92,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04164187983343248,0.3896490184414039,0.039262343842950624,0.5145746579417013,0.0148720999405116,70,655,66,865,25,FERNANDO HADDAD,762,0.41684901531728663
PR-RANCHO ALEGRE D'OESTE-92,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04164187983343248,0.3896490184414039,0.039262343842950624,0.5145746579417013,0.0148720999405116,70,655,66,865,25,JAIR MESSIAS BOLSONARO,1066,0.5831509846827133
PR-RANCHO ALEGRE-84,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.03856624319419238,0.2853901996370236,0.03901996370235935,0.6261343012704175,0.010889292196007259,85,629,86,1380,24,FERNANDO HADDAD,809,0.33977320453590926
PR-RANCHO ALEGRE-84,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.03856624319419238,0.2853901996370236,0.03901996370235935,0.6261343012704175,0.010889292196007259,85,629,86,1380,24,JAIR MESSIAS BOLSONARO,1572,0.6602267954640907
PR-REALEZA-130,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08258104226508002,0.32868280672958555,0.021132540008206812,0.5430857611817809,0.02451784981534674,805,3204,206,5294,239,FERNANDO HADDAD,4252,0.409357851160104
PR-REALEZA-130,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08258104226508002,0.32868280672958555,0.021132540008206812,0.5430857611817809,0.02451784981534674,805,3204,206,5294,239,JAIR MESSIAS BOLSONARO,6135,0.5906421488398961
PR-REBOUÇAS-62,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08554044380816034,0.39692197566213316,0.06239560963970413,0.4374850870913863,0.01765688379861608,717,3327,523,3667,148,FERNANDO HADDAD,4239,0.4616641254628621
PR-REBOUÇAS-62,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08554044380816034,0.39692197566213316,0.06239560963970413,0.4374850870913863,0.01765688379861608,717,3327,523,3667,148,JAIR MESSIAS BOLSONARO,4943,0.5383358745371378
PR-RENASCENÇA-140,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08092037228541882,0.4671664943123061,0.01861427094105481,0.4105480868665977,0.022750775594622543,313,1807,72,1588,88,FERNANDO HADDAD,2216,0.5391727493917275
PR-RENASCENÇA-140,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.08092037228541882,0.4671664943123061,0.01861427094105481,0.4105480868665977,0.022750775594622543,313,1807,72,1588,88,JAIR MESSIAS BOLSONARO,1894,0.4608272506082725
PR-RESERVA DO IGUAÇU-160,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04518558364712211,0.5922538999462076,0.031199569661108123,0.3240989779451318,0.007261968800430339,168,2202,116,1205,27,FERNANDO HADDAD,2531,0.636569416498994
PR-RESERVA DO IGUAÇU-160,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.04518558364712211,0.5922538999462076,0.031199569661108123,0.3240989779451318,0.007261968800430339,168,2202,116,1205,27,JAIR MESSIAS BOLSONARO,1445,0.36343058350100604
PR-RESERVA-39,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.03964395242725709,0.4105767073079512,0.0640287231655322,0.47916822499813,0.006582392101129478,530,5489,856,6406,88,FERNANDO HADDAD,6896,0.4579929600850103
PR-RESERVA-39,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.03964395242725709,0.4105767073079512,0.0640287231655322,0.47916822499813,0.006582392101129478,530,5489,856,6406,88,JAIR MESSIAS BOLSONARO,8161,0.5420070399149897
PR-RIBEIRÃO CLARO-23,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07004680187207488,0.2853354134165367,0.0516380655226209,0.5648985959438377,0.028081123244929798,449,1829,331,3621,180,FERNANDO HADDAD,2641,0.3741323133588327
PR-RIBEIRÃO CLARO-23,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07004680187207488,0.2853354134165367,0.0516380655226209,0.5648985959438377,0.028081123244929798,449,1829,331,3621,180,JAIR MESSIAS BOLSONARO,4418,0.6258676866411673
PR-RIBEIRÃO DO PINHAL-82,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05863730213351686,0.44845147969717825,0.03991741225051618,0.4348245010323469,0.018169304886441844,426,3258,290,3159,132,FERNANDO HADDAD,3963,0.5125452664252458
PR-RIBEIRÃO DO PINHAL-82,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05863730213351686,0.44845147969717825,0.03991741225051618,0.4348245010323469,0.018169304886441844,426,3258,290,3159,132,JAIR MESSIAS BOLSONARO,3769,0.4874547335747543
PR-RIO AZUL-62,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.049066375902957614,0.27490800054518194,0.0903639089546136,0.5697151424287856,0.015946572168461223,360,2017,663,4180,117,FERNANDO HADDAD,3033,0.34930323620868364
PR-RIO AZUL-62,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.049066375902957614,0.27490800054518194,0.0903639089546136,0.5697151424287856,0.015946572168461223,360,2017,663,4180,117,JAIR MESSIAS BOLSONARO,5650,0.6506967637913164
PR-RIO BOM-76,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0694006309148265,0.26813880126182965,0.08201892744479496,0.5667718191377498,0.013669821240799159,132,510,156,1078,26,FERNANDO HADDAD,775,0.35846438482886217
PR-RIO BOM-76,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0694006309148265,0.26813880126182965,0.08201892744479496,0.5667718191377498,0.013669821240799159,132,510,156,1078,26,JAIR MESSIAS BOLSONARO,1387,0.6415356151711379
PR-RIO BONITO DO IGUAÇU-45,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.053216160136702065,0.7087757842060295,0.023922860978884415,0.2084706456731356,0.005614549005248382,436,5807,196,1708,46,FERNANDO HADDAD,6412,0.7454080446407813
PR-RIO BONITO DO IGUAÇU-45,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.053216160136702065,0.7087757842060295,0.023922860978884415,0.2084706456731356,0.005614549005248382,436,5807,196,1708,46,JAIR MESSIAS BOLSONARO,2190,0.2545919553592188
PR-RIO BRANCO DO IVAÍ-136,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05615234375,0.43701171875,0.04296875,0.44873046875,0.01513671875,115,895,88,919,31,FERNANDO HADDAD,1125,0.4908376963350785
PR-RIO BRANCO DO IVAÍ-136,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05615234375,0.43701171875,0.04296875,0.44873046875,0.01513671875,115,895,88,919,31,JAIR MESSIAS BOLSONARO,1167,0.5091623036649214
PR-RIO BRANCO DO SUL-156,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0627848925548079,0.4049272845669633,0.03744302148903842,0.47102235728239633,0.02382244410679401,1157,7462,690,8680,439,FERNANDO HADDAD,9451,0.4780959125859976
PR-RIO BRANCO DO SUL-156,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.0627848925548079,0.4049272845669633,0.03744302148903842,0.47102235728239633,0.02382244410679401,1157,7462,690,8680,439,JAIR MESSIAS BOLSONARO,10317,0.5219040874140024
PR-RIO NEGRO-11,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06468054122929434,0.1107942479218494,0.07681572720101935,0.726654935986894,0.021054547660942904,1066,1826,1266,11976,347,FERNANDO HADDAD,3757,0.20514360598449274
PR-RIO NEGRO-11,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06468054122929434,0.1107942479218494,0.07681572720101935,0.726654935986894,0.021054547660942904,1066,1826,1266,11976,347,JAIR MESSIAS BOLSONARO,14557,0.7948563940155072
PR-ROLÂNDIA-59,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07738844701041059,0.13140681141172497,0.04348493689156405,0.7223843012007494,0.025335503485551084,2520,4279,1416,23523,825,FERNANDO HADDAD,8017,0.21923539706847517
PR-ROLÂNDIA-59,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07738844701041059,0.13140681141172497,0.04348493689156405,0.7223843012007494,0.025335503485551084,2520,4279,1416,23523,825,JAIR MESSIAS BOLSONARO,28551,0.7807646029315248
PR-RONCADOR-141,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07743573468740082,0.49698508410028563,0.06966042526182165,0.34592192954617584,0.00999682640431609,488,3132,439,2180,63,FERNANDO HADDAD,3772,0.5651783038657476
PR-RONCADOR-141,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.07743573468740082,0.49698508410028563,0.06966042526182165,0.34592192954617584,0.00999682640431609,488,3132,439,2180,63,JAIR MESSIAS BOLSONARO,2902,0.4348216961342523
PR-RONDON-100,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06613653995345228,0.22265321955003878,0.03394103956555469,0.6349883630721489,0.04228083785880528,341,1148,175,3274,218,FERNANDO HADDAD,1737,0.31490210297316895
PR-RONDON-100,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.06613653995345228,0.22265321955003878,0.03394103956555469,0.6349883630721489,0.04228083785880528,341,1148,175,3274,218,JAIR MESSIAS BOLSONARO,3779,0.685097897026831
PR-ROSÁRIO DO IVAÍ-136,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05315285572796302,0.3370749422251568,0.06965995378012545,0.5222845823704193,0.017827665896335426,161,1021,211,1582,54,FERNANDO HADDAD,1380,0.4065998821449617
PR-ROSÁRIO DO IVAÍ-136,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.05315285572796302,0.3370749422251568,0.06965995378012545,0.5222845823704193,0.017827665896335426,161,1021,211,1582,54,JAIR MESSIAS BOLSONARO,2014,0.5934001178550383
PR-SABÁUDIA-61,0.02051617149536027,0.12702817281325485,0.014330032319542187,0.11344662667933021,0.011801967422998536,0.030946761080514033,0.13427747180697613,0.032782585890375034,0.7828481510621558,0.01914503015997902,118,512,125,2985,73,FERNANDO HADDAD,887,0.19755011135857461
