candidate,party_id,district_id,value,N,Q,vQ/N
B. Anne Sophie Callesen,The Danish Social-Liberal Party,Sjællands Storkreds,884,6634,9,1.1992764546276755
B. Edris Qasimi,The Danish Social-Liberal Party,Sjællands Storkreds,203,6634,9,0.27539945734097077
B. Hikmet Altun,The Danish Social-Liberal Party,Sjællands Storkreds,646,6634,9,0.8763943322279167
B. Jeppe Trolle,The Danish Social-Liberal Party,Sjællands Storkreds,319,6634,9,0.43277057582152545
B. Kristian Stokholm,The Danish Social-Liberal Party,Sjællands Storkreds,222,6634,9,0.30117576123002715
B. Line Krogh Lay,The Danish Social-Liberal Party,Sjællands Storkreds,1080,6634,9,1.4651793789568888
B. Lukas Lunøe,The Danish Social-Liberal Party,Sjællands Storkreds,250,6634,9,0.3391618932770576
B. Troels Brandt,The Danish Social-Liberal Party,Sjællands Storkreds,194,6634,9,0.2631896291829967
B. Zenia Stampe,The Danish Social-Liberal Party,Sjællands Storkreds,2836,6634,9,3.847452517334941
B. Birger Nissen,The Danish Social-Liberal Party,Bornholms Storkreds,33,80,4,1.65
B. David Christensen,The Danish Social-Liberal Party,Bornholms Storkreds,17,80,4,0.85
B. Gerd Lyng,The Danish Social-Liberal Party,Bornholms Storkreds,17,80,4,0.85
B. Niels Ebbesen,The Danish Social-Liberal Party,Bornholms Storkreds,13,80,4,0.65
B. Bjarne Axelsen,The Danish Social-Liberal Party,Nordjyllands Storkreds,268,4905,8,0.43710499490316
B. Charlotte Amdi Burgess,The Danish Social-Liberal Party,Nordjyllands Storkreds,238,4905,8,0.38817533129459736
B. Christian Friis Bach,The Danish Social-Liberal Party,Nordjyllands Storkreds,1489,4905,8,2.4285423037716614
B. Daniel Nyboe Andersen,The Danish Social-Liberal Party,Nordjyllands Storkreds,1239,4905,8,2.020795107033639
B. Dorthe Kerschus,The Danish Social-Liberal Party,Nordjyllands Storkreds,193,4905,8,0.3147808358817533
B. Julius Bjørn Honoré,The Danish Social-Liberal Party,Nordjyllands Storkreds,689,4905,8,1.1237512742099898
B. Pia Elberg,The Danish Social-Liberal Party,Nordjyllands Storkreds,345,4905,8,0.5626911314984709
B. Steffen Holme Helledie,The Danish Social-Liberal Party,Nordjyllands Storkreds,444,4905,8,0.7241590214067278
B. Christian Holm Donatzky,The Danish Social-Liberal Party,Nordsjællands Storkreds,466,10232,6,0.2732603596559812
B. Christina Thorholm,The Danish Social-Liberal Party,Nordsjællands Storkreds,1077,10232,6,0.6315480844409695
B. Jacob Netteberg,The Danish Social-Liberal Party,Nordsjællands Storkreds,490,10232,6,0.2873338545738858
B. Maria Katarina Nielsen,The Danish Social-Liberal Party,Nordsjællands Storkreds,438,10232,6,0.2568412822517592
B. Martin Lidegaard,The Danish Social-Liberal Party,Nordsjællands Storkreds,7167,10232,6,4.202697419859265
B. Tine Hessner,The Danish Social-Liberal Party,Nordsjællands Storkreds,594,10232,6,0.3483189992181392
