candidate,party_id,value,district_id,N,Q,vQ/N
ARVO KUIV,Erakond Eestimaa Rohelised,48,9,369,2,0.2601626016260163
ALEKSANDR ŠIROKOV,Eestimaa Ühendatud Vasakpartei,58,9,87,3,2.0
SERGEI SUMIN,Eestimaa Ühendatud Vasakpartei,21,9,87,3,0.7241379310344828
MARIJAM RANNAK,Eestimaa Ühendatud Vasakpartei,8,9,87,3,0.27586206896551724
MÄRT MEESAK,Eesti Vabaerakond,1094,9,3089,10,3.5415992230495306
ELO LUTSEPP,Eesti Vabaerakond,784,9,3089,10,2.538038200064746
MÄRT LÄÄNEMETS,Eesti Vabaerakond,326,9,3089,10,1.0553577209452898
MADIS AVI,Eesti Vabaerakond,321,9,3089,10,1.039171252832632
KATRIN HAUK,Eesti Vabaerakond,128,9,3089,10,0.41437358368404015
RAIK-HIIO MIKELSAAR,Eesti Vabaerakond,121,9,3089,10,0.3917125283263192
TAUNO KURE,Eesti Vabaerakond,119,9,3089,10,0.3852379410812561
AGU RILLO,Eesti Vabaerakond,80,9,3089,10,0.2589834898025251
HEINO KALJURAND,Eesti Vabaerakond,59,9,3089,10,0.19100032372936226
VALERIA KALJUORG,Eesti Vabaerakond,57,9,3089,10,0.18452573648429912
MARIKA TUUS-LAUL,Eesti Keskerakond,2904,9,7644,10,3.7990580847723705
PEETER VÕSA,Eesti Keskerakond,1235,9,7644,10,1.6156462585034013
ALEKSANDR ŠIROKOV,Eesti Keskerakond,1137,9,7644,10,1.487441130298273
PEETER ERNITS,Eesti Keskerakond,824,9,7644,10,1.077969649398221
URBO VAARMANN,Eesti Keskerakond,431,9,7644,10,0.5638409209837781
ANDRES RAID,Eesti Keskerakond,295,9,7644,10,0.3859236002093145
AARE OLGO,Eesti Keskerakond,270,9,7644,10,0.3532182103610675
MAX KAUR,Eesti Keskerakond,269,9,7644,10,0.35190999476713763
ANDRES VÄÄN,Eesti Keskerakond,162,9,7644,10,0.2119309262166405
KALLE MIHKELS,Eesti Keskerakond,117,9,7644,10,0.15306122448979592
TANEL TALVE,Sotsiaaldemokraatlik Erakond,2294,9,7583,10,3.0251879203481473
JAAN ÕUNAPUU,Sotsiaaldemokraatlik Erakond,1447,9,7583,10,1.9082157457470659
JÜRI MOROZOV,Sotsiaaldemokraatlik Erakond,870,9,7583,10,1.1473031781616774
JAAN AIAOTS,Sotsiaaldemokraatlik Erakond,654,9,7583,10,0.862455492549123
JAAN SÕRRA,Sotsiaaldemokraatlik Erakond,546,9,7583,10,0.7200316497428458
PRIIT LOMP,Sotsiaaldemokraatlik Erakond,543,9,7583,10,0.7160754318871159
ASSO NETTAN,Sotsiaaldemokraatlik Erakond,500,9,7583,10,0.6593696426216537
TRIIN PÄRSIM,Sotsiaaldemokraatlik Erakond,311,9,7583,10,0.4101279177106686
MEELIS KARRO,Sotsiaaldemokraatlik Erakond,242,9,7583,10,0.31913490702888037
KAIRI KELL,Sotsiaaldemokraatlik Erakond,176,9,7583,10,0.23209811420282211
TOIVO ÕUNAPUU,Eesti Iseseisvuspartei,127,9,127,1,1.0
SILVER KUUSIK,Rahva Ühtsuse Erakond,72,10,108,3,2.0
AULIS FISCHER,Rahva Ühtsuse Erakond,23,10,108,3,0.6388888888888888
MERLIN ABEDI,Rahva Ühtsuse Erakond,13,10,108,3,0.3611111111111111
IMRE MÜRK,Eesti Konservatiivne Rahvaerakond,1577,10,3109,10,5.072370537150209
INDREK KALDA,Eesti Konservatiivne Rahvaerakond,542,10,3109,10,1.743325828240592
MERIKE LILLENBERG,Eesti Konservatiivne Rahvaerakond,229,10,3109,10,0.736571244773239
KALEV ESSENSON,Eesti Konservatiivne Rahvaerakond,214,10,3109,10,0.6883242200064329
TOIVO SUUROJA,Eesti Konservatiivne Rahvaerakond,133,10,3109,10,0.4277902862656803
INDREK SÄRG,Eesti Konservatiivne Rahvaerakond,116,10,3109,10,0.3731103248633001
RUUBEN KAALEP,Eesti Konservatiivne Rahvaerakond,102,10,3109,10,0.3280797684142811
AILI TUHKANEN,Eesti Konservatiivne Rahvaerakond,91,10,3109,10,0.29269861691862337
TIINA PÄRNPUU,Eesti Konservatiivne Rahvaerakond,77,10,3109,10,0.24766806046960438
RANDON VÄRSI,Eesti Konservatiivne Rahvaerakond,28,10,3109,10,0.09006111289803795
ANTS LAANEOTS,Eesti Reformierakond,5920,10,14984,10,3.95088093966898
ANNE SULLING,Eesti Reformierakond,4197,10,14984,10,2.800987720234917
URMAS KLAAS,Eesti Reformierakond,1501,10,14984,10,1.0017351841964763
RAIT MARUSTE,Eesti Reformierakond,808,10,14984,10,0.5392418579818473
MARGUS HANSON,Eesti Reformierakond,733,10,14984,10,0.4891884676988788
MARTIN PARMAS,Eesti Reformierakond,563,10,14984,10,0.3757341163908169
VALVO SEMILARSKI,Eesti Reformierakond,412,10,14984,10,0.2749599572877736
MIHKEL LEES,Eesti Reformierakond,354,10,14984,10,0.23625200213561132
TRIIN ANETTE KAASIK,Eesti Reformierakond,253,10,14984,10,0.16884676988788042
HELMER JÕGI,Eesti Reformierakond,243,10,14984,10,0.16217298451681794
MARGUS TSAHKNA,Erakond Isamaa ja Res Publica Liit,2267,10,6478,10,3.499536894103118
KALLE MUULI,Erakond Isamaa ja Res Publica Liit,1196,10,6478,10,1.8462488422352579
ENE ERGMA,Erakond Isamaa ja Res Publica Liit,798,10,6478,10,1.2318616857054647
PEETER LAURSON,Erakond Isamaa ja Res Publica Liit,578,10,6478,10,0.8922506946588453
TÕNU LEHTSAAR,Erakond Isamaa ja Res Publica Liit,538,10,6478,10,0.8305032417412782
MIHHAIL LOTMAN,Erakond Isamaa ja Res Publica Liit,460,10,6478,10,0.7100957085520222
KARL KULL,Erakond Isamaa ja Res Publica Liit,270,10,6478,10,0.41679530719357827
ANNELI KANNUS,Erakond Isamaa ja Res Publica Liit,195,10,6478,10,0.30101883297313986
JÜRI KÕRE,Erakond Isamaa ja Res Publica Liit,113,10,6478,10,0.1744365544921272
PIRET ORAV,Erakond Isamaa ja Res Publica Liit,63,10,6478,10,0.09725223834516826
MART JÜSSI,Erakond Eestimaa Rohelised,376,10,725,3,1.5558620689655172
MARKO KAASIK,Erakond Eestimaa Rohelised,283,10,725,3,1.1710344827586208
PRIIT TRUUSALU,Erakond Eestimaa Rohelised,66,10,725,3,0.2731034482758621
VIIVI-HELBE PELJUHHOVSKA,Eestimaa Ühendatud Vasakpartei,16,10,22,2,1.4545454545454546
ANDRES LAIDVEE,Eestimaa Ühendatud Vasakpartei,6,10,22,2,0.5454545454545454
KRISTA ARU,Eesti Vabaerakond,2529,10,5003,10,5.054967019788127
PEETER VOLKONSKI,Eesti Vabaerakond,916,10,5003,10,1.8309014591245252
JÜRI ADAMS,Eesti Vabaerakond,720,10,5003,10,1.4391365180891464
PIRET TARTO,Eesti Vabaerakond,161,10,5003,10,0.3218069158504897
KALLE PILT,Eesti Vabaerakond,157,10,5003,10,0.31381171297221666
HANNES KLAAS,Eesti Vabaerakond,148,10,5003,10,0.2958225064961023
HEIKI KRIPS,Eesti Vabaerakond,124,10,5003,10,0.24785128922646413
URMET KÜLAOTS,Eesti Vabaerakond,107,10,5003,10,0.21387167699380372
LAILI JÕGIAAS,Eesti Vabaerakond,75,10,5003,10,0.14991005396761942
ARVO PÄIKE,Eesti Vabaerakond,66,10,5003,10,0.1319208474915051
AADU MUST,Eesti Keskerakond,2139,10,6787,10,3.1516133785177547
MARINA RIISALU,Eesti Keskerakond,1284,10,6787,10,1.89185207013408
NIKOLAI PÕDRAMÄGI,Eesti Keskerakond,1105,10,6787,10,1.628112568144983
ARTJOM SUVOROV,Eesti Keskerakond,699,10,6787,10,1.0299101222926181
IGOR ABARENKOV,Eesti Keskerakond,507,10,6787,10,0.7470163547959334
VLADIMIR ŠOKMAN,Eesti Keskerakond,390,10,6787,10,0.574627965227641
NATALJA TROŠINA,Eesti Keskerakond,354,10,6787,10,0.5215853838220127
DIANA KLAS,Eesti Keskerakond,163,10,6787,10,0.24016502136437307
KÄTLIN TAKIS,Eesti Keskerakond,81,10,6787,10,0.11934580816266392
RAIN SUURSAAR,Eesti Keskerakond,65,10,6787,10,0.09577132753794018
MIHKEL RAUD,Sotsiaaldemokraatlik Erakond,3229,10,7541,10,4.281925474075057
HELJO PIKHOF,Sotsiaaldemokraatlik Erakond,2042,10,7541,10,2.7078636785572203
TOOMAS JÜRGENSTEIN,Sotsiaaldemokraatlik Erakond,817,10,7541,10,1.0834106882376342
GEA KANGILASKI,Sotsiaaldemokraatlik Erakond,595,10,7541,10,0.7890200238695133
KADRI LEETMAA,Sotsiaaldemokraatlik Erakond,281,10,7541,10,0.37262962471820715
KAJAR LEMBER,Sotsiaaldemokraatlik Erakond,191,10,7541,10,0.25328205808248244
HENRI KASELO,Sotsiaaldemokraatlik Erakond,149,10,7541,10,0.1975865269858109
JARNO LAUR,Sotsiaaldemokraatlik Erakond,96,10,7541,10,0.12730407107810635
TÕNU INTS,Sotsiaaldemokraatlik Erakond,80,10,7541,10,0.10608672589842195
TIINA MERKULJEVA,Sotsiaaldemokraatlik Erakond,61,10,7541,10,0.08089112849754675
VEIKO RÄMMEL,Eesti Iseseisvuspartei,39,10,39,1,1.0
URMO KARUSOO,Üksikkandidaadid,111,10,111,1,1.0
PIRET HALJEND,Rahva Ühtsuse Erakond,169,11,280,3,1.8107142857142857
JUHAN LIIV,Rahva Ühtsuse Erakond,73,11,280,3,0.7821428571428571
JAAK METSALU,Rahva Ühtsuse Erakond,38,11,280,3,0.40714285714285714
UNO KASKPEIT,Eesti Konservatiivne Rahvaerakond,1807,11,4275,11,4.649590643274854
ANTS TAUL,Eesti Konservatiivne Rahvaerakond,619,11,4275,11,1.592748538011696
ARNO SILD,Eesti Konservatiivne Rahvaerakond,523,11,4275,11,1.3457309941520468
AIVAR MESIKÄPP,Eesti Konservatiivne Rahvaerakond,281,11,4275,11,0.7230409356725146
MERRY AART,Eesti Konservatiivne Rahvaerakond,279,11,4275,11,0.7178947368421053
RIINA SABALISK,Eesti Konservatiivne Rahvaerakond,229,11,4275,11,0.5892397660818713
MARTTI KIROTAJA,Eesti Konservatiivne Rahvaerakond,171,11,4275,11,0.44
VEEVI HÕRAK,Eesti Konservatiivne Rahvaerakond,115,11,4275,11,0.295906432748538
VAINO RAUBA,Eesti Konservatiivne Rahvaerakond,107,11,4275,11,0.2753216374269006
ARTUR KARASK,Eesti Konservatiivne Rahvaerakond,88,11,4275,11,0.2264327485380117
ENDEL-HALJAND SUSI,Eesti Konservatiivne Rahvaerakond,56,11,4275,11,0.144093567251462
HANNO PEVKUR,Eesti Reformierakond,3816,11,11034,11,3.804241435562806
LIINA KERSNA,Eesti Reformierakond,2387,11,11034,11,2.3796447344571323
MEELIS MÄLBERG,Eesti Reformierakond,1040,11,11034,11,1.0367953597969912
MARGUS LEPIK,Eesti Reformierakond,782,11,11034,11,0.7795903570781222
AIVAR ROSENBERG,Eesti Reformierakond,645,11,11034,11,0.6430125067971724
AGU KABRITS,Eesti Reformierakond,519,11,11034,11,0.5174007612833061
ANDRUS SEEME,Eesti Reformierakond,472,11,11034,11,0.47054558636940363
PEETER SIBUL,Eesti Reformierakond,408,11,11034,11,0.4067427949972811
JÜRI KAVER,Eesti Reformierakond,395,11,11034,11,0.39378285299981874
LIIVI MARAN,Eesti Reformierakond,384,11,11034,11,0.3828167482327352
ANTI HAUGAS,Eesti Reformierakond,186,11,11034,11,0.1854268624252311
PRIIT SIBUL,Erakond Isamaa ja Res Publica Liit,1491,11,5637,11,2.9095263437998935
IGOR TARO,Erakond Isamaa ja Res Publica Liit,1202,11,5637,11,2.34557388681923
MAIRE AUNASTE,Erakond Isamaa ja Res Publica Liit,679,11,5637,11,1.324995565016853
ULLA PREEDEN,Erakond Isamaa ja Res Publica Liit,539,11,5637,11,1.051800603157708
ÜLO TULIK,Erakond Isamaa ja Res Publica Liit,490,11,5637,11,0.9561823665070073
KURMET MÜÜRSEPP,Erakond Isamaa ja Res Publica Liit,330,11,5637,11,0.6439595529536988
ARNE TILK,Erakond Isamaa ja Res Publica Liit,292,11,5637,11,0.569806634734788
MAREK MEKK,Erakond Isamaa ja Res Publica Liit,208,11,5637,11,0.40588965761930107
KALLE VISTER,Erakond Isamaa ja Res Publica Liit,205,11,5637,11,0.4000354798651765
JAAK PÄCHTER,Erakond Isamaa ja Res Publica Liit,127,11,5637,11,0.24782685825793863
SIRLE ROSENFELDT,Erakond Isamaa ja Res Publica Liit,74,11,5637,11,0.1444030512684052
AGO SAMOSON,Erakond Eestimaa Rohelised,196,11,291,3,2.020618556701031
ZOJA MELLOV,Erakond Eestimaa Rohelised,52,11,291,3,0.5360824742268041
ARVI MATVEI,Erakond Eestimaa Rohelised,43,11,291,3,0.44329896907216493
NIINA NETŠAJEVA,Eestimaa Ühendatud Vasakpartei,40,11,40,1,1.0
KAUL NURM,Eesti Vabaerakond,1315,11,3234,11,4.4727891156462585
MERLE JÄÄGER,Eesti Vabaerakond,986,11,3234,11,3.3537414965986394
KAIE HERKEL,Eesti Vabaerakond,185,11,3234,11,0.6292517006802721
TANEL VALK,Eesti Vabaerakond,161,11,3234,11,0.5476190476190477
URMAS OTT,Eesti Vabaerakond,129,11,3234,11,0.4387755102040816
IVO PILL,Eesti Vabaerakond,123,11,3234,11,0.41836734693877553
KALLE KALJUSTE,Eesti Vabaerakond,96,11,3234,11,0.32653061224489793
URMAS HEINASTE,Eesti Vabaerakond,93,11,3234,11,0.3163265306122449
VALEV ELERAND,Eesti Vabaerakond,72,11,3234,11,0.24489795918367346
SILVER SAARVA,Eesti Vabaerakond,59,11,3234,11,0.20068027210884354
EDUARD KASSIN,Eesti Vabaerakond,15,11,3234,11,0.05102040816326531
HEIMAR LENK,Eesti Keskerakond,3398,11,8670,11,4.31118800461361
TARMO TAMM,Eesti Keskerakond,1721,11,8670,11,2.1835063437139564
ANNELI OTT,Eesti Keskerakond,1119,11,8670,11,1.4197231833910036
ALAR NÄÄME,Eesti Keskerakond,798,11,8670,11,1.0124567474048443
TOOMAS PAUR,Eesti Keskerakond,511,11,8670,11,0.6483275663206459
TOIVO TOOTSEN,Eesti Keskerakond,232,11,8670,11,0.2943483275663206
EVE SALUNDI,Eesti Keskerakond,224,11,8670,11,0.2841983852364475
JANIKA USIN,Eesti Keskerakond,200,11,8670,11,0.2537485582468281
ANDRE LAINE,Eesti Keskerakond,197,11,8670,11,0.24994232987312573
LIIS TAPPO-TREIAL,Eesti Keskerakond,155,11,8670,11,0.1966551326412918
HEIDY TAMME,Eesti Keskerakond,115,11,8670,11,0.1459054209919262
IVARI PADAR,Sotsiaaldemokraatlik Erakond,3992,11,10816,11,4.05991124260355
KALVI KÕVA,Sotsiaaldemokraatlik Erakond,2081,11,10816,11,2.1164016272189348
INARA LUIGAS,Sotsiaaldemokraatlik Erakond,1192,11,10816,11,1.2122781065088757
REIN RANDVER,Sotsiaaldemokraatlik Erakond,1003,11,10816,11,1.0200628698224852
SIRJE TOBRELUTS,Sotsiaaldemokraatlik Erakond,849,11,10816,11,0.8634430473372781
TARMO TAMM,Sotsiaaldemokraatlik Erakond,452,11,10816,11,0.45968934911242604
SILJA SUIJA,Sotsiaaldemokraatlik Erakond,390,11,10816,11,0.39663461538461536
RAUL KUDRE,Sotsiaaldemokraatlik Erakond,245,11,10816,11,0.24916789940828402
REIN JÄRVELILL,Sotsiaaldemokraatlik Erakond,218,11,10816,11,0.2217085798816568
SIXTEN SILD,Sotsiaaldemokraatlik Erakond,203,11,10816,11,0.2064534023668639
KALEV HÄRK,Sotsiaaldemokraatlik Erakond,191,11,10816,11,0.1942492603550296
ARGO MÕTTUS,Eesti Iseseisvuspartei,111,11,111,1,1.0
MAREK RANNE,Üksikkandidaadid,114,11,173,2,1.3179190751445087
TARMO PORROSON,Üksikkandidaadid,59,11,173,2,0.6820809248554913
ANDRUS SOOPALU,Rahva Ühtsuse Erakond,349,12,381,2,1.832020997375328
ANDRES LAINELA,Rahva Ühtsuse Erakond,32,12,381,2,0.1679790026246719
MART HELME,Eesti Konservatiivne Rahvaerakond,6714,12,7188,10,9.340567612687813
HELDUR PAULSON,Eesti Konservatiivne Rahvaerakond,132,12,7188,10,0.18363939899833054
KÄDE KALAMEES,Eesti Konservatiivne Rahvaerakond,84,12,7188,10,0.11686143572621036
HELLE KULLERKUPP,Eesti Konservatiivne Rahvaerakond,70,12,7188,10,0.09738452977184196
IIVI KALLASTE,Eesti Konservatiivne Rahvaerakond,58,12,7188,10,0.08069003895381191
TIINA TOOMJÕE,Eesti Konservatiivne Rahvaerakond,41,12,7188,10,0.05703951029493601
MATI LEHOLA,Eesti Konservatiivne Rahvaerakond,28,12,7188,10,0.038953811908736785
HEIKI MERIRAND,Eesti Konservatiivne Rahvaerakond,28,12,7188,10,0.038953811908736785
ANDRUS LELOV,Eesti Konservatiivne Rahvaerakond,24,12,7188,10,0.0333889816360601
TIINA ESPENBERG,Eesti Konservatiivne Rahvaerakond,9,12,7188,10,0.012520868113522538
TOOMAS KIVIMÄGI,Eesti Reformierakond,7603,12,11412,10,6.662285313704872
JÜRI JAANSON,Eesti Reformierakond,1328,12,11412,10,1.1636873466526463
VÄINO LINDE,Eesti Reformierakond,1206,12,11412,10,1.0567823343848581
VÄINO HALLIKMÄGI,Eesti Reformierakond,293,12,11412,10,0.25674728356116366
MEELI PÄRNA,Eesti Reformierakond,263,12,11412,10,0.23045916579039608
RIIDO VILLUP,Eesti Reformierakond,202,12,11412,10,0.17700665965650192
KRISTJAN HEAMÄE,Eesti Reformierakond,167,12,11412,10,0.1463371889239397
MAARJA KÕRV,Eesti Reformierakond,162,12,11412,10,0.14195583596214512
KALEV PÄIT,Eesti Reformierakond,96,12,11412,10,0.08412197686645637
CARMEN ILLAK,Eesti Reformierakond,92,12,11412,10,0.08061689449702068
ANDRES METSOJA,Erakond Isamaa ja Res Publica Liit,2207,12,5337,10,4.13528199362938
ANNELY AKKERMANN,Erakond Isamaa ja Res Publica Liit,1571,12,5337,10,2.9436012741240396
TRIVIMI VELLISTE,Erakond Isamaa ja Res Publica Liit,451,12,5337,10,0.8450440322278434
REIN KILK,Erakond Isamaa ja Res Publica Liit,260,12,5337,10,0.487165074011617
LAURI LUUR,Erakond Isamaa ja Res Publica Liit,251,12,5337,10,0.4703016676035226
MEELIS KUKK,Erakond Isamaa ja Res Publica Liit,236,12,5337,10,0.44219599025669853
KRISTA NÕMM,Erakond Isamaa ja Res Publica Liit,221,12,5337,10,0.41409031290987447
MARI SUURVÄLI,Erakond Isamaa ja Res Publica Liit,71,12,5337,10,0.13303353944163387
TIIT MATSULEVITŠ,Erakond Isamaa ja Res Publica Liit,39,12,5337,10,0.07307476110174255
GEORG MÄNNIK,Erakond Isamaa ja Res Publica Liit,30,12,5337,10,0.056211354693648116
MART SAARSO,Erakond Eestimaa Rohelised,202,12,251,2,1.6095617529880477
OVE VARIK,Erakond Eestimaa Rohelised,49,12,251,2,0.3904382470119522
GENNADI VEREŠTŠAGIN,Eestimaa Ühendatud Vasakpartei,21,12,21,1,1.0
JÜRI SAAR,Eesti Vabaerakond,1161,12,2596,10,4.472265023112481
KADRI JÄÄTMA,Eesti Vabaerakond,407,12,2596,10,1.5677966101694916
ELMO JOA,Eesti Vabaerakond,289,12,2596,10,1.113251155624037
HELI KÜNNAPAS,Eesti Vabaerakond,277,12,2596,10,1.0670261941448382
JOHANNES KASS,Eesti Vabaerakond,122,12,2596,10,0.4699537750385208
ANTS ERM,Eesti Vabaerakond,111,12,2596,10,0.4275808936825886
JAANUS OJANGU,Eesti Vabaerakond,77,12,2596,10,0.2966101694915254
REIN PRINS,Eesti Vabaerakond,59,12,2596,10,0.22727272727272727
ENN RÄHN,Eesti Vabaerakond,47,12,2596,10,0.1810477657935285
HILLAR VAIK,Eesti Vabaerakond,46,12,2596,10,0.17719568567026195
KADRI SIMSON,Eesti Keskerakond,5726,12,7544,10,7.590137857900318
MARKO ŠORIN,Eesti Keskerakond,464,12,7544,10,0.6150583244962884
HILLAR TALVIK,Eesti Keskerakond,265,12,7544,10,0.3512725344644751
RIHO ALLIKSOO,Eesti Keskerakond,264,12,7544,10,0.34994697773064687
SVETLANA TŠIPURINA,Eesti Keskerakond,248,12,7544,10,0.32873806998939553
KALLE SONG,Eesti Keskerakond,184,12,7544,10,0.24390243902439024
ANNE BETKER,Eesti Keskerakond,115,12,7544,10,0.1524390243902439
AVO KEEL,Eesti Keskerakond,102,12,7544,10,0.1352067868504772
ANTS LOPSIK,Eesti Keskerakond,100,12,7544,10,0.1325556733828208
ARGO MENGEL,Eesti Keskerakond,76,12,7544,10,0.1007423117709438
INDREK SAAR,Sotsiaaldemokraatlik Erakond,1944,12,4641,10,4.188752424046542
MARK SOOSAAR,Sotsiaaldemokraatlik Erakond,613,12,4641,10,1.3208360267183796
AET MAATEE,Sotsiaaldemokraatlik Erakond,504,12,4641,10,1.085972850678733
VALTER PARVE,Sotsiaaldemokraatlik Erakond,363,12,4641,10,0.7821590174531351
MERCEDES MERIMAA,Sotsiaaldemokraatlik Erakond,249,12,4641,10,0.5365223012281836
TATJANA JAANSON,Sotsiaaldemokraatlik Erakond,230,12,4641,10,0.495582848524025
KADRI-AIJA VIIK,Sotsiaaldemokraatlik Erakond,221,12,4641,10,0.47619047619047616
PRIIT RUUT,Sotsiaaldemokraatlik Erakond,191,12,4641,10,0.4115492350786468
KALEV KALJUSTE,Sotsiaaldemokraatlik Erakond,182,12,4641,10,0.39215686274509803
ANDRES HIRVELA,Sotsiaaldemokraatlik Erakond,144,12,4641,10,0.3102779573367809
PEETER PAEMURRU,Eesti Iseseisvuspartei,88,12,88,1,1.0
