candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
PASOTTI ROBERTO,81,,PRI,6,6,2440,20,0.6639344262295082
GOLFERINI MASSIMO,77,,PRI,6,6,2440,20,0.6311475409836066
PISATI GIOVANNI,65,,PRI,6,6,2440,20,0.5327868852459017
PEZZOTTI ANTONIO,56,,PRI,6,6,2440,20,0.45901639344262296
MARCONI LUCINIO,53,,PRI,6,6,2440,20,0.4344262295081967
NERI GIACOMO,51,,PRI,6,6,2440,20,0.4180327868852459
PAGANI CARLO,51,,PRI,6,6,2440,20,0.4180327868852459
PIOVANELLI GRAZIANO,40,,PRI,6,6,2440,20,0.32786885245901637
GAVAZZENI UGO,92,,PPST,7,6,201,8,3.6616915422885574
ASPERTI BORTOLO,27,,PPST,7,6,201,8,1.0746268656716418
BORTOLOTTI EGIDIO,21,,PPST,7,6,201,8,0.835820895522388
RIZZI ALDO,20,,PPST,7,6,201,8,0.7960199004975125
BORTOLOTTI PAOLO,12,,PPST,7,6,201,8,0.47761194029850745
PEDRINI EGIDIO,11,,PPST,7,6,201,8,0.43781094527363185
GUARANY UGO,10,,PPST,7,6,201,8,0.39800995024875624
ZANOTTI VITTORIO,8,,PPST,7,6,201,8,0.31840796019900497
RAVERDINO EMILIO,372,,PDIUM,8,6,2513,20,2.960604854755273
GIARRATANA ALFREDO,300,,PDIUM,8,6,2513,20,2.38758456028651
TUMMINELLI MICHELE MARIA,202,,PDIUM,8,6,2513,20,1.607640270592917
BORDONI PIETRO,185,,PDIUM,8,6,2513,20,1.4723438121766812
MELONI PIETRINO,160,,PDIUM,8,6,2513,20,1.2733784321528054
BARBOGLIO DE GAIONCELLI CARLO,148,,PDIUM,8,6,2513,20,1.177875049741345
NARDULLO ANGIOLINA,147,,PDIUM,8,6,2513,20,1.16991643454039
MAINETTI GIOVANNI BATTISTA,129,,PDIUM,8,6,2513,20,1.0266613609231994
DEGLI OCCHI CESARE,129,,PDIUM,8,6,2513,20,1.0266613609231994
POLETTI ACHILLE,116,,PDIUM,8,6,2513,20,0.9231993633107839
DOLCI CARLO,111,,PDIUM,8,6,2513,20,0.8834062873060088
CORNA PELLEGRINI MARIO,109,,PDIUM,8,6,2513,20,0.8674890569040987
CAPPELLETTI LUCIO,81,,PDIUM,8,6,2513,20,0.6446478312773577
BRAGA ETTORE,79,,PDIUM,8,6,2513,20,0.6287306008754476
MALNATI FRANCO,73,,PDIUM,8,6,2513,20,0.5809789096697174
MAESTRONI MARIO,59,,PDIUM,8,6,2513,20,0.469558296856347
DORIA GINO,36,,PDIUM,8,6,2513,20,0.28651014723438123
PIANTONI GEROLAMO,33,,PDIUM,8,6,2513,20,0.26263430163151613
SIMAT GIUSEPPE,27,,PDIUM,8,6,2513,20,0.2148826104257859
IORIO UMBERTO,17,,PDIUM,8,6,2513,20,0.13529645841623558
SCAGLIA GIOVANNI BATTISTA,61850,Eletto,DC,9,6,586819,20,2.1079753723038963
PEDINI MARIO,55467,Eletto,DC,9,6,586819,20,1.890429587317384
RAMPA LEANDRO,53488,Eletto,DC,9,6,586819,20,1.8229811918155343
BIAGGI NULLO,48419,Eletto,DC,9,6,586819,20,1.6502192328469256
SALVI FRANCO,44453,Eletto,DC,9,6,586819,20,1.515049785368231
PANDOLFI FILIPPO MARIA,41439,Eletto,DC,9,6,586819,20,1.4123264584139232
GITTI SALVATORE ANGELO,37827,Eletto,DC,9,6,586819,20,1.2892220599537507
ALLEGRI CESARE,37824,Eletto,DC,9,6,586819,20,1.2891198137756277
CAPRA MICHELE,37048,Eletto,DC,9,6,586819,20,1.2626721357011277
PADULA PIETRO,34770,Eletto,DC,9,6,586819,20,1.1850332044463454
CASTELLI ANGELO,33246,Eletto,DC,9,6,586819,20,1.1330921459598275
VICENTINI RODOLFO,31803,Eletto,DC,9,6,586819,20,1.0839117342826323
TAGLIARINI FRANCESCO,21488,,DC,9,6,586819,20,0.7323552918361539
BELUSSI ERNESTA,21403,,DC,9,6,586819,20,0.7294583167893337
VIVETTI DORALICE,13489,,DC,9,6,586819,20,0.4597328989006832
BARESI ANNIBALE,3105,,DC,9,6,586819,20,0.10582479435737425
LANZANI CESARE,2914,,DC,9,6,586819,20,0.09931512101687233
PELONI FRANCO,2282,,DC,9,6,586819,20,0.07777525949227956
GANDOLFINI FOSCOLO UGO,2255,,DC,9,6,586819,20,0.07685504388917196
CHIESA LUCIANO,2249,,DC,9,6,586819,20,0.07665055153292583
PAJETTA GIAN CARLO,10510,Eletto,PCI,1,7,29867,9,3.167040546422473
SANDRI RENATO,5809,Eletto,PCI,1,7,29867,9,1.7504603743261793
BARDELLI MARIO,4769,Eletto,PCI,1,7,29867,9,1.4370710148324237
CARUSO ANTONIO,4126,,PCI,1,7,29867,9,1.2433120166069576
MARAZZI FRANCESCA IN ZANIN,1219,,PCI,1,7,29867,9,0.36732848963739245
LODI MARIO,1132,,PCI,1,7,29867,9,0.34111226437204945
MERLI GIUSEPPE,981,,PCI,1,7,29867,9,0.29561054006093684
RONCADA LUIGI,696,,PCI,1,7,29867,9,0.20972980212274417
CHIERICI ANGELO,625,,PCI,1,7,29867,9,0.18833495161884353
LIBERTINI LUCIO ALDO,610,,PSIUP,2,7,2012,9,2.728628230616302
FINZI ACHILLE,298,,PSIUP,2,7,2012,9,1.3330019880715707
MERZARIO MODESTO GAETANO,266,,PSIUP,2,7,2012,9,1.1898608349900597
BIANCHESSI FERRUCCIO,227,,PSIUP,2,7,2012,9,1.015407554671968
MARCHI VASCO,146,,PSIUP,2,7,2012,9,0.6530815109343936
CAMERLENGHI CARLO,144,,PSIUP,2,7,2012,9,0.6441351888667992
PALMERI GUIDO,130,,PSIUP,2,7,2012,9,0.5815109343936382
FERRARI FRANCESCO,108,,PSIUP,2,7,2012,9,0.4831013916500994
ROMANINI ERMES,83,,PSIUP,2,7,2012,9,0.371272365805169
ANTONIOLI GIUSEPPE,986,,MSI,3,7,2642,9,3.3588190764572294
GENERALI MANFREDO,293,,MSI,3,7,2642,9,0.9981074943224829
BRACUTO ITALO,274,,MSI,3,7,2642,9,0.9333838001514004
FERRARIO LUIGI,248,,MSI,3,7,2642,9,0.8448145344436033
MORETTI MARIO,209,,MSI,3,7,2642,9,0.7119606358819076
BOLLI BATTISTA,201,,MSI,3,7,2642,9,0.6847085541256623
FERRETTI LUCIO,171,,MSI,3,7,2642,9,0.5825132475397427
BONALI GIANNI MARIA,160,,MSI,3,7,2642,9,0.5450416351249053
BUVOLI GIOVANNI,100,,MSI,3,7,2642,9,0.34065102195306585
MARIANI PIER LUIGI,3619,,PLI,4,7,7791,9,4.180592991913747
SUPERTI FURGA GIANCARLO,1764,,PLI,4,7,7791,9,2.0377358490566038
BIGNARDI AGOSTINO,703,,PLI,4,7,7791,9,0.8120908740854833
ZANCA GIANCARLO,485,,PLI,4,7,7791,9,0.5602618405852907
MONESTIROLI CESARE,465,,PLI,4,7,7791,9,0.5371582595302272
AZZINI ALBERTO LUIGI,253,,PLI,4,7,7791,9,0.2922603003465537
MAINARDI GIUSEPPE,227,,PLI,4,7,7791,9,0.26222564497497114
MORANDI ALDO,168,,PLI,4,7,7791,9,0.1940700808625337
SESSI PAOLO,107,,PLI,4,7,7791,9,0.12360415864458991
USVARDI GIANNI,9734,Eletto,PSU,5,7,33047,9,2.6509516748872817
ZAFFANELLA RENZO,9726,Eletto,PSU,5,7,33047,9,2.6487729597240293
COLOMBO RENATO,8252,,PSU,5,7,33047,9,2.2473446908947863
ALEMANNI VITTORIO,1565,,PSU,5,7,33047,9,0.42621115381123853
SALVADORI RINALDO,1513,,PSU,5,7,33047,9,0.41204950525009837
NEGRI MARIO,887,,PSU,5,7,33047,9,0.24156504372560292
SOLDATI EUGENIO,591,,PSU,5,7,33047,9,0.16095258268526644
BOLDORI ROSOLINO,413,,PSU,5,7,33047,9,0.11247617030290193
BERNARDI AUGUSTO,366,,PSU,5,7,33047,9,0.09967621871879444
MONDADORI ALBERO,554,,PRI,6,7,1369,9,3.642074506939372
DOLFINI GIANEZIO,207,,PRI,6,7,1369,9,1.3608473338203069
BERGONZI ANTONIO CARLO,149,,PRI,6,7,1369,9,0.9795471146822499
AMADIO BRUNO,126,,PRI,6,7,1369,9,0.8283418553688824
FEDERICI GIOVANNI,101,,PRI,6,7,1369,9,0.6639883126369612
MALANGHINI GIANCARLO,73,,PRI,6,7,1369,9,0.4799123447772096
RICHETTI ALESSANDRO,66,,PRI,6,7,1369,9,0.4338933528122717
PORTIOLI NELLO,55,,PRI,6,7,1369,9,0.36157779401022644
SANFELICE PAOLO,38,,PRI,6,7,1369,9,0.2498173849525201
RAVERDINO EMILIO,87,,PDIUM,7,7,399,9,1.962406015037594
LANDRISCINA ANTONIO,62,,PDIUM,7,7,399,9,1.3984962406015038
BORTOLOTTI LUIGI,59,,PDIUM,7,7,399,9,1.330827067669173
VALDONIO ORIO,55,,PDIUM,7,7,399,9,1.2406015037593985
CLERICI ENRICO,47,,PDIUM,7,7,399,9,1.0601503759398496
POLETTI ACHILLE,37,,PDIUM,7,7,399,9,0.8345864661654135
SUPERTI ENRICA,32,,PDIUM,7,7,399,9,0.7218045112781954
TENTOLINI RAUL,11,,PDIUM,7,7,399,9,0.24812030075187969
SCARAVANATI EGIDIO,9,,PDIUM,7,7,399,9,0.20300751879699247
TRUZZI FERDINANDO,23151,Eletto,DC,8,7,94838,9,2.1969990931904935
ZANIBELLI AMOS FELICE MARIO,22620,Eletto,DC,8,7,94838,9,2.1466078997870053
PATRINI NARCISIO FRANCO,17481,Eletto,DC,8,7,94838,9,1.6589236382040955
BARONI CESARE,14403,Eletto,DC,8,7,94838,9,1.3668255340686222
BOTTOLI SILVIO,5671,,DC,8,7,94838,9,0.5381703536557076
POLI BRUNO NATALINO,4008,,DC,8,7,94838,9,0.3803538665935595
GRAZIOLI CARLO,3887,,DC,8,7,94838,9,0.36887112760707735
GARIONI VINCENZA ANGELA IN BONALI,2598,,DC,8,7,94838,9,0.24654674286678335
CAMBI OTELLO,1019,,DC,8,7,94838,9,0.09670174402665598
SCOTONI CARLO,4399,Eletto,PCI,1,8,8688,10,5.0633057090239415
STECHER JOSEF,960,,PCI,1,8,8688,10,1.1049723756906078
RAVAGNI LAMBERTO,936,,PCI,1,8,8688,10,1.0773480662983426
ARMANI GIOVANNI,704,,PCI,1,8,8688,10,0.8103130755064457
TARTAROTTI UGO,525,,PCI,1,8,8688,10,0.6042817679558011
CHENERI MARIA ASSUNTA IN BERTOLDI,300,,PCI,1,8,8688,10,0.3453038674033149
OSTI LINO,299,,PCI,1,8,8688,10,0.34415285451197053
CARRARA TONINO,265,,PCI,1,8,8688,10,0.3050184162062615
TORGGLER JOSEF,178,,PCI,1,8,8688,10,0.2048802946593002
SOPPELSA CARLO,122,,PCI,1,8,8688,10,0.14042357274401474
BAILONI SIGISMONDO,225,,PRI,2,8,1574,10,1.4294790343074968
COSSO LORENZO,219,,PRI,2,8,1574,10,1.3913595933926302
PELLEGRINI MARIO,212,,PRI,2,8,1574,10,1.3468869123252858
CARBONARI TARCISIO,204,,PRI,2,8,1574,10,1.2960609911054637
RECLA GIORGIO,204,,PRI,2,8,1574,10,1.2960609911054637
DAMIANI LUCIANO,191,,PRI,2,8,1574,10,1.213468869123253
SAVORELLI MARIO,119,,PRI,2,8,1574,10,0.7560355781448539
TAMANINI ARRIGO,82,,PRI,2,8,1574,10,0.5209656925031766
MORETTI GIOVANNI,74,,PRI,2,8,1574,10,0.4701397712833545
RANDI GIUSEPPE,44,,PRI,2,8,1574,10,0.2795425667090216
MITTERDORFER KARL,43082,Eletto,PPST,3,8,195081,10,2.2084159913061754
RIZ ROLAND,33953,Eletto,PPST,3,8,195081,10,1.74045652831388
DIETL JOHANN,28313,Eletto,PPST,3,8,195081,10,1.4513458512105228
BENEDIKTER HANS,26690,,PPST,3,8,195081,10,1.3681496404057802
VAJA KARL,20289,,PPST,3,8,195081,10,1.0400295261968107
DEJACO VALERIUS,15520,,PPST,3,8,195081,10,0.7955669696177485
NICOLUSSI-LECK HERMANN,13009,,PPST,3,8,195081,10,0.6668512053967326
PLAIKNER FRANZ,11740,,PPST,3,8,195081,10,0.6018013030484773
BENEDETTI ROLANDO,1394,,PPST,3,8,195081,10,0.07145749714221272
GOSETTI BRUNO,1091,,PPST,3,8,195081,10,0.05592548736166003
MITOLO ANDREA,4165,,MSI,4,8,8123,10,5.127415979317986
BENUSSI RUGGERO,1319,,MSI,4,8,8123,10,1.6237843161393575
SPRINGHETTI TIZIANO,935,,MSI,4,8,8123,10,1.1510525667856704
MONTALI LUIGI,549,,MSI,4,8,8123,10,0.6758586729040995
BALDO GIAMPIERO,300,,MSI,4,8,8123,10,0.36932167918256803
DEGASPERI MARIANO,236,,MSI,4,8,8123,10,0.29053305429028686
CASANOVA GIULIO,187,,MSI,4,8,8123,10,0.23021051335713405
CAPACCIONI DIEGO,157,,MSI,4,8,8123,10,0.19327834543887726
RIBAGA DOMENICO,147,,MSI,4,8,8123,10,0.18096762279945833
MAZZARANNO PIETRO,128,,MSI,4,8,8123,10,0.15757724978456236
PICCOLI FLAMINIO,54265,Eletto,DC,5,8,162311,10,3.343273099173808
HELFER RENZO,28937,Eletto,DC,5,8,162311,10,1.7828120090443655
PISONI FERRUCCIO,25226,Eletto,DC,5,8,162311,10,1.554176858007159
MONTI MAURIZIO,24848,Eletto,DC,5,8,162311,10,1.5308882330834017
BERLOFFA ALCIDE,20837,,DC,5,8,162311,10,1.2837700463924195
SAVORANA LORENZO,4184,,DC,5,8,162311,10,0.25777673725132616
POLASEK OTTOKAR GIORGIO,1322,,DC,5,8,162311,10,0.08144857711430525
TONIUTTI GIOVANNI,974,,DC,5,8,162311,10,0.060008255755925353
MOSNA ALBERTO,954,,DC,5,8,162311,10,0.058776053379006966
PRUGGER FRANCESCO,764,,DC,5,8,162311,10,0.04707013079828231
DI PRISCO GIUSEPPE,482,,PSIUP,6,8,1869,9,2.321027287319422
PAROLARI GIOVANNI,318,,PSIUP,6,8,1869,9,1.5313001605136436
BARTOLOTTI UMBERTO,187,,PSIUP,6,8,1869,9,0.9004815409309791
BENOLLI IVO,185,,PSIUP,6,8,1869,9,0.8908507223113965
MARCHIORO ARDUINO,171,,PSIUP,6,8,1869,9,0.8234349919743178
FELICETTI MARINO,150,,PSIUP,6,8,1869,9,0.7223113964686998
BERTAMINI GIOVANNI,148,,PSIUP,6,8,1869,9,0.7126805778491172
COSTALBANO SERGIO,125,,PSIUP,6,8,1869,9,0.6019261637239165
BETTINI UMBERTO,103,,PSIUP,6,8,1869,9,0.4959871589085072
LUNGER LUIS,588,,PST.PROG.SOC.,7,8,2396,8,1.9632721202003338
BIRBAMER LUIS,354,,PST.PROG.SOC.,7,8,2396,8,1.1819699499165275
FLORINETH NORBERT,348,,PST.PROG.SOC.,7,8,2396,8,1.1619365609348915
TAPPEINER PETER,343,,PST.PROG.SOC.,7,8,2396,8,1.1452420701168615
RIGOTT ALFONS,220,,PST.PROG.SOC.,7,8,2396,8,0.7345575959933222
PEER WALTER,216,,PST.PROG.SOC.,7,8,2396,8,0.7212020033388982
THOMA LEONHARD,164,,PST.PROG.SOC.,7,8,2396,8,0.5475792988313857
STROBL ALBERT,163,,PST.PROG.SOC.,7,8,2396,8,0.5442404006677797
FIORENTINO WALDIMIRO,173,,PDIUM,8,8,565,7,2.1433628318584073
CORTAZZO EMILIO,135,,PDIUM,8,8,565,7,1.6725663716814159
D'ORIO NICOLA,81,,PDIUM,8,8,565,7,1.0035398230088495
CREMONINI GIOUSEPPE,69,,PDIUM,8,8,565,7,0.8548672566371681
CUCUZZA ERNESTO,58,,PDIUM,8,8,565,7,0.7185840707964601
MENEGHIN UDINO,29,,PDIUM,8,8,565,7,0.35929203539823007
KLAUS MARIO,20,,PDIUM,8,8,565,7,0.24778761061946902
CRESPI ALBERTO,3389,,PLI,9,8,8519,10,3.978166451461439
AGOSTINI TULLIO,2480,,PLI,9,8,8519,10,2.9111398051414485
MORELLI GIUSEPPE,596,,PLI,9,8,8519,10,0.6996126305904449
DEFRANCESCO SILVIO,495,,PLI,9,8,8519,10,0.5810541143326682
ZANCANELLA ADRIANO,424,,PLI,9,8,8519,10,0.497710998943538
VISINTAINER REMO,276,,PLI,9,8,8519,10,0.3239816879915483
ZAMPIERI EUGENIO,227,,PLI,9,8,8519,10,0.26646319990609224
MONDINI GIULIO,220,,PLI,9,8,8519,10,0.2582462730367414
FOREST PIERANTONIO,211,,PLI,9,8,8519,10,0.24768165277614743
PONTEGGI RENATO,201,,PLI,9,8,8519,10,0.23594318581993193
BALLARDINI RENATO,9481,Eletto,PSU,10,8,26329,10,3.6009723118994263
MOLIGNONI DECIO,7286,,PSU,10,8,26329,10,2.767290820008356
CADONNA GIUSEPPE,2466,,PSU,10,8,26329,10,0.9366098218694215
ZANETTI LEOPOLDO,2088,,PSU,10,8,26329,10,0.7930418929697292
BECCARI VALENTINO,1111,,PSU,10,8,26329,10,0.42196817197766723
PANTEZZI MARIO,1030,,PSU,10,8,26329,10,0.391203615784876
TIELLA MARCO,955,,PSU,10,8,26329,10,0.3627179156063656
PIAZZI GIANNANTONIO,856,,PSU,10,8,26329,10,0.3251167913707319
EBNER VITTORIO,701,,PSU,10,8,26329,10,0.26624634433514377
PIASENTINI BRUNO,355,,PSU,10,8,26329,10,0.1348323141782825
SCOCCIMARRO MAURO,23860,Eletto,PCI,1,9,88737,28,7.528764776812378
BUSETTO FRANCO,12324,Eletto,PCI,1,9,88737,28,3.8887048243686397
MORELLI GIANCARLO,11101,Eletto,PCI,1,9,88737,28,3.5028004102009307
PELLIZZARI SERGIO,8434,Eletto,PCI,1,9,88737,28,2.661257423622615
LAVAGNOLI MARIO ADRIANO,8408,,PCI,1,9,88737,28,2.653053405005804
ASTOLFI MARUZZO,2153,,PCI,1,9,88737,28,0.6793558493075041
MATTION VITTORINO,1891,,PCI,1,9,88737,28,0.5966845847842501
BERTIN BRUNO,1554,,PCI,1,9,88737,28,0.49034788194327056
PIRANI BRUNO,1358,,PCI,1,9,88737,28,0.4285022031396148
PANNOCCHIA PAOLO,1350,,PCI,1,9,88737,28,0.4259778897190574
COSTANTINI OSVALDO,1225,,PCI,1,9,88737,28,0.3865354925228484
FERRIN LINO,1221,,PCI,1,9,88737,28,0.38527333581256973
SEGA VITTORIO,1164,,PCI,1,9,88737,28,0.3672876026910984
VERONESE REMO,1133,,PCI,1,9,88737,28,0.3575058881864386
NALESSO GIOVANNI,1095,,PCI,1,9,88737,28,0.34551539943879106
FERRIN LILIO,1018,,PCI,1,9,88737,28,0.32121888276592625
BIANI ANTONIO,1008,,PCI,1,9,88737,28,0.31806349099022957
FRACCAROLI CARLO,985,,PCI,1,9,88737,28,0.31080608990612707
CAVAZZANA ALBINO,933,,PCI,1,9,88737,28,0.29439805267250413
SOAVE FLORIDIO,898,,PCI,1,9,88737,28,0.28335418145756563
GERACI ANTONINO,849,,PCI,1,9,88737,28,0.26789276175665167
RAINALDI LUCIANO,783,,PCI,1,9,88737,28,0.2470671760370533
POLI GABRIELLA ALFA IN FERRARI,780,,PCI,1,9,88737,28,0.2461205585043443
VICENTINI ABRAMO,715,,PCI,1,9,88737,28,0.2256105119623156
MARETTO TERESA,705,,PCI,1,9,88737,28,0.2224551201866189
GALBO ELDA IN CASSOL,702,,PCI,1,9,88737,28,0.22150850265390987
RIGHETTO LINO,675,,PCI,1,9,88737,28,0.2129889448595287
VIANELLO ELIO,415,,PCI,1,9,88737,28,0.13094875869141395
CERAVOLO DOMENICO,3581,Eletto,PSIUP,2,9,15997,28,6.267925235981747
ALBARELLO ADELIO,1991,,PSIUP,2,9,15997,28,3.4849034193911357
RIGONI MARIO,881,,PSIUP,2,9,15997,28,1.5420391323373133
MANZATI SILVIO,828,,PSIUP,2,9,15997,28,1.4492717384509595
DALLA MARIGA CORRADO,679,,PSIUP,2,9,15997,28,1.1884728386572483
AVANZINI SPARTACO,675,,PSIUP,2,9,15997,28,1.1814715259111084
DONELLA DARIO,658,,PSIUP,2,9,15997,28,1.1517159467400138
PRADELLA SILVANO,644,,PSIUP,2,9,15997,28,1.127211352128524
TOMIOLO ALBERTO,580,,PSIUP,2,9,15997,28,1.0151903481902858
SPEROTTO GIANFRANCO,520,,PSIUP,2,9,15997,28,0.9101706569981871
BOLDRIN GIANNI,462,,PSIUP,2,9,15997,28,0.8086516221791586
SCALABRIN ROBERTO,451,,PSIUP,2,9,15997,28,0.7893980121272739
BARELLA ANTONIO,414,,PSIUP,2,9,15997,28,0.7246358692254797
MATTIOLI PAOLA,375,,PSIUP,2,9,15997,28,0.6563730699506157
FACCHINELLI BRUNO,341,,PSIUP,2,9,15997,28,0.5968619116084266
CORDIOLI DOMENICO,328,,PSIUP,2,9,15997,28,0.5741076451834719
DE SANTI DARIO,327,,PSIUP,2,9,15997,28,0.5723573169969369
DALLA CHIARA PAOLO,301,,PSIUP,2,9,15997,28,0.5268487841470275
PEGHIN PIETRO GIOVANNI,292,,PSIUP,2,9,15997,28,0.5110958304682128
CRESSONI ETTORE,288,,PSIUP,2,9,15997,28,0.5040945177220729
BORIN ANGELO,267,,PSIUP,2,9,15997,28,0.4673376258048384
ROVIARO SEVERINO,234,,PSIUP,2,9,15997,28,0.4095767956491842
FREGATTI VINICIO,218,,PSIUP,2,9,15997,28,0.3815715446646246
RIZZOTTO MARCELLO,190,,PSIUP,2,9,15997,28,0.3325623554416453
PAGGIORO GELINDO,139,,PSIUP,2,9,15997,28,0.24329561792836157
SANGIORGIO GINO,139,,PSIUP,2,9,15997,28,0.24329561792836157
RIGOBELLO ELIEZER,115,,PSIUP,2,9,15997,28,0.20128774145152217
ROMAGNOLI GIANNI,79,,PSIUP,2,9,15997,28,0.13827592673626304
MARZOTTO VITTORIO EMANUELE,15559,Eletto,PLI,3,9,62432,28,6.978024090210148
MARCHIORI DANTE,7418,,PLI,3,9,62432,28,3.3268836494105587
GEROLIMETTO MARIO DOMENICO,6650,,PLI,3,9,62432,28,2.982444900051256
GREGGIO GIUSEPPE,6200,,PLI,3,9,62432,28,2.7806253203485394
AZZINI VITTORIO,2906,,PLI,3,9,62432,28,1.303305996924654
AVRESE VITTORIO,2906,,PLI,3,9,62432,28,1.303305996924654
GEMMA BRENZONI CATTARINETTI FRANCO LEONARDO,2760,,PLI,3,9,62432,28,1.2378267555099949
BENINI GIANFRANCO,2103,,PLI,3,9,62432,28,0.9431701691440287
VISENTINI FEDERICO,1629,,PLI,3,9,62432,28,0.730586878523834
AMADIO ALFEO,1446,,PLI,3,9,62432,28,0.6485135827780625
CARLI CARLO,1404,,PLI,3,9,62432,28,0.6296770886724756
LAZZARO ALBINO,1347,,PLI,3,9,62432,28,0.6041132752434649
LUI GIANCARLO,1347,,PLI,3,9,62432,28,0.6041132752434649
CHEMELLO GIUSEPPE,1172,,PLI,3,9,62432,28,0.5256278831368529
MURARO ROBERTO,951,,PLI,3,9,62432,28,0.42651204510507434
MAGALINI ANGIOLINO,859,,PLI,3,9,62432,28,0.3852511532547412
FAGGIONATO MARIO,768,,PLI,3,9,62432,28,0.3444387493593029
MARCHI GUIDO,636,,PLI,3,9,62432,28,0.2852383393131727
VAROTTO ALDO,596,,PLI,3,9,62432,28,0.2672988211173757
SARTORI BRUNO,585,,PLI,3,9,62432,28,0.26236545361353153
FORNAROLI ETTORE,564,,PLI,3,9,62432,28,0.2529472065607381
VIRDIS VINCENZO,525,,PLI,3,9,62432,28,0.23545617631983598
MABILIA FABRIS GIOVANNI DINO,517,,PLI,3,9,62432,28,0.23186827268067658
SEVALIE' LUCIANO,391,,PLI,3,9,62432,28,0.17535879036391594
TURCHETTI VERECONDO,367,,PLI,3,9,62432,28,0.16459507944643773
PELLERI LAVINIA IN CALAPAJ,328,,PLI,3,9,62432,28,0.14710404920553563
VIANELLO LORENZO,314,,PLI,3,9,62432,28,0.14082521783700666
NAVARRA VITTORIO ANDREA,184,,PLI,3,9,62432,28,0.08252178370066633
RUMOR MARIANO,168828,Eletto,DC,4,9,1103088,27,4.132359340324616
BISAGLIA ANTONIO,74752,Eletto,DC,4,9,1103088,27,1.8296853922805796
GUI LUIGI,58768,Eletto,DC,4,9,1103088,27,1.4384491536486663
GONELLA GUIDO,55992,Eletto,DC,4,9,1103088,27,1.3705017188111919
ERMINERO ENZO,52239,Eletto,DC,4,9,1103088,27,1.2786405073756582
GIRARDIN LUIGI,48892,Eletto,DC,4,9,1103088,27,1.1967168530525216
PREARO GIOCONDO ROBERTO,45585,Eletto,DC,4,9,1103088,27,1.1157722683956313
STORCHI FERDINANDO,44720,Eletto,DC,4,9,1103088,27,1.0945998868630609
CANESTRARI ALESSANDRO VALENTINO PIETRO,43421,Eletto,DC,4,9,1103088,27,1.062804599451721
CORA' RENATO VIRGINIO,43246,Eletto,DC,4,9,1103088,27,1.0585211696618946
PERDONA' VALENTINO,42699,Eletto,DC,4,9,1103088,27,1.04513239197598
DALL'ARMELLINA MICHELANGELO,40499,Eletto,DC,4,9,1103088,27,0.9912835603324486
ROMANATO GIUSEPPE,40305,Eletto,DC,4,9,1103088,27,0.9865350724511553
FRACANZANI CARLO,38689,Eletto,DC,4,9,1103088,27,0.9469806579348157
MIOTTI AMALIA VED. CARLI,37805,Eletto,DC,4,9,1103088,27,0.9253432183107785
BALASSO GIUSEPPE,36235,Eletto,DC,4,9,1103088,27,0.8869147339106218
FORNALE MATTEO LINO,29225,Eletto,DC,4,9,1103088,27,0.7153327749010052
PONTAROLLO IPPOLITO IENEO,28824,,DC,4,9,1103088,27,0.7055176014968887
BREGANZE UBERTO,27769,,DC,4,9,1103088,27,0.6796946390496497
SBOARINA GABRIELE UGO,26609,,DC,4,9,1103088,27,0.6513016187285149
BENTSIK ETTORE,25829,,DC,4,9,1103088,27,0.6322097602367173
DALLI CANI GIUSEPPE,24328,,DC,4,9,1103088,27,0.595470171010835
SPANEVELLO ROLANDO,23140,,DC,4,9,1103088,27,0.5663918019233279
ROVERSI PIETRO,21109,,DC,4,9,1103088,27,0.5166795396196858
BOLLETTI MICHELANGELO,15332,,DC,4,9,1103088,27,0.37527740307210306
CARDIN SERGIO,7107,,DC,4,9,1103088,27,0.17395620295026326
TOGNOLO ANTONIO,1141,,DC,4,9,1103088,27,0.027927962229667987
MONDADORI ALBERTO,1913,,PRI,5,9,7199,28,7.44047784414502
MAGAGNATO LICISCO,539,,PRI,5,9,7199,28,2.0964022780941796
VOLTA SERGIO,537,,PRI,5,9,7199,28,2.088623419919433
ALDIGHIERI STEFANO,317,,PRI,5,9,7199,28,1.232949020697319
CHIRCO LUCIO,277,,PRI,5,9,7199,28,1.0773718572023891
POZZA NERI,276,,PRI,5,9,7199,28,1.073482428115016
BETTI SEVERINO,274,,PRI,5,9,7199,28,1.0657035699402695
BEVILACQUA PAOLO,256,,PRI,5,9,7199,28,0.9956938463675511
LEOPIZZI GIACOMO,237,,PRI,5,9,7199,28,0.9217946937074594
BATTISTELLO BRUNO,229,,PRI,5,9,7199,28,0.8906792610084734
BIGARELLO GIUSEPPE,223,,PRI,5,9,7199,28,0.867342686484234
PEZZANGORA FERRUCCIO,200,,PRI,5,9,7199,28,0.7778858174746492
MAESTRI ELIA,184,,PRI,5,9,7199,28,0.7156549520766773
FIORIO GIANCARLO,168,,PRI,5,9,7199,28,0.6534240866787053
MELEN GIOVANNI,156,,PRI,5,9,7199,28,0.6067509376302265
MUSCARA' CALOGERO,153,,PRI,5,9,7199,28,0.5950826503681067
GHIRARDINI GIUSEPPE,149,,PRI,5,9,7199,28,0.5795249340186137
MAZZA GABRIELE,147,,PRI,5,9,7199,28,0.5717460758438672
CHIEREGATO MARIO,129,,PRI,5,9,7199,28,0.5017363522711488
