candidate,elected,value,party,party_id,district_id,N,Q,vQ/N
M. Bosma,False,38,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.055567402894135566
M.M. Hernandez,False,26,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.03801980198019802
G.A. van Strien,False,24,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.035095201827875094
A.J.A. van Dijk,False,17,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.02485910129474486
D.J.G. Graus,False,17,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.02485910129474486
R. Dubbelman,False,16,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.023396801218583396
R.A. Eekhuis,False,15,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.021934501142421934
K. Gerbrands,False,14,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.02047220106626047
R. de Mos,False,11,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.016085300837776085
S.R. Fritsma,False,10,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.014623000761614623
W.R. Dille,False,10,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.014623000761614623
R.A. van Vliet,False,9,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.01316070068545316
E. Mulder,False,9,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.01316070068545316
M.H.M. van de Klashorst-Faber,False,8,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.011698400609291698
A.P.C. van Dijck,False,8,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.011698400609291698
J.H.A. Driessen,False,7,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.010236100533130236
L.W.E. de Jong,False,7,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.010236100533130236
W.R.F. Kortenoeven,False,7,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.010236100533130236
A. Kops,False,6,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.008773800456968774
A.J. Zijlstra,False,5,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.007311500380807311
M.C. Nunes,False,5,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.007311500380807311
V. Maeijer,False,4,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.005849200304645849
J.J.G. van Bemmel,False,4,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.005849200304645849
M. van de Waal,False,4,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.005849200304645849
M. de Graaf,False,4,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.005849200304645849
A. van Doorn,False,3,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.004386900228484387
J.E.J.W. Sharpe,False,3,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.004386900228484387
I.H.C. van den Besselaar,False,3,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.004386900228484387
E. Lucassen,False,3,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.004386900228484387
L. Bontes,False,2,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0029246001523229245
O.F.H.P.M. Spierings,False,2,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0029246001523229245
V.H.C.M. van Haaren,False,2,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0029246001523229245
H.W. van den Berg,False,2,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0029246001523229245
B. Madlener,False,2,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0029246001523229245
J.C. van der Helm,False,1,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0014623000761614623
P. Romeijn,False,1,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0014623000761614623
J.J.C. van Koppen,False,1,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0014623000761614623
H.J. Beertema,False,1,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0014623000761614623
A. Elissen,False,0,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0
L. van Delft,False,0,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0
M.S. Ludriks,False,0,PVV (Partij voor de Vrijheid),546832,663605,32825,48,0.0
J.P. (Jan Peter) Balkenende,False,16363,Christen Democratisch Appèl (CDA),544128,663605,21433,75,57.25866654224794
M.J.M. (Maxime) Verhagen,False,963,Christen Democratisch Appèl (CDA),544128,663605,21433,75,3.369803573928055
J.C. (Jan Kees) de Jager,False,915,Christen Democratisch Appèl (CDA),544128,663605,21433,75,3.2018382867540707
A.T.B. (Ank) Bijleveld-Schouten,False,864,Christen Democratisch Appèl (CDA),544128,663605,21433,75,3.023375169131713
A. (Ab) Klink,False,618,Christen Democratisch Appèl (CDA),544128,663605,21433,75,2.1625530723650446
J.J. (Joop) Atsma,False,272,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.9518032939859096
B.J. (Bas Jan) van Bochove,False,268,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.9378061867214109
J.M. (Marja) van Bijsterveldt-Vliegenthart,False,219,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.7663416227313022
A.S. (Sabine) Uitslag,False,218,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.7628423459151775
W.R.C. (Mirjam) Sterk,False,105,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.3674240656930901
G. (Gerda) Verburg,False,99,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.34642840479634207
E.D. (Dinand) Ekkel,False,59,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.2064573321513554
J.G. (Jack) de Vries,False,55,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.1924602248868567
H.J. (Henk Jan) Ormel,False,37,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.1294732421966127
C. (Coskun) Çörüz,False,32,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.11197685811598936
K.G. (Kathleen) Ferrier,False,30,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.10497830448374003
H.G.J. (Hanke) Bruins Slot,False,30,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.10497830448374003
P.J.M.G. (Elly) Blanksma-van den Heuvel,False,26,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.09098119721924136
G.P.J. (Ger) Koopmans,False,25,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.08748192040311668
J.L. (Jaco) Geurts,False,19,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.06648625950636869
P.H. (Peter) Ruys,False,15,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.052489152241870014
P.H. (Pieter) Omtzigt,False,15,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.052489152241870014
J.J. (Jan) Mastwijk,False,14,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.048989875425745344
H. (Rikus) Jager,False,11,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.03849204497737135
S. (Sander) de Rouwe,False,10,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.034992768161246676
S. (Sybrand) van Haersma Buma,False,10,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.034992768161246676
F.J.M. (Frank) van Kuppeveld,False,10,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.034992768161246676
M.M. (Madeleine) van Toorenburg,False,9,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.031493491345122006
H.T.M. (Hein) Pieper,False,8,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.02799421452899734
A.J. (Ad) Koppejan,False,8,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.02799421452899734
M.C.A. (Margreeth) Smilde,False,6,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.020995660896748005
M.C.I. (Marieke) van der Werf,False,6,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.020995660896748005
G.A. (Gerben) Karssenberg,False,6,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.020995660896748005
W.G.J. (Willem) Ketelaars,False,6,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.020995660896748005
M.M. (Marijn) Noordam-ter Maat,False,6,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.020995660896748005
C.J. (Clazinus) Netjes,False,5,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.017496384080623338
M.J.M. (Monique) Smidt-Beudeker,False,5,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.017496384080623338
J. (Jan) Schinkelshoek,False,5,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.017496384080623338
J.J. (Jan Jacob) van Dijk,False,5,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.017496384080623338
Y.J. (Eddy) van Hijum,False,5,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.017496384080623338
R.W. (Raymond) Knops,False,4,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.01399710726449867
M.C. (Maarten) Haverkamp,False,4,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.01399710726449867
M.J.F. (Martijn) van Helvert,False,4,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.01399710726449867
M. (Mustafa) Amhaouch,False,4,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.01399710726449867
D.Y.S. (Yang Soo) Kloosterhof,False,4,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.01399710726449867
E. (Elsa) Rijssenbeek-van Pijkeren,False,3,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.010497830448374003
A.E. (Alwin) de Jong,False,3,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.010497830448374003
F. (Ciska) Joldersma,False,3,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.010497830448374003
J.D. (Jan) Kramer,False,2,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.006998553632249335
B.E.H. (Brigit) Homan,False,2,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.006998553632249335
A.A.H.C.M. (Anke) van Extel-van Katwijk,False,2,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.006998553632249335
P.E.M.T. (Patricia) Assmann,False,2,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.006998553632249335
D.P.J. (Daniëlle) van Lith-Woestenberg,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
J. (Jobke) Vonk-Vedder,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
M.W. (Maarten) Offinga,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
M.E. (Marja) Kwast-van Duursen,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
O.C. (Olger) van Dijk,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
M.M.D. (Marga) Vermue-Vermue,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
A.N.J. (Arnoud) Strijbis,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
M.H. (Marij) Cox-Sevenich,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
S.J.J. (Sjoerd) Meulensteen,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
R. (Rex) Arendsen,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
M.C.G. (Mona) Keijzer,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
M.P.M. (Michiel) Holtackers,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
J.A.G. (Joost) Verheijen,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
J.J.G.M. (Jack) Biskop,False,1,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0034992768161246674
D.L. (David) Moolenburgh,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
A.A.W.G. (Guus) Mulders,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
M.B. (Martijn) de Haas,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
H.C.A.M. (Erik) van den Oord,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
H.M.W.M. (Erna) van de Ven,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
H. (Harry) van der Molen,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
A. (Arinda) Callewaert-de Groot,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
A.M.T. (Anne-Marie) Vreman-Muijrers,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
J.F. (Jan Folkert) Deinum,False,0,Christen Democratisch Appèl (CDA),544128,663605,21433,75,0.0
E.G.M. (Emile) Roemer,False,14605,SP (Socialistische Partij),544178,663605,17295,50,42.22318589187626
R.M. (Renske) Leijten,False,1038,SP (Socialistische Partij),544178,663605,17295,50,3.0008673026886385
H. (Harry) van Bommel,False,450,SP (Socialistische Partij),544178,663605,17295,50,1.3009540329575022
W.F. (Frans) Mulckhuijse,False,199,SP (Socialistische Partij),544178,663605,17295,50,0.5753107834634288
S. (Sadet) Karabulut,False,177,SP (Socialistische Partij),544178,663605,17295,50,0.5117085862966175
J.M.A.M. (Jan) de Wit,False,90,SP (Socialistische Partij),544178,663605,17295,50,0.26019080659150046
S.M.J.G. (Sharon) Gesthuizen,False,80,SP (Socialistische Partij),544178,663605,17295,50,0.2312807169702226
M. (Manja) Smits,False,70,SP (Socialistische Partij),544178,663605,17295,50,0.2023706273489448
A.A.G.M. (Ronald) van Raak,False,61,SP (Socialistische Partij),544178,663605,17295,50,0.17635154668979475
K. (Krista) van Velzen,False,61,SP (Socialistische Partij),544178,663605,17295,50,0.17635154668979475
E. (Ewout) Irrgang,False,49,SP (Socialistische Partij),544178,663605,17295,50,0.14165943914426135
J.J. (Jasper) van Dijk,False,43,SP (Socialistische Partij),544178,663605,17295,50,0.12431338537149465
R. (Lies) van Aelst,False,43,SP (Socialistische Partij),544178,663605,17295,50,0.12431338537149465
F. (Farshad) Bashir,False,32,SP (Socialistische Partij),544178,663605,17295,50,0.09251228678808904
C.J.E. (Nine) Kooiman,False,29,SP (Socialistische Partij),544178,663605,17295,50,0.0838392599017057
J. (Jessica) van Ruitenburg,False,29,SP (Socialistische Partij),544178,663605,17295,50,0.0838392599017057
S. (Sibel) Özegul-Özen,False,22,SP (Socialistische Partij),544178,663605,17295,50,0.06360219716681122
N.M. (Nicole) van Gemert,False,16,SP (Socialistische Partij),544178,663605,17295,50,0.04625614339404452
M.C. (Marianne) Langkamp,False,15,SP (Socialistische Partij),544178,663605,17295,50,0.04336513443191674
H.P.J. (Henk) van Gerven,False,14,SP (Socialistische Partij),544178,663605,17295,50,0.04047412546978896
P. (Paul) Ulenbelt,False,14,SP (Socialistische Partij),544178,663605,17295,50,0.04047412546978896
P.F.C. (Paulus) Jansen,False,12,SP (Socialistische Partij),544178,663605,17295,50,0.03469210754553339
N.G.L. (Nico) Heijmans,False,12,SP (Socialistische Partij),544178,663605,17295,50,0.03469210754553339
S. (Saíd) Afalah,False,11,SP (Socialistische Partij),544178,663605,17295,50,0.03180109858340561
R. (Remine) Alberts-Oosterbaan,False,10,SP (Socialistische Partij),544178,663605,17295,50,0.028910089621277824
J.B. (Jos) van der Horst,False,10,SP (Socialistische Partij),544178,663605,17295,50,0.028910089621277824
J.A. (Jannie) Visscher,False,9,SP (Socialistische Partij),544178,663605,17295,50,0.026019080659150044
J. (Jan) Broekema,False,7,SP (Socialistische Partij),544178,663605,17295,50,0.02023706273489448
H. (Hilde) van der Molen,False,7,SP (Socialistische Partij),544178,663605,17295,50,0.02023706273489448
R.A. (Rik) Janssen,False,7,SP (Socialistische Partij),544178,663605,17295,50,0.02023706273489448
A.J. (Arnout) Hoekstra,False,6,SP (Socialistische Partij),544178,663605,17295,50,0.017346053772766695
A.M. (Tonnie) Wouters-van Broekhoven,False,6,SP (Socialistische Partij),544178,663605,17295,50,0.017346053772766695
J. (Jeroen) Brouwer,False,6,SP (Socialistische Partij),544178,663605,17295,50,0.017346053772766695
P.L. (Bart) Vermeulen,False,5,SP (Socialistische Partij),544178,663605,17295,50,0.014455044810638912
I.M. (Ingrid) Gyömörei-Agelink,False,5,SP (Socialistische Partij),544178,663605,17295,50,0.014455044810638912
R.P.E. (Ron) Meyer,False,5,SP (Socialistische Partij),544178,663605,17295,50,0.014455044810638912
H.P.M. (Maarten) Hijink,False,5,SP (Socialistische Partij),544178,663605,17295,50,0.014455044810638912
M. (Michiel) van Nispen,False,4,SP (Socialistische Partij),544178,663605,17295,50,0.01156403584851113
A.P.M. (Fons) Luijben,False,4,SP (Socialistische Partij),544178,663605,17295,50,0.01156403584851113
H. (Hans) van Leeuwen,False,4,SP (Socialistische Partij),544178,663605,17295,50,0.01156403584851113
B.J.M. (Bernard) Gerard,False,4,SP (Socialistische Partij),544178,663605,17295,50,0.01156403584851113
W.H. (Wim) van Gammeren,False,3,SP (Socialistische Partij),544178,663605,17295,50,0.008673026886383347
H. (Hennie) Hemmes,False,3,SP (Socialistische Partij),544178,663605,17295,50,0.008673026886383347
T.S.J. (Theo) Coskun,False,3,SP (Socialistische Partij),544178,663605,17295,50,0.008673026886383347
M.A. (Mariska) ten Heuw,False,3,SP (Socialistische Partij),544178,663605,17295,50,0.008673026886383347
M.F.A. (Riet) de Wit-Romans,False,2,SP (Socialistische Partij),544178,663605,17295,50,0.005782017924255565
G.E. (Gerrie) Elfrink,False,2,SP (Socialistische Partij),544178,663605,17295,50,0.005782017924255565
J.W. (Willem) Bouman,False,2,SP (Socialistische Partij),544178,663605,17295,50,0.005782017924255565
W.B.M. (Willy) Lourenssen,False,1,SP (Socialistische Partij),544178,663605,17295,50,0.0028910089621277824
J.A.M.E. (Jules) Iding,False,0,SP (Socialistische Partij),544178,663605,17295,50,0.0
F. (Femke) Halsema,False,10621,GROENLINKS,546831,663605,11345,30,28.085500220361393
J.C.M. (Jolande) Sap,False,146,GROENLINKS,546831,663605,11345,30,0.3860731599823711
T. (Tofik) Dibi,False,117,GROENLINKS,546831,663605,11345,30,0.3093873953283385
W. (Ineke) van Gent,False,86,GROENLINKS,546831,663605,11345,30,0.22741295724988983
L. (Liesbeth) van Tongeren,False,48,GROENLINKS,546831,663605,11345,30,0.12692816218598502
M. (Mariko) Peters,False,48,GROENLINKS,546831,663605,11345,30,0.12692816218598502
K.M. (Kathalijne) Buitenweg,False,36,GROENLINKS,546831,663605,11345,30,0.09519612163948876
N.C.C. (Natasja) van den Berg,False,30,GROENLINKS,546831,663605,11345,30,0.07933010136624064
L.G.J. (Linda) Voortman,False,24,GROENLINKS,546831,663605,11345,30,0.06346408109299251
N.L. (Nadya) van Putten,False,24,GROENLINKS,546831,663605,11345,30,0.06346408109299251
H. (Hayat) Barrahmun,False,23,GROENLINKS,546831,663605,11345,30,0.06081974438078449
J.F. (Jesse) Klaver,False,18,GROENLINKS,546831,663605,11345,30,0.04759806081974438
A. (Arjen) El Fassed,False,15,GROENLINKS,546831,663605,11345,30,0.03966505068312032
H. (Hann) van Schendel,False,15,GROENLINKS,546831,663605,11345,30,0.03966505068312032
R.R. (Ruard) Ganzevoort,False,14,GROENLINKS,546831,663605,11345,30,0.0370207139709123
L.I. (Isabella) Diks,False,13,GROENLINKS,546831,663605,11345,30,0.03437637725870427
A. (Ahmed) Harika,False,12,GROENLINKS,546831,663605,11345,30,0.031732040546496254
E.C.C. (Carla) van Os,False,10,GROENLINKS,546831,663605,11345,30,0.026443367122080213
I. (Irona) Groeneveld,False,8,GROENLINKS,546831,663605,11345,30,0.021154693697664168
B.A.M. (Bruno) Braakhuis,False,8,GROENLINKS,546831,663605,11345,30,0.021154693697664168
C.N. (Niels) van den Berge,False,7,GROENLINKS,546831,663605,11345,30,0.01851035698545615
H.J. (Rik) Grashoff,False,6,GROENLINKS,546831,663605,11345,30,0.015866020273248127
H. (Bert) van Boggelen,False,4,GROENLINKS,546831,663605,11345,30,0.010577346848832084
A. (Arno) Uijlenhoet,False,3,GROENLINKS,546831,663605,11345,30,0.007933010136624064
P.H.M. (Paul) Smeulders,False,3,GROENLINKS,546831,663605,11345,30,0.007933010136624064
J. (Jan) Wijnia,False,2,GROENLINKS,546831,663605,11345,30,0.005288673424416042
L. (Leen) Harpe,False,2,GROENLINKS,546831,663605,11345,30,0.005288673424416042
C.P. (Tof) Thissen,False,1,GROENLINKS,546831,663605,11345,30,0.002644336712208021
G.H.E. (Gon) Mevis,False,1,GROENLINKS,546831,663605,11345,30,0.002644336712208021
R.M. (René) Kerkwijk,False,0,GROENLINKS,546831,663605,11345,30,0.0
A. (Alexander) Pechtold,False,8646,Democraten 66 (D66),546830,663605,11039,50,39.1611559018027
M.A. (Magda) Berndsen-Jansen,False,687,Democraten 66 (D66),546830,663605,11039,50,3.1116948999003533
B. (Boris) van der Ham,False,681,Democraten 66 (D66),546830,663605,11039,50,3.0845185252287344
P.A. (Pia) Dijkstra,False,331,Democraten 66 (D66),546830,663605,11039,50,1.4992300027176375
F. (Fatma) Koser-Kaya,False,262,Democraten 66 (D66),546830,663605,11039,50,1.1867016939940211
W. (Wassila) Hachchi,False,59,Democraten 66 (D66),546830,663605,11039,50,0.2672343509375849
S. (Stientje) van Veldhoven-van der Meer,False,37,Democraten 66 (D66),546830,663605,11039,50,0.16758764380831598
J.C.M. (Judith) Swinkels,False,35,Democraten 66 (D66),546830,663605,11039,50,0.15852885225110971
M.W. (Wimar) Jaeger,False,34,Democraten 66 (D66),546830,663605,11039,50,0.15399945647250657
M.F. (Marion) Wichard,False,29,Democraten 66 (D66),546830,663605,11039,50,0.1313524775794909
K. (Kees) Verhoeven,False,25,Democraten 66 (D66),546830,663605,11039,50,0.11323489446507835
F.Q. (Fleur) Gräper-van Koolwijk,False,19,Democraten 66 (D66),546830,663605,11039,50,0.08605851979345955
C.F. (Christa) Meindersma,False,16,Democraten 66 (D66),546830,663605,11039,50,0.07247033245765015
A.G. (Gerard) Schouw,False,15,Democraten 66 (D66),546830,663605,11039,50,0.06794093667904702
W. (Wouter) Koolmees,False,14,Democraten 66 (D66),546830,663605,11039,50,0.06341154090044387
M.L.H. (Marty) Smits,False,13,Democraten 66 (D66),546830,663605,11039,50,0.05888214512184075
J.M. (Jan) Paternotte,False,12,Democraten 66 (D66),546830,663605,11039,50,0.05435274934323761
M.C. (Mieke) Ansems,False,12,Democraten 66 (D66),546830,663605,11039,50,0.05435274934323761
L.D. (Luc) Verburgh,False,11,Democraten 66 (D66),546830,663605,11039,50,0.04982335356463448
M. (Mark) Sluiter,False,10,Democraten 66 (D66),546830,663605,11039,50,0.04529395778603134
M.M. (Maas) Goote,False,9,Democraten 66 (D66),546830,663605,11039,50,0.04076456200742821
J. (Joke) Geldhof,False,8,Democraten 66 (D66),546830,663605,11039,50,0.036235166228825076
R.M. (Raoul) Boucke,False,7,Democraten 66 (D66),546830,663605,11039,50,0.03170577045022194
M.B. (Marieke) van den Akker,False,6,Democraten 66 (D66),546830,663605,11039,50,0.027176374671618805
S.P.R.A. (Steven) van Weyenberg,False,6,Democraten 66 (D66),546830,663605,11039,50,0.027176374671618805
M.H. (Meine Henk) Klijnsma,False,5,Democraten 66 (D66),546830,663605,11039,50,0.02264697889301567
B.L. (Bart) Vink,False,5,Democraten 66 (D66),546830,663605,11039,50,0.02264697889301567
M.I. (Marianne) Spangenberg-Carlier,False,5,Democraten 66 (D66),546830,663605,11039,50,0.02264697889301567
A.J. (Arthie) Schimmel,False,5,Democraten 66 (D66),546830,663605,11039,50,0.02264697889301567
A.N. (André) Hoogendijk,False,4,Democraten 66 (D66),546830,663605,11039,50,0.018117583114412538
J.A. (Jeroen) Bartelse,False,4,Democraten 66 (D66),546830,663605,11039,50,0.018117583114412538
G.J. (Gerhard) Mulder,False,4,Democraten 66 (D66),546830,663605,11039,50,0.018117583114412538
G.M. (Frederique) Petit,False,3,Democraten 66 (D66),546830,663605,11039,50,0.013588187335809403
J.A. (Jurr) van Dalen,False,3,Democraten 66 (D66),546830,663605,11039,50,0.013588187335809403
J.C. (Rineke) Gieske-Mastenbroek,False,3,Democraten 66 (D66),546830,663605,11039,50,0.013588187335809403
M.P. (Meine) Oosten,False,2,Democraten 66 (D66),546830,663605,11039,50,0.009058791557206269
A.A.M. (Ad) van Vugt,False,2,Democraten 66 (D66),546830,663605,11039,50,0.009058791557206269
P.H.B. (Paul) Wessels,False,2,Democraten 66 (D66),546830,663605,11039,50,0.009058791557206269
K.N. (Karen) Jedema,False,2,Democraten 66 (D66),546830,663605,11039,50,0.009058791557206269
M.T. (Maudy) Keulemans,False,1,Democraten 66 (D66),546830,663605,11039,50,0.0045293957786031345
C.P.I.M. (Constantijn) Dolmans,False,1,Democraten 66 (D66),546830,663605,11039,50,0.0045293957786031345
C.W. (Kees) de Zeeuw,False,1,Democraten 66 (D66),546830,663605,11039,50,0.0045293957786031345
M.M.C. (Martin) Maassen,False,1,Democraten 66 (D66),546830,663605,11039,50,0.0045293957786031345
R. (Robin) Hartogh Heys van de Lier,False,1,Democraten 66 (D66),546830,663605,11039,50,0.0045293957786031345
B.R.A. (Bob) van den Bos,False,1,Democraten 66 (D66),546830,663605,11039,50,0.0045293957786031345
P.H. (Paul) de Winter,False,0,Democraten 66 (D66),546830,663605,11039,50,0.0
I.T.C. (Iwan) Rutjens,False,0,Democraten 66 (D66),546830,663605,11039,50,0.0
T. (Thijs) Mulder,False,0,Democraten 66 (D66),546830,663605,11039,50,0.0
M. (Michiel) Verkoulen,False,0,Democraten 66 (D66),546830,663605,11039,50,0.0
R.C.A. (Robert) Farla,False,0,Democraten 66 (D66),546830,663605,11039,50,0.0
A. (André) Rouvoet,False,7795,ChristenUnie,543485,663605,9884,50,39.432416025900444
A. (Arie) Slob,False,397,ChristenUnie,543485,663605,9884,50,2.008296236341562
E.E. (Esmé) Wiegman-van Meppelen Scheppink,False,349,ChristenUnie,543485,663605,9884,50,1.7654795629299878
E.A. (Ernst) Cramer,False,295,ChristenUnie,543485,663605,9884,50,1.492310805341967
B. (Ben) Visser,False,189,ChristenUnie,543485,663605,9884,50,0.9560906515580736
E.W. (Ed) Anker,False,149,ChristenUnie,543485,663605,9884,50,0.7537434237150951
J.S. (Joël) Voordewind,False,135,ChristenUnie,543485,663605,9884,50,0.6829218939700527
C.A. (Cynthia) Ortega-Martijn,False,119,ChristenUnie,543485,663605,9884,50,0.6019830028328612
D.G. (Dick) Schutte,False,95,ChristenUnie,543485,663605,9884,50,0.48057466612707406
K. (Kees) Tadema,False,74,ChristenUnie,543485,663605,9884,50,0.37434237150951033
M.A. (Martine) Vonk,False,72,ChristenUnie,543485,663605,9884,50,0.3642250101173614
C.J. (Carola) Schouten,False,24,ChristenUnie,543485,663605,9884,50,0.12140833670578713
IJ. (IJmert) Muilwijk,False,23,ChristenUnie,543485,663605,9884,50,0.11634965600971267
S.J. (Simone) Kennedy-Doornbos,False,15,ChristenUnie,543485,663605,9884,50,0.07588021044111695
J.K. (Jonathan) van der Geer,False,14,ChristenUnie,543485,663605,9884,50,0.0708215297450425
G.M. (Gert-Jan) Segers,False,13,ChristenUnie,543485,663605,9884,50,0.06576284904896802
M.A. (Menno) Helmus,False,13,ChristenUnie,543485,663605,9884,50,0.06576284904896802
S.J.F. (Stieneke) van der Graaf,False,9,ChristenUnie,543485,663605,9884,50,0.04552812626467018
L.E. (Leon) Meijer,False,9,ChristenUnie,543485,663605,9884,50,0.04552812626467018
R.J. (Reinier) Koppelaar,False,8,ChristenUnie,543485,663605,9884,50,0.04046944556859571
