candidate,value,elected,party,party_id,district_id,N,Q,vQ/N
GIANNETTI BERLINDO,3489,,BLOCCO NAZIONALE,4,19,80920,37,1.5953163618388533
NITTI GIUSEPPE,3112,,BLOCCO NAZIONALE,4,19,80920,37,1.4229362333168563
PERUGI GIULIO,3078,,BLOCCO NAZIONALE,4,19,80920,37,1.4073900148294611
ZINGALES LEONE,3015,,BLOCCO NAZIONALE,4,19,80920,37,1.3785837864557589
BASEVI ETTORE,2940,,BLOCCO NAZIONALE,4,19,80920,37,1.3442906574394464
LUPINACCI MANLIO,2457,,BLOCCO NAZIONALE,4,19,80920,37,1.1234429065743945
FERRAGUTI MARIO,2186,,BLOCCO NAZIONALE,4,19,80920,37,0.9995304003954523
MANTICA GIOVANNI FRANCESCO,1589,,BLOCCO NAZIONALE,4,19,80920,37,0.7265570934256055
ZINCONE VITTORIO,1397,,BLOCCO NAZIONALE,4,19,80920,37,0.6387666831438458
SOLIMANDO GIUSEPPE,1285,,BLOCCO NAZIONALE,4,19,80920,37,0.5875556104794859
MONICO UMBERTO,1262,,BLOCCO NAZIONALE,4,19,80920,37,0.5770390509144835
SANSONI ATTILIO,1131,,BLOCCO NAZIONALE,4,19,80920,37,0.5171403855659911
CACCIAFESTA REMO,1117,,BLOCCO NAZIONALE,4,19,80920,37,0.5107390014829462
PISANI GAETANO,1002,,BLOCCO NAZIONALE,4,19,80920,37,0.45815620365793375
LAZZARI IGINO,990,,BLOCCO NAZIONALE,4,19,80920,37,0.45266930301532377
GROSSI ENNIO,953,,BLOCCO NAZIONALE,4,19,80920,37,0.4357513593672763
BAGLI IVO,629,,BLOCCO NAZIONALE,4,19,80920,37,0.2876050420168067
BANTI ANTONIO,549,,BLOCCO NAZIONALE,4,19,80920,37,0.2510257043994068
FORNARIO FRANCESCO PAOLO,547,,BLOCCO NAZIONALE,4,19,80920,37,0.2501112209589718
GIULIANI ALDO,534,,BLOCCO NAZIONALE,4,19,80920,37,0.24416707859614434
LUCCI VINCENZO,532,,BLOCCO NAZIONALE,4,19,80920,37,0.24325259515570935
D'AUDINO VINCENZO,507,,BLOCCO NAZIONALE,4,19,80920,37,0.23182155215027186
CORCOS ADRIANO,306,,BLOCCO NAZIONALE,4,19,80920,37,0.13991596638655462
D'ADDARIO RAFFAELE,289,,BLOCCO NAZIONALE,4,19,80920,37,0.13214285714285715
SARDO SARVATORE,256,,BLOCCO NAZIONALE,4,19,80920,37,0.11705388037567968
LOFFREDO VINCENZO,234,,BLOCCO NAZIONALE,4,19,80920,37,0.1069945625308947
PESCE ADOLFO,229,,BLOCCO NAZIONALE,4,19,80920,37,0.10470835392980722
TRINCHIERI ROMOLO,207,,BLOCCO NAZIONALE,4,19,80920,37,0.09464903608502225
APRA RENATO,128,,BLOCCO NAZIONALE,4,19,80920,37,0.05852694018783984
CITO ANGELO RAFFAELE,83,,BLOCCO NAZIONALE,4,19,80920,37,0.037951062778052394
GALLI CARLO,82,,BLOCCO POP.UNIONISTA,5,19,842,37,3.6033254156769594
MACRI' DOMENICO,73,,BLOCCO POP.UNIONISTA,5,19,842,37,3.2078384798099764
DE BERNARDIS GIOVANNI,65,,BLOCCO POP.UNIONISTA,5,19,842,37,2.856294536817102
PALADINO SANTI,61,,BLOCCO POP.UNIONISTA,5,19,842,37,2.6805225653206652
BONAFEDE VINCENZO,56,,BLOCCO POP.UNIONISTA,5,19,842,37,2.460807600950119
SCHIPANI FILIPPO,53,,BLOCCO POP.UNIONISTA,5,19,842,37,2.328978622327791
ABBATE VINCENZO,36,,BLOCCO POP.UNIONISTA,5,19,842,37,1.5819477434679334
GUIDA GUIDO,33,,BLOCCO POP.UNIONISTA,5,19,842,37,1.4501187648456058
MARINUCCI FRANCESCO,33,,BLOCCO POP.UNIONISTA,5,19,842,37,1.4501187648456058
MACHERIONE GIUSEPPE,27,,BLOCCO POP.UNIONISTA,5,19,842,37,1.1864608076009502
VERGANI CARLO,26,,BLOCCO POP.UNIONISTA,5,19,842,37,1.1425178147268409
CHIAPPI FRANCESCO,25,,BLOCCO POP.UNIONISTA,5,19,842,37,1.0985748218527316
CASADIO FRANCESCO,24,,BLOCCO POP.UNIONISTA,5,19,842,37,1.0546318289786223
PESCATORE NICOLINO,23,,BLOCCO POP.UNIONISTA,5,19,842,37,1.010688836104513
MAGAGNINO ROBERTO,21,,BLOCCO POP.UNIONISTA,5,19,842,37,0.9228028503562945
D'AMORE VINCENZO,15,,BLOCCO POP.UNIONISTA,5,19,842,37,0.6591448931116389
FRANCO TOMMASO,14,,BLOCCO POP.UNIONISTA,5,19,842,37,0.6152019002375297
CAMILLI MARGHERITA,13,,BLOCCO POP.UNIONISTA,5,19,842,37,0.5712589073634204
CESARI EMIDIO,13,,BLOCCO POP.UNIONISTA,5,19,842,37,0.5712589073634204
DE SOGUS UMBERTO,13,,BLOCCO POP.UNIONISTA,5,19,842,37,0.5712589073634204
GAMBERINI GIUSEPPE,12,,BLOCCO POP.UNIONISTA,5,19,842,37,0.5273159144893111
SAVINO TORRACA GIUSEPPE,12,,BLOCCO POP.UNIONISTA,5,19,842,37,0.5273159144893111
GROPPELLI ITALA,11,,BLOCCO POP.UNIONISTA,5,19,842,37,0.4833729216152019
PASTORI LUIGIA,11,,BLOCCO POP.UNIONISTA,5,19,842,37,0.4833729216152019
PERTICI ROSSI ADELE,10,,BLOCCO POP.UNIONISTA,5,19,842,37,0.43942992874109266
RIVALTA GABRIELE,10,,BLOCCO POP.UNIONISTA,5,19,842,37,0.43942992874109266
DI MASI LUIGI,8,,BLOCCO POP.UNIONISTA,5,19,842,37,0.3515439429928741
MAGNO NAPOLEONE,8,,BLOCCO POP.UNIONISTA,5,19,842,37,0.3515439429928741
TORTI ETTORE,8,,BLOCCO POP.UNIONISTA,5,19,842,37,0.3515439429928741
FASULO GIUSEPPE,7,,BLOCCO POP.UNIONISTA,5,19,842,37,0.30760095011876487
MUZII VITTORIO,7,,BLOCCO POP.UNIONISTA,5,19,842,37,0.30760095011876487
PAOLUCCI GUIDO,7,,BLOCCO POP.UNIONISTA,5,19,842,37,0.30760095011876487
TINTO EDOARDO,7,,BLOCCO POP.UNIONISTA,5,19,842,37,0.30760095011876487
MARINELLI ORAZIO,6,,BLOCCO POP.UNIONISTA,5,19,842,37,0.26365795724465557
MORINI BRUNO,6,,BLOCCO POP.UNIONISTA,5,19,842,37,0.26365795724465557
PIERALLINI EUGENIO,4,,BLOCCO POP.UNIONISTA,5,19,842,37,0.17577197149643706
GASPARRI GIUSEPPE,2,,BLOCCO POP.UNIONISTA,5,19,842,37,0.08788598574821853
BRUNI GERARDO,159,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,5.191231343283582
BENASSI GIUSEPPE,107,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,3.4934701492537314
MORETTI LUCIANO,96,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,3.1343283582089554
AVERSI ROBERTO,61,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.9916044776119404
BAELI SALVATORE,53,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.7304104477611941
LIBURDI LUIGI,44,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.4365671641791045
TISEI FELICE,42,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.3712686567164178
CAPIZZI SALVATORE,37,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.2080223880597014
CECI AMERIGO,36,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.1753731343283582
PAVESE CESARE,34,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,1.1100746268656716
ROTONDI LUIGI,30,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.9794776119402985
MAESTRI ALDO,29,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.9468283582089553
MALACCHINI VASTO,28,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.914179104477612
CROCE GIORGIO,27,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.8815298507462687
CONTARDI ENRICO,25,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.816231343283582
FIORANI MARCANTONIO,25,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.816231343283582
VENA LAMBERTO,21,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.6856343283582089
PINI GIOVANNI,19,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.6203358208955224
TESTA SERAFINA,18,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.5876865671641791
VERARDI ALFONSO,18,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.5876865671641791
COCCHELLA EMANUELE,16,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.5223880597014925
DI PUOLO GIULIANA,16,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.5223880597014925
FAVILLA GUGLIELMO,16,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.5223880597014925
TOSO ELIO,14,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.457089552238806
GIULIANI PIRRO,13,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.4244402985074627
MERLINI LUCIANO,13,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.4244402985074627
ZAZZERETTA ALESSANDRO,12,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.3917910447761194
LAURENZI VIRGINIA,10,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.32649253731343286
MARIGNOLI GIULIO,10,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.32649253731343286
PACE GIANFRANCO,10,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.32649253731343286
PUMA ALDO,10,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.32649253731343286
PINI ACCURTI MARIO,8,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.26119402985074625
RIONDINO FRANCESCO,6,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.1958955223880597
MARCACCI DOMENICO,5,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.16324626865671643
TERRENI GIORGIO,4,,PARTITO CRISTIANO SOCIALE,6,19,1072,35,0.13059701492537312
TOGLIATTI PALMIRO,97328,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,5.802528137412083
NENNI PIETRO,57020,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,3.399434431974735
LIZZADRI ORESTE,48630,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,2.8992370471226123
NATOLI ALDO,34217,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,2.0399587505941685
EMANUELLI DOMENICO,33538,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,1.9994779372074474
SMITH TOMMASO,32191,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,1.9191721115345262
TURCHI GIULIO,30474,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,1.8168075215713446
CINCIARI MARIA LUISA,29204,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,1.7410923036020722
AZZI ARNALDO,27418,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,1.6346140521901662
MARZI DOMENICO,27126,Eletto,FR.DEMOCR.POPOLARE,7,19,620615,37,1.61720551388542
INGRAO PIETRO,26801,,FR.DEMOCR.POPOLARE,7,19,620615,37,1.5978295722791103
BUSCHI NAZZARENO,26606,,FR.DEMOCR.POPOLARE,7,19,620615,37,1.5862040073153243
VECCHIETTI TULLIO,15856,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.9453074772604594
MORVIDI LETO,14567,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.8684595119357411
CAPOGROSSI SALVATORE,12960,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.772652932977772
MAZZONI ELDA,12544,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.7478517277216954
SILVESTRI RENZO,10906,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.6501969820258937
ALESSANDRINI ADA,10100,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.6021446468422452
DI BIASIO FERNANDO,9006,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.5369222464813129
ONESTI CLITO,8731,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.5205272189682815
TOMMASINI ANGELO,6302,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.3757144123168148
SCALA GIUSEPPE,5570,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.33207382999121837
PUCCI RENATO,5443,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.32450230819429116
BORGONI ANTONIO,4455,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.26559944571110916
MOLINARI POMPILIO,4158,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.2478928159970352
PROPERZI ALDO,4050,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.24145404155555378
DE SANTIS DARIO,3492,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.20818704027456636
OCCHIUTO LUIGI,2829,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.16866011939769424
FRAIOLI COSTANZO,2720,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.16216172667434722
MERCATELLI IVAN,2587,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.15423249518622656
BONTEMPELLI MASSIMO,2529,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.15077463483802359
GAZZONI UMBERTO,2368,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.141176091457667
GAETA GAETANO (NINO),2314,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.13795670423692627
AMARICCI ODOARDO,2078,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.12388678971665203
LORDI ACHILLE,1887,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.11249969788032839
BONACCORSI SALVATORE,1735,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.10343771903676192
NICCOLAI ADELMO,875,,FR.DEMOCR.POPOLARE,7,19,620615,37,0.05216599663237273
SELVAGGI VINCENZO,10874,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,8.311223119667831
BENEDETTINI LUIGI,9422,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,7.2014294862525565
SALERNO ALDO,3936,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,3.0083662128942965
MALTESE GIUSEPPE,3622,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,2.7683695180648225
ARTIERI GIOVANNI,2244,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,1.7151356152781507
RONEO ERCOLE,1855,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,1.4178148691359045
SOLARO DEL BORGO VITTORIO,1448,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,1.1067363506785928
AVALLONE VINCENZO,1183,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.9041913693734636
TOSCANO ORESTE,1002,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.7658493255386395
DE FILIPPIS ETTORE,896,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.6848313330165878
FABBRI GUSTAVO,886,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.6771881261748849
GALATI GIOVANNI,840,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.6420293747030511
TROTTA GIUSEPPE,793,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.606106302547047
BASILE NICOLO',790,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.6038133404945362
TROVINI ANTONIO,749,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.5724761924435539
LATINI GUIDO,694,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.5304385548141874
COLETTI FERNANDO,680,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.5197380652358032
ZINCONE GIUSEPPE,589,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.45018488297630604
TROMBETTI ROBERTO,587,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.44865624160796547
ORLANDO GIOVANNI,559,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.4272552624511971
PUNTONI ALBERTO,500,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.38216034208514943
BUFACCHI ADALGISA,457,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.3492945526658266
CAVALLUCCI GIUSEPPE,433,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.33095085624573944
GRAZI EMANUELE,334,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.25528310851287983
DE CATALDO TULLIO,317,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.24228965688198476
PIRACCI ANTONIO,313,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.23923237414530357
UNGARO GUGLIELMO,309,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.23617509140862236
STORCHI UBALDO,305,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.23311780867194118
CALVANI NICOLA,303,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.23158916730360057
MONTENERO ANNIBALE,295,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.22547460183023818
SANTI TEMISTOCLE,250,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.19108017104257471
ZUCCHI OBERDAN,249,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.19031585035840443
D'AURELIO VENCESLAO,187,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.14292796793984588
VANDRO ATTILIO,184,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.140635005887335
NASSO VINCENZO,138,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.10547625441550125
LIMONGELLI GIOVAN BATTISTA,117,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.08942552004792498
PARASASSI ANTONIO,69,,P.NAZ.MON.ALL.D.LAV.,8,19,48409,37,0.052738127207750625
PATRISSI EMILIO,1094,,MOV.NAZ.DEM.SOC.,9,19,5899,37,6.861840989998305
DAMIANI VINCENZO,863,,MOV.NAZ.DEM.SOC.,9,19,5899,37,5.4129513476860485
FRACASSI ARMANDO,787,,MOV.NAZ.DEM.SOC.,9,19,5899,37,4.9362603831157825
GIORGI MONFORT OTTAVIO,550,,MOV.NAZ.DEM.SOC.,9,19,5899,37,3.44973724360061
DE BERNARDI MARIO,395,,MOV.NAZ.DEM.SOC.,9,19,5899,37,2.47753856585862
PUGLIONISI CARMELO,315,,MOV.NAZ.DEM.SOC.,9,19,5899,37,1.9757586031530767
DI STEFANO ALEANDRO,263,,MOV.NAZ.DEM.SOC.,9,19,5899,37,1.6496016273944736
ASINARI DI S. MARZANO GIORGIO,237,,MOV.NAZ.DEM.SOC.,9,19,5899,37,1.4865231395151721
RATIGLIA GIUSEPPE,217,,MOV.NAZ.DEM.SOC.,9,19,5899,37,1.3610781488387862
FRESA ARMANDO,203,,MOV.NAZ.DEM.SOC.,9,19,5899,37,1.2732666553653162
MAJANI MARIANO,93,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.5833192066451941
MACEDONIO NICOLA,80,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.5017799627055433
D'AGOSTINO CARLO,72,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.45160196643498896
FOSCHI VITTOR UGO,60,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.3763349720291575
COSTANZO CRISTOFORO,56,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.3512459738938803
PIZZITOLA ALFREDO,49,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.30734022715714526
DI GIACOMO GIACOMO,48,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.301067977623326
MASTRANGELO PIETRO PAOLO,48,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.301067977623326
DE GIOVANNI ARNALDO,41,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.25716223088659096
ANTONUCCI ORLANDO,39,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.24461773181895236
DE BLASIO EUGENIO,37,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.23207323275131378
MONTORI TARQUINIO,33,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.20698423461603663
LOIACONO FRANCESCO,32,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.20071198508221733
MARETTO CLEMENTE,31,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.19443973554839802
ASCIUTTO GIUSEPPE,30,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.18816748601457875
URODA MARIO,30,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.18816748601457875
BOLOGNA FEDERICO,28,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.17562298694694015
ROSETTI IDA,26,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.16307848787930157
ZANARDO RENATO,24,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.150533988811663
MAGLIONE MARIO,21,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.13171724021020512
PETITTO REMO,19,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.11917274114256654
MONTINO VINCENZO,18,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.11290049160874724
SORIA PASQUALE,17,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.10662824207492795
MERULLA LUIGI,14,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.08781149347347007
MANCIOLI OTTORINO,12,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.0752669944058315
TIRABASSI ATTILIO,9,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.05645024580437362
GERELLI ANGELA,8,,MOV.NAZ.DEM.SOC.,9,19,5899,37,0.05017799627055433
SARAGAT GIUSEPPE,21445,Eletto,UNITA' SOCIALISTA,10,19,74189,37,10.695183922144793
MATTEOTTI MATTEO,11955,,UNITA' SOCIALISTA,10,19,74189,37,5.9622720349377945
ZAGARI MARIO,6074,,UNITA' SOCIALISTA,10,19,74189,37,3.029263098302983
CARBONI ANGELO,5325,,UNITA' SOCIALISTA,10,19,74189,37,2.655717154834275
VASSALLI GIULIANO,3982,,UNITA' SOCIALISTA,10,19,74189,37,1.9859278329671515
L'ELTORE GIOVANNI,3790,,UNITA' SOCIALISTA,10,19,74189,37,1.8901723975252396
GAROSCI ALDO TOMMASO,1721,,UNITA' SOCIALISTA,10,19,74189,37,0.8583078353933872
SARDELLI GIUSEPPE SALVATORE,1402,,UNITA' SOCIALISTA,10,19,74189,37,0.6992141692164606
CANINI GIOVANNI,1311,,UNITA' SOCIALISTA,10,19,74189,37,0.6538300826268045
BATTINO RAFFAELLO,1228,,UNITA' SOCIALISTA,10,19,74189,37,0.612435805847228
COSSU EDMONDO,1214,,UNITA' SOCIALISTA,10,19,74189,37,0.6054536386795886
RECH LEONIDA,1034,,UNITA' SOCIALISTA,10,19,74189,37,0.5156829179527962
COLASANTI GIOVANNI,915,,UNITA' SOCIALISTA,10,19,74189,37,0.4563344970278613
BONINI RENATO,913,,UNITA' SOCIALISTA,10,19,74189,37,0.45533704457534135
CESETTI GIUSEPPE,859,,UNITA' SOCIALISTA,10,19,74189,37,0.4284058283573036
CIOCCHETTI MARIO,850,,UNITA' SOCIALISTA,10,19,74189,37,0.42391729232096403
ROSSI ERNESTO,846,,UNITA' SOCIALISTA,10,19,74189,37,0.4219223874159242
DELLA TORRE GIOVANNI,664,,UNITA' SOCIALISTA,10,19,74189,37,0.3311542142366119
RUSSO GAETANO,632,,UNITA' SOCIALISTA,10,19,74189,37,0.31519497499629323
CESARI VASCO,618,,UNITA' SOCIALISTA,10,19,74189,37,0.30821280782865385
POMPILI GIUSEPPE,617,,UNITA' SOCIALISTA,10,19,74189,37,0.3077140816023939
SCALA PIETRO,578,,UNITA' SOCIALISTA,10,19,74189,37,0.28826375877825555
CALIGARIS CLEMENTINA,573,,UNITA' SOCIALISTA,10,19,74189,37,0.28577012764695575
MONTESI ANGELO,544,,UNITA' SOCIALISTA,10,19,74189,37,0.27130706708541696
MUSATTI RAIMONDO,532,,UNITA' SOCIALISTA,10,19,74189,37,0.2653223523702975
BOSCHI PILADE,514,,UNITA' SOCIALISTA,10,19,74189,37,0.25634528029761827
SALVI CARLO,507,,UNITA' SOCIALISTA,10,19,74189,37,0.25285419671379855
MORARA MARIO,454,,UNITA' SOCIALISTA,10,19,74189,37,0.22642170672202078
CICCOTTI SIGFRIDO,446,,UNITA' SOCIALISTA,10,19,74189,37,0.22243189691194112
CIACCHELLA VITTORIO EMANUELE,407,,UNITA' SOCIALISTA,10,19,74189,37,0.20298157408780276
PLACITELLI GIUSEPPE,404,,UNITA' SOCIALISTA,10,19,74189,37,0.2014853954090229
PELLERI PAOLO DOMENICO,399,,UNITA' SOCIALISTA,10,19,74189,37,0.1989917642777231
FABBRI LINO,322,,UNITA' SOCIALISTA,10,19,74189,37,0.16058984485570638
DE SANTIS GIUSEPPE,311,,UNITA' SOCIALISTA,10,19,74189,37,0.15510385636684684
PETRARCA LIBERO,277,,UNITA' SOCIALISTA,10,19,74189,37,0.13814716467400828
TARASCHI TITO MANLIO,272,,UNITA' SOCIALISTA,10,19,74189,37,0.13565353354270848
PENNACCHI ROBERTO,254,,UNITA' SOCIALISTA,10,19,74189,37,0.12667646147002926
MERCURIO ENZO,183,,P.CONTADINI D'ITALIA,11,19,835,21,4.6023952095808385
BELLOMO LUIGI ACHILLE,108,,P.CONTADINI D'ITALIA,11,19,835,21,2.7161676646706585
BRANDI CARLO,88,,P.CONTADINI D'ITALIA,11,19,835,21,2.2131736526946106
PEVERINI RAFFAELE,83,,P.CONTADINI D'ITALIA,11,19,835,21,2.0874251497005987
ROMANZI GABRIELE ANTONIO,57,,P.CONTADINI D'ITALIA,11,19,835,21,1.4335329341317364
CARE' ALESSANDRO,46,,P.CONTADINI D'ITALIA,11,19,835,21,1.15688622754491
ALBERTINI GIULIO,33,,P.CONTADINI D'ITALIA,11,19,835,21,0.829940119760479
PANZERA GAETANO,33,,P.CONTADINI D'ITALIA,11,19,835,21,0.829940119760479
CULLA GIOVANNI,27,,P.CONTADINI D'ITALIA,11,19,835,21,0.6790419161676646
MAGNANTI AGOSTINO,24,,P.CONTADINI D'ITALIA,11,19,835,21,0.6035928143712574
FRANZESE ALFONSO,21,,P.CONTADINI D'ITALIA,11,19,835,21,0.5281437125748503
BALESTRIERI DANTE,20,,P.CONTADINI D'ITALIA,11,19,835,21,0.5029940119760479
STRANI MASSIMO,20,,P.CONTADINI D'ITALIA,11,19,835,21,0.5029940119760479
PROSPERI COSTANTINO,18,,P.CONTADINI D'ITALIA,11,19,835,21,0.45269461077844314
SALVATORI VINCENZO,15,,P.CONTADINI D'ITALIA,11,19,835,21,0.3772455089820359
TOSA AGOSTINO,15,,P.CONTADINI D'ITALIA,11,19,835,21,0.3772455089820359
QUATRANA CONSALVO,13,,P.CONTADINI D'ITALIA,11,19,835,21,0.3269461077844311
CIFERRI SILVIO,10,,P.CONTADINI D'ITALIA,11,19,835,21,0.25149700598802394
CURTI FRANCESCO,8,,P.CONTADINI D'ITALIA,11,19,835,21,0.20119760479041915
SERASCHI DOMENICO,8,,P.CONTADINI D'ITALIA,11,19,835,21,0.20119760479041915
RIGAZIO PASQUALE,5,,P.CONTADINI D'ITALIA,11,19,835,21,0.12574850299401197
SIMEONI GAETANO,83,,CONC.NAZ.COMBAT.UNIT,12,19,267,15,4.662921348314606
