candidate,elected,value,party,party_id,district_id,N,Q,vQ/N
V.A. (Ed) Groot,False,15,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.024940017678999872
H. (Manon) Fokke,False,15,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.024940017678999872
M. (Michiel) Servaes,False,15,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.024940017678999872
E.G. (Eefke) Meijerink,False,15,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.024940017678999872
A.L. (Anne) Koning,False,14,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.023277349833733217
X.J. (Xander) den Uijl,False,14,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.023277349833733217
S.E.A. (Saskia) den Uijl,False,14,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.023277349833733217
S.W. (Sjoera) Dikkers,False,14,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.023277349833733217
A.G. (Agnes) Wolbert,False,13,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.02161468198846656
A. (Anne) de Rooij,False,13,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.02161468198846656
A.H. (Alvin) Riley,False,13,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.02161468198846656
G.S.I.A. (Grace) Tanamal,False,11,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.018289346297933242
M.E. (Marit) Maij,False,11,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.018289346297933242
G. (Gritta) Nottelman,False,11,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.018289346297933242
T.R. (Tjeerd) van Dekken,False,11,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.018289346297933242
O.E.T. (Otwin) van Dijk,False,11,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.018289346297933242
P.M.M. (Pierre) Heijnen,False,10,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.016626678452666584
F.F. (Femke) van Drooge,False,8,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.013301342762133265
M.J. (Marith) Rebel-Volp,False,8,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.013301342762133265
J.M. (Anne Marie) Hoogland,False,7,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.011638674916866609
J. (Jeroen) Recourt,False,7,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.011638674916866609
J.C. (Jan) Vos,False,6,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.00997600707159995
W.M. (Marijn) van Ballegooijen,False,6,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.00997600707159995
J.G.P. (Joyce) Vermue,False,6,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.00997600707159995
P. (Peter) de Haan,False,5,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.008313339226333292
M.W. (Marleen) Haage,False,4,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.006650671381066633
Y.M.M. (Yvonne) Morselt-de Ruijter,False,4,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.006650671381066633
H. (Harm) Brouwer,False,4,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.006650671381066633
D. (Duco) Hoogland,False,3,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.004988003535799975
R.P. (Roelof) van Laar,False,3,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.004988003535799975
E.H. (Ward) Deckers,False,3,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.004988003535799975
A.H.G. (Anja) van Zantvoort,False,2,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.0033253356905333163
E.M. (Marieke) van Duijn,False,2,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.0033253356905333163
E. (Bert) Hemsteede,False,2,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.0033253356905333163
F.T.S. (Fijko) van der Laan,False,2,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.0033253356905333163
H.J.M. (Henk) Leenders,False,1,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.0016626678452666582
P.J. (Paul) van Liempd,False,1,Partij van de Arbeid (P.v.d.A.),546946,663607,47514,79,0.0016626678452666582
G. (Geert) Wilders,False,23255,PVV (Partij voor de Vrijheid),545531,663607,25319,49,45.00552944429085
M. (Fleur) Agema,False,1106,PVV (Partij voor de Vrijheid),545531,663607,25319,49,2.140447884987559
J.J. (Joram) van Klaveren,False,232,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.4489908764169201
R. (Raymond) de Roon,False,111,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.2148189106994747
M. (Martin) Bosma,False,88,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.1703068841581421
I.B. (Irene) Joosse,False,80,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.15482444014376556
L.M.J.S. (Lilian) Helder,False,64,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.12385955211501244
J.D. (Jenny) Zerfowski,False,53,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.10257119159524468
R. (Ronald) Sörensen,False,37,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.07160630356649157
R.J. (Reinette) Klever,False,32,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.06192977605750622
D.J.G. (Dion) Graus,False,30,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.05805916505391208
W. (Willem) Boutkan,False,24,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.04644733204312967
V.D.D. (Danai) van Weerdenburg,False,14,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.027094277025158972
B. (Barry) Madlener,False,14,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.027094277025158972
L. (Louis) Bontes,False,13,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.0251589715233619
S.R. (Sietse) Fritsma,False,10,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.019353055017970695
H.J. (Harm) Beertema,False,10,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.019353055017970695
M. (Machiel) de Graaf,False,10,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.019353055017970695
V. (Vicky) Maeijer,False,10,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.019353055017970695
E. (Edgar) Mulder,False,10,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.019353055017970695
A.P.C. (Tony) van Dijck,False,9,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.017417749516173624
I.H.C. (Ino) van den Besselaar,False,8,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.015482444014376555
L.W.E. (Léon) de Jong,False,8,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.015482444014376555
Y.R.K. (Yvonne) Waterman,False,8,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.015482444014376555
P. (Patricia) van der Kammen,False,7,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.013547138512579486
A.J.M. (Ton) van Kesteren,False,6,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.011611833010782417
W.R. (Willie) Dille,False,6,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.011611833010782417
R.A. (Roland) van Vliet,False,6,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.011611833010782417
K. (Karen) Gerbrands,False,5,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.009676527508985348
E.J. (Elly) Broere-Kaal,False,5,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.009676527508985348
M.J. (Martin) van Beek,False,5,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.009676527508985348
J.J.A.M. (Johannes) van Hooff,False,4,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.007741222007188278
A.S. (Addie) Wisse,False,4,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.007741222007188278
D. (Daniël) ter Haar,False,4,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.007741222007188278
S.S. (Stephan) Jansen,False,4,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.007741222007188278
A. (Andre) Elissen,False,4,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.007741222007188278
G.J.F. (Gabriëlle) Popken,False,3,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.005805916505391208
P.R. (Paul) ter Linden,False,3,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.005805916505391208
G.P.N. (Gijs) Moonen,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
J.H.A. (Johan) Driessen,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
F. (Floris) van Zonneveld,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
A. (Alexander) Kops,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
J.W. (John) van Assendelft,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
P. (Peter) van Dijk,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
R. (Ronald) Dol,False,2,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.003870611003594139
E. (Emiel) van Dijk,False,1,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.0019353055017970694
M.J.R.L. (Marcel) de Graaff,False,1,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.0019353055017970694
A.W.J.A. (Alexander) van Hattem,False,1,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.0019353055017970694
H.W. (Marc) van den Berg,False,0,PVV (Partij voor de Vrijheid),545531,663607,25319,49,0.0
E.G.M. (Emile) Roemer,False,13763,SP (Socialistische Partij),545717,663607,16896,50,40.72857481060606
R.M. (Renske) Leijten,False,1512,SP (Socialistische Partij),545717,663607,16896,50,4.474431818181818
H. (Harry) van Bommel,False,330,SP (Socialistische Partij),545717,663607,16896,50,0.9765625
S. (Sadet) Karabulut,False,210,SP (Socialistische Partij),545717,663607,16896,50,0.6214488636363636
W.F. (Frans) Mulckhuijse,False,198,SP (Socialistische Partij),545717,663607,16896,50,0.5859375
S.M.J.G. (Sharon) Gesthuizen,False,117,SP (Socialistische Partij),545717,663607,16896,50,0.34623579545454547
A.A.G.M. (Ronald) van Raak,False,110,SP (Socialistische Partij),545717,663607,16896,50,0.3255208333333333
T.E. (Tjitske) Siderius,False,69,SP (Socialistische Partij),545717,663607,16896,50,0.2041903409090909
M. (Manja) Smits,False,61,SP (Socialistische Partij),545717,663607,16896,50,0.18051609848484848
J. (Jamila) Yahyaoui,False,52,SP (Socialistische Partij),545717,663607,16896,50,0.15388257575757575
J.M.A.M. (Jan) de Wit,False,46,SP (Socialistische Partij),545717,663607,16896,50,0.13612689393939395
F. (Farshad) Bashir,False,44,SP (Socialistische Partij),545717,663607,16896,50,0.13020833333333334
J.J. (Jasper) van Dijk,False,31,SP (Socialistische Partij),545717,663607,16896,50,0.09173768939393939
V.H. (Vincent) Mulder,False,28,SP (Socialistische Partij),545717,663607,16896,50,0.08285984848484848
C.J.E. (Nine) Kooiman,False,28,SP (Socialistische Partij),545717,663607,16896,50,0.08285984848484848
L. (Lieke) van Rossum,False,27,SP (Socialistische Partij),545717,663607,16896,50,0.07990056818181818
M.M. (Maureen) van der Pligt,False,24,SP (Socialistische Partij),545717,663607,16896,50,0.07102272727272728
F. (Femke) Reudler Talsma,False,20,SP (Socialistische Partij),545717,663607,16896,50,0.059185606060606064
N.M. (Nicole) van Gemert,False,18,SP (Socialistische Partij),545717,663607,16896,50,0.053267045454545456
A.M.T. (Anneke) Wezel,False,18,SP (Socialistische Partij),545717,663607,16896,50,0.053267045454545456
A.J. (Richard) Boddeus,False,17,SP (Socialistische Partij),545717,663607,16896,50,0.05030776515151515
I. (Ike) Teuling,False,17,SP (Socialistische Partij),545717,663607,16896,50,0.05030776515151515
A.Z. (Arnold) Merkies,False,15,SP (Socialistische Partij),545717,663607,16896,50,0.044389204545454544
E.M.A. (Eric) Smaling,False,13,SP (Socialistische Partij),545717,663607,16896,50,0.038470643939393936
P. (Paul) Ulenbelt,False,12,SP (Socialistische Partij),545717,663607,16896,50,0.03551136363636364
J.P. (Peter) Kwint,False,12,SP (Socialistische Partij),545717,663607,16896,50,0.03551136363636364
M.P. (Meta) Meijer,False,10,SP (Socialistische Partij),545717,663607,16896,50,0.029592803030303032
P.F.C. (Paulus) Jansen,False,9,SP (Socialistische Partij),545717,663607,16896,50,0.026633522727272728
H.P.J. (Henk) van Gerven,False,8,SP (Socialistische Partij),545717,663607,16896,50,0.023674242424242424
R. (Lies) van Aelst,False,7,SP (Socialistische Partij),545717,663607,16896,50,0.02071496212121212
P.H. (Pim) Siegers,False,6,SP (Socialistische Partij),545717,663607,16896,50,0.01775568181818182
C. (Chris) Schaeffer,False,6,SP (Socialistische Partij),545717,663607,16896,50,0.01775568181818182
L.P.M. (Leo) de Kleijn,False,6,SP (Socialistische Partij),545717,663607,16896,50,0.01775568181818182
D.H. (Daniël) de Wit,False,5,SP (Socialistische Partij),545717,663607,16896,50,0.014796401515151516
N.T. (Tiers) Bakker,False,4,SP (Socialistische Partij),545717,663607,16896,50,0.011837121212121212
E. (Erik) de Vries,False,4,SP (Socialistische Partij),545717,663607,16896,50,0.011837121212121212
H.A.J.M. (Henri) Swinkels,False,4,SP (Socialistische Partij),545717,663607,16896,50,0.011837121212121212
H.J. (Hugo) Polderman,False,4,SP (Socialistische Partij),545717,663607,16896,50,0.011837121212121212
N.A. (Niels) Jongerius,False,4,SP (Socialistische Partij),545717,663607,16896,50,0.011837121212121212
J.B. (Jos) van der Horst,False,4,SP (Socialistische Partij),545717,663607,16896,50,0.011837121212121212
J.W. (Willem) Bouman,False,3,SP (Socialistische Partij),545717,663607,16896,50,0.00887784090909091
B. (Trix) de Roos-Consemulder,False,3,SP (Socialistische Partij),545717,663607,16896,50,0.00887784090909091
P.J. (Patrick) van Lunteren,False,3,SP (Socialistische Partij),545717,663607,16896,50,0.00887784090909091
M. (Michiel) van Nispen,False,3,SP (Socialistische Partij),545717,663607,16896,50,0.00887784090909091
T.H.C. (Thijs) Coppus,False,3,SP (Socialistische Partij),545717,663607,16896,50,0.00887784090909091
H.P.M. (Maarten) Hijink,False,2,SP (Socialistische Partij),545717,663607,16896,50,0.005918560606060606
H.M. (Hans Martin) Don,False,2,SP (Socialistische Partij),545717,663607,16896,50,0.005918560606060606
E. (Eelco) Eikenaar,False,2,SP (Socialistische Partij),545717,663607,16896,50,0.005918560606060606
B. (Bert) Peterse,False,1,SP (Socialistische Partij),545717,663607,16896,50,0.002959280303030303
B. (Bart) van Kent,False,1,SP (Socialistische Partij),545717,663607,16896,50,0.002959280303030303
S. (Sybrand) van Haersma Buma,False,8709,Christen Democratisch Appèl (CDA),545528,663607,13132,57,37.80178190679257
M.C.G. (Mona) Keijzer,False,2889,Christen Democratisch Appèl (CDA),545528,663607,13132,57,12.539826378312519
P.H. (Pieter) Omtzigt,False,217,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.9418976545842217
E.D. (Dinand) Ekkel,False,209,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.9071733170880293
E. (Ebubekir) Öztüre,False,128,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.5555893999390801
S. (Sander) de Rouwe,False,124,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.5382272311909838
H.G.J. (Hanke) Bruins Slot,False,111,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.481800182759671
M.J. (Marc) Jager,False,95,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.412351507767286
A.H. (Agnes) Mulder,False,93,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.4036704233932379
J.L. (Jaco) Geurts,False,75,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.32554066402680476
P. (Arjan) Erkel,False,69,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.29949741090466037
T. (Turan) Yazir,False,39,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.16928114529393848
R.W. (Raymond) Knops,False,37,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.16060006091989035
M.C.I. (Marieke) van der Werf,False,27,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.1171946390496497
M.R.J. (Michel) Rog,False,26,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.11285409686262565
M.M. (Madeleine) van Toorenburg,False,25,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.10851355467560159
Y.J. (Eddy) van Hijum,False,20,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.08681084374048127
P.C.A. (Patricia) de Milliano-van den Hemel,False,19,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.0824703015534572
M.J.F. (Martijn) van Helvert,False,16,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.06944867499238501
M. (Mustafa) Amhaouch,False,16,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.06944867499238501
H.A.G. (Erik) Ronnes,False,15,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.06510813280536094
H. (Herma) Boom,False,15,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.06510813280536094
P.E. (Pieter) Heerma,False,14,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.060767590618336885
P. (Peter) Oskam,False,13,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.056427048431312826
J.M.A. (Jeffrey) van Agtmaal,False,13,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.056427048431312826
J.S. (Mitra) Rambaran,False,12,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.05208650624428876
H.M. (Hugo) de Jonge,False,12,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.05208650624428876
D.S.C. (Dave) Ensberg-Kleijkers,False,10,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.043405421870240636
E. (Elske) van der Mik,False,9,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.03906487968321657
H. (Harry) van der Molen,False,9,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.03906487968321657
M.P.M. (Michiel) Holtackers,False,7,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.030383795309168442
A.M.T. (Anne-Marie) Vreman-Muijrers,False,6,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.02604325312214438
J.D.W. (Jan) Eerbeek,False,6,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.02604325312214438
J.D. (Jan) Kramer,False,5,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.021702710935120318
E. (Efstathios) Andreou,False,5,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.021702710935120318
N.E. (Nelleke) Weltevrede,False,4,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.017362168748096252
G.M. (Geeske) Telgen-Swarts,False,4,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.017362168748096252
E. (Erik) de Ridder,False,4,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.017362168748096252
M.S. (Margriet) van de Vooren,False,3,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.01302162656107219
W.J.F. (Wilma) van der Rijt-van der Kruis,False,3,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.01302162656107219
G.A. (Gerben) Karssenberg,False,2,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.008681084374048126
M. (Merijn) Snoek,False,2,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.008681084374048126
D.Y.S. (Yang Soo) Kloosterhof,False,2,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.008681084374048126
J.M. (Hans) Moerland,False,2,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.008681084374048126
J.C. (Chantal) van Steenderen-Broekhuis,False,2,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.008681084374048126
J.F. (Han) Hoogma,False,2,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.008681084374048126
P.J.H.D. (Ellen) Verkoelen,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
J. (Jobke) Vonk-Vedder,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
D.W. (Dirk) van der Mast,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
C.C.B. (Claudia) Füss-Buitenhuis,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
A.P. (Fons) d' Haens,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
J. (Jan-Jaap) de Haan,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
G. (Gert) Boeve,False,1,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.004340542187024063
R. (Remko) ten Barge,False,0,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.0
J.L.J. (John) van Hal,False,0,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.0
T. (Ties) Sweyen,False,0,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.0
B.A. (Bernard) Schermers,False,0,Christen Democratisch Appèl (CDA),545528,663607,13132,57,0.0
A. (Alexander) Pechtold,False,9309,Democraten 66 (D66),545419,663607,11825,50,39.3615221987315
S. (Stientje) van Veldhoven-van der Meer,False,1154,Democraten 66 (D66),545419,663607,11825,50,4.879492600422833
P.A. (Pia) Dijkstra,False,383,Democraten 66 (D66),545419,663607,11825,50,1.6194503171247356
V.A. (Vera) Bergkamp,False,267,Democraten 66 (D66),545419,663607,11825,50,1.1289640591966172
M.A. (Michiel) Rijsberman,False,158,Democraten 66 (D66),545419,663607,11825,50,0.6680761099365751
W. (Wouter) Koolmees,False,114,Democraten 66 (D66),545419,663607,11825,50,0.4820295983086681
F. (Fatma) Koser-Kaya,False,66,Democraten 66 (D66),545419,663607,11825,50,0.27906976744186046
K. (Kees) Verhoeven,False,45,Democraten 66 (D66),545419,663607,11825,50,0.19027484143763213
W. (Wassila) Hachchi,False,44,Democraten 66 (D66),545419,663607,11825,50,0.18604651162790697
M.A. (Magda) Berndsen-Jansen,False,29,Democraten 66 (D66),545419,663607,11825,50,0.1226215644820296
J.C. (Rineke) Gieske-Mastenbroek,False,26,Democraten 66 (D66),545419,663607,11825,50,0.10993657505285412
J.C.M. (Judith) Swinkels,False,21,Democraten 66 (D66),545419,663607,11825,50,0.08879492600422834
E.J. (Eelco) Keij,False,19,Democraten 66 (D66),545419,663607,11825,50,0.080338266384778
S.W. (Sjoerd Wiemer) Sjoerdsma,False,18,Democraten 66 (D66),545419,663607,11825,50,0.07610993657505286
F.M. (Femke) Dingemans,False,15,Democraten 66 (D66),545419,663607,11825,50,0.06342494714587738
A.G. (Gerard) Schouw,False,15,Democraten 66 (D66),545419,663607,11825,50,0.06342494714587738
P.H. (Paul) van Meenen,False,12,Democraten 66 (D66),545419,663607,11825,50,0.0507399577167019
S.P.R.A. (Steven) van Weyenberg,False,12,Democraten 66 (D66),545419,663607,11825,50,0.0507399577167019
G. (Gökhan) Çoban,False,12,Democraten 66 (D66),545419,663607,11825,50,0.0507399577167019
J.C.M. (Jacqueline) Versteeg,False,12,Democraten 66 (D66),545419,663607,11825,50,0.0507399577167019
S. (Salima) Belhaj,False,10,Democraten 66 (D66),545419,663607,11825,50,0.042283298097251586
P.J.L.M. (Paul) de Beer,False,9,Democraten 66 (D66),545419,663607,11825,50,0.03805496828752643
A.G.W. (Anneke) Groen,False,8,Democraten 66 (D66),545419,663607,11825,50,0.03382663847780127
M. (Maarten) Groothuizen,False,7,Democraten 66 (D66),545419,663607,11825,50,0.02959830866807611
L.J. (Linda) Carton,False,7,Democraten 66 (D66),545419,663607,11825,50,0.02959830866807611
J.D. (Doede) de Vries,False,5,Democraten 66 (D66),545419,663607,11825,50,0.021141649048625793
S.T. (Sabine) Verschoor,False,5,Democraten 66 (D66),545419,663607,11825,50,0.021141649048625793
T. (Thessa) van der Windt,False,5,Democraten 66 (D66),545419,663607,11825,50,0.021141649048625793
B.L. (Bart) Vink,False,5,Democraten 66 (D66),545419,663607,11825,50,0.021141649048625793
H.M. (Hélène) Steenhoff,False,4,Democraten 66 (D66),545419,663607,11825,50,0.016913319238900635
M. (Michiel) Verkoulen,False,4,Democraten 66 (D66),545419,663607,11825,50,0.016913319238900635
T. (Ton) Monasso,False,4,Democraten 66 (D66),545419,663607,11825,50,0.016913319238900635
S. (Sina) Salim,False,3,Democraten 66 (D66),545419,663607,11825,50,0.012684989429175475
E. (Ellenus) Venema,False,3,Democraten 66 (D66),545419,663607,11825,50,0.012684989429175475
J.C. (Joris) Visser,False,2,Democraten 66 (D66),545419,663607,11825,50,0.008456659619450317
H. (Huub) Halsema,False,2,Democraten 66 (D66),545419,663607,11825,50,0.008456659619450317
D.C. (Dilia) Leitner,False,2,Democraten 66 (D66),545419,663607,11825,50,0.008456659619450317
C.W. (Kees) de Zeeuw,False,2,Democraten 66 (D66),545419,663607,11825,50,0.008456659619450317
B. (Bart) van Grevenhof,False,2,Democraten 66 (D66),545419,663607,11825,50,0.008456659619450317
C.J. (Caecilia) van Peski,False,1,Democraten 66 (D66),545419,663607,11825,50,0.004228329809725159
L. (Laurens) Verspuij,False,1,Democraten 66 (D66),545419,663607,11825,50,0.004228329809725159
J.C. (Joost) Koomen,False,1,Democraten 66 (D66),545419,663607,11825,50,0.004228329809725159
B.T. (Bastiaan) Winkel,False,1,Democraten 66 (D66),545419,663607,11825,50,0.004228329809725159
G.J. (Gijs) van Loef,False,1,Democraten 66 (D66),545419,663607,11825,50,0.004228329809725159
R.J. (Robert) van Asten,False,0,Democraten 66 (D66),545419,663607,11825,50,0.0
P.F. (Pieter) de Groene,False,0,Democraten 66 (D66),545419,663607,11825,50,0.0
P.W.L. (Pim) de Kuijer,False,0,Democraten 66 (D66),545419,663607,11825,50,0.0
T.C. (Thomas) Walder,False,0,Democraten 66 (D66),545419,663607,11825,50,0.0
G.J.P.M. (Guido) Corten,False,0,Democraten 66 (D66),545419,663607,11825,50,0.0
F.C. (Frank) van Oirschot,False,0,Democraten 66 (D66),545419,663607,11825,50,0.0
A. (Arie) Slob,False,7117,ChristenUnie,545713,663607,9484,50,37.521088148460564
C.J. (Carola) Schouten,False,503,ChristenUnie,545713,663607,9484,50,2.6518346689160692
J.S. (Joël) Voordewind,False,501,ChristenUnie,545713,663607,9484,50,2.6412905946857865
B. (Ben) Visser,False,384,ChristenUnie,545713,663607,9484,50,2.0244622522142555
H. (Herman) Wegter,False,152,ChristenUnie,545713,663607,9484,50,0.8013496415014761
O.E. (Orlando) Bottenbley,False,134,ChristenUnie,545713,663607,9484,50,0.706452973428933
I.S. (Ixora) Balootje,False,133,ChristenUnie,545713,663607,9484,50,0.7011809363137916
A. (Arie) van der Veer,False,85,ChristenUnie,545713,663607,9484,50,0.4481231547870097
R.K. (Carla) Dik-Faber,False,79,ChristenUnie,545713,663607,9484,50,0.41649093209616195
G.M. (Gert-Jan) Segers,False,70,ChristenUnie,545713,663607,9484,50,0.3690425980598903
D.G. (Dick) Schutte,False,67,ChristenUnie,545713,663607,9484,50,0.3532264867144665
M.A. (Martine) Vonk,False,53,ChristenUnie,545713,663607,9484,50,0.2794179671024884
A. (Anja) Haga,False,51,ChristenUnie,545713,663607,9484,50,0.2688738928722058
H.C. (Hugo) Scherff,False,20,ChristenUnie,545713,663607,9484,50,0.10544074230282581
