"","Nathalie.ARTHAUD.Emmanuel.MACRON","Fabien.ROUSSEL.Emmanuel.MACRON","Emmanuel.MACRON.Emmanuel.MACRON","Jean.LASSALLE.Emmanuel.MACRON","Marine.LE.PEN.Emmanuel.MACRON","Éric.ZEMMOUR.Emmanuel.MACRON","Jean.Luc.MÉLENCHON.Emmanuel.MACRON","Anne.HIDALGO.Emmanuel.MACRON","Yannick.JADOT.Emmanuel.MACRON","Valérie.PÉCRESSE.Emmanuel.MACRON","Philippe.POUTOU.Emmanuel.MACRON","Nicolas.DUPONT.AIGNAN.Emmanuel.MACRON","Nathalie.ARTHAUD.Marine.LE.PEN","Fabien.ROUSSEL.Marine.LE.PEN","Emmanuel.MACRON.Marine.LE.PEN","Jean.LASSALLE.Marine.LE.PEN","Marine.LE.PEN.Marine.LE.PEN","Éric.ZEMMOUR.Marine.LE.PEN","Jean.Luc.MÉLENCHON.Marine.LE.PEN","Anne.HIDALGO.Marine.LE.PEN","Yannick.JADOT.Marine.LE.PEN","Valérie.PÉCRESSE.Marine.LE.PEN","Philippe.POUTOU.Marine.LE.PEN","Nicolas.DUPONT.AIGNAN.Marine.LE.PEN","department_id"
"65",0,0.483413273710691,0.957516529727801,0.503068005148611,0,0.252560625800866,0.852453955317138,0.550691183695078,0.992642390438509,0.980438193254188,0,0,0.975921991654235,0.508154613833446,0.0418494570221132,0.469640708692792,0.974920330579776,0.747419805365658,0.145353632239847,0.423399854528156,0,0,0.729586475520989,0.981417537215401,"64"
"66",0,0.479116460562164,0.929964688278176,0.416780252982478,0,0.230810874424316,0.813526700222394,0.511336907377724,0.988825545502893,0.969767619786996,0,0,0.978108842242951,0.513663578305831,0.0690738139864958,0.564575683838598,0.995491855911092,0.767938902152105,0.184779138617919,0.469175653851843,0,0,0.762590838594001,0.984861138231819,"65"
"67",0,0.371402799264971,0.902132125160268,0.308237932502999,0,0.147831439207923,0.735677572649319,0.45391281567416,0.983292004512971,0.952536756942658,0,0,0.987808271057601,0.622072093783386,0.0977433964719372,0.691762067497001,1,0.84944488509336,0.264322427350681,0.539930620829284,0,0,0.799833534487286,0.99578208983718,"66"
"68",0,0.521515540567788,0.931377241225779,0.45463006308879,0,0.315109819206117,0.83518398089402,0.638876473840872,0.992477187436806,0.971212568199246,0,0,0.953151600089078,0.47062669609292,0.0670842750385389,0.507990170493887,0.97164422319688,0.684890180793883,0.162734394204911,0.329710880091327,0,0,0.665139330996795,0.977475444714515,"67"
"69",0,0.529324592093285,0.910180421772449,0.418346412659006,0,0.260837030590256,0.788117787701056,0.580424330762551,0.984545250739493,0.957578386177402,0,0,0.964942022133324,0.463708617174815,0.0886630836682077,0.553483472662913,1,0.739162969409745,0.211087613453512,0.390833237916416,0,0,0.692134387533591,0.989322141844546,"68"
"70",0,0.432775062281851,0.982993716555157,0.395245074322247,0,0.257643188799441,0.87643142598552,0.551369482341382,1,0.971994876325206,0,0,0.975018348929666,0.560107289419596,0.0168264929911636,0.580471502917261,0.95453731534779,0.742356811200559,0.121490381900269,0.422752492851202,0,0,0.744326604673801,0.984868678120541,"69"
"71",0,0.254106579293469,0.892667118665895,0.278503990061692,0,0.116043490151693,0.755678741294546,0.429521707331571,0.981945216008311,0.936037393794325,0,0,1,0.743206992582274,0.107332881334105,0.721496009938309,1,0.881629110232697,0.244321258705454,0.570478292668428,0,0,0.843558103769993,1,"70"
"72",0,0.490855454433913,0.913040674328635,0.380372712862756,0,0.224396280619332,0.807885647874876,0.519925775157958,0.98830710862723,0.959556286713984,0,0,0.977281925855287,0.50174981565774,0.086013569051235,0.600626970711791,1,0.774069758104475,0.190576825939462,0.459081323717023,0,0,0.758121802085338,0.989594887187647,"71"
"73",0,0.417893829316814,0.920676130091792,0.372004286057805,0,0.213582006520902,0.819651884966316,0.522265039581785,0.99032352983174,0.957545939324145,0,0,0.979602304769503,0.574548766147389,0.0785370947577492,0.611289597405529,0.982523005899212,0.784470853268545,0.178514477795723,0.45588534518217,0,0,0.757286347885057,0.990596049791017,"72"
"74",0,0.385964362746697,0.935971044582349,0.365597606284889,0,0.204736162066147,0.807497601377113,0.508513629952689,0.988255479909985,0.955800059366055,0,0,0.981161717180166,0.607680053608848,0.0635159606638449,0.62015848501865,0.98202755156626,0.793058801122183,0.190978457987488,0.472187730287574,0,0,0.766215566529115,0.991490637230819,"73"
"75",0,0.458525101690821,0.946135451409316,0.423356283163436,0,0.264835829765781,0.823006666052135,0.571702975675305,0.989343629795414,0.96395526615424,0,0,0.971896384065324,0.533198387619126,0.0531481654918742,0.546653373528329,0.975492538994003,0.735164170234219,0.175090826012376,0.400067829749677,0,0,0.717852528296248,0.983623267726905,"74"
"76",0,0.536769529621583,1,0.399990326892785,0,0.317665397850206,1,0.558961519042745,1,1,0,0,0.973759978906089,0.45657726140413,0,0.574102341280681,0.959130326698365,0.682334602149794,0,0.417183423107884,0,0,0.742804075505172,0.983142760009505,"75"
"77",0,0.475861345982902,0.920952610188062,0.376309292820771,0,0.228238931913996,0.802994076288051,0.523368243118916,0.991048707116345,0.963064847998181,0,0,0.978852638034276,0.516377275069358,0.0779851517151519,0.605431522438104,0.982986512397427,0.770390123460526,0.195629460842007,0.454456862045533,0,0,0.756873074413082,0.988028380007167,"76"
"78",0,0.33929028523095,0.93577476146056,0.350274063557643,0,0.168020633829964,0.791122388443116,0.504671937501225,0.99133545210465,0.943730044643708,0,0,0.986468551970499,0.65591573344917,0.0640411199550631,0.641047542123212,0.981432164483647,0.829239735583046,0.207949195382382,0.476619211387228,0,0,0.773494729368755,0.997378796383255,"77"
"79",0,0.351462535945237,0.995262108208478,0.367495833870162,0,0.185485858316863,0.882332842446839,0.516315671431524,0.999740334558649,0.950403711023822,0,0,0.981573444833064,0.644282702352072,0.00469314077143277,0.617380312597125,0.959878178747632,0.811983689377295,0.115641911636283,0.46272527848808,0,0,0.761803179583108,0.992168027609917,"78"
"80",0,0.507339947300167,0.942868520852426,0.418468084232917,0,0.24538769143591,0.847230496410714,0.587696353830248,0.994598910795502,0.973459858831761,0,0,0.966330763016112,0.484481622040532,0.0560284496907958,0.551520384897213,0.964441339828731,0.754139597947081,0.15059880680552,0.382764884888039,0,0,0.705226398352832,0.981145517738034,"79"
"81",0,0.497125304373385,0.892207600513525,0.357280773926355,0,0.204629843615269,0.775759465977968,0.510637348706635,0.987593816189368,0.954176306630968,0,0,0.982452314155152,0.496494040304819,0.107107977857234,0.631329155909687,1,0.793155534910466,0.22407219185055,0.469496758918978,0,0,0.767896950357896,0.993487083682613,"80"
"82",0,0.435154087058641,0.924330769709011,0.358869377246266,0,0.206450097303102,0.793591670865236,0.482431709329006,0.987995932503565,0.962349723440586,0,0,0.98061170032397,0.557080781954305,0.0749495516071318,0.631007601208493,1,0.791375968984073,0.205375786808982,0.504455747548858,0,0,0.776192818627396,0.98889176589317,"81"
"83",0,0.424206307030342,0.911528343365591,0.331696447881318,0,0.188753832587451,0.775768228993388,0.474866768272452,0.985908021423383,0.957800248310488,0,0,0.98264585769382,0.568734358214821,0.087871832812375,0.665295535373652,1,0.808681774510717,0.22407170593984,0.513485277073069,0,0,0.782240581403122,0.991850260972704,"82"
"84",0,0.414388188246874,0.893091786402709,0.339800855701344,0,0.136806610888768,0.760503464638541,0.50498385730307,0.979928855993919,0.943918152957261,0,0,0.983851953399055,0.577836523488169,0.106908213597291,0.655019621590281,1,0.860673814626566,0.239496535361459,0.47625518293108,0,0,0.774428948964614,1,"83"
"85",0,0.434029132375365,0.910784724267557,0.345538095987342,0,0.173384708777969,0.750445688339346,0.498005220804109,0.984300735182945,0.951826258699376,0,0,0.983334440891467,0.558383187153573,0.0889691198927176,0.647314801306643,1,0.823944719863103,0.249554311660655,0.484778481625557,0,0,0.777643642687961,0.995870430226368,"84"
"86",0,0.562974926603307,0.933079330000448,0.45015503148598,0,0.288482309415775,0.848651435224099,0.61731492041606,0.992167599020714,0.976713361000649,0,0,0.960999796476137,0.430702173648335,0.0653121456808792,0.513456938358371,0.972803433772704,0.711517690584225,0.149165013566691,0.351633489663319,0,0,0.681331102231632,0.980297773238163,"85"
"87",0,0.504556141604513,0.94078715354588,0.401029260158392,0,0.240966261211167,0.834152473812203,0.557421678636979,0.993501779706963,0.970235295320958,0,0,0.972163226649473,0.487322616197647,0.0582845439966578,0.573435881382527,0.969778053294125,0.758303438281503,0.163783201908068,0.415617157143549,0,0,0.729312835142367,0.983179344735374,"86"
"88",0,0.471164186298423,0.940800061731341,0.386654585493567,0,0.229143729246979,0.836764247416955,0.520216830657028,0.992435977913158,0.972459144536278,0,0,0.977670020745372,0.521235361794945,0.0583866104754517,0.592471821303601,0.976346032490921,0.769527358903937,0.161137927046826,0.4585295752913,0,0,0.758881289423683,0.984855077279082,"87"
"89",0,0.445898597530639,0.897190650853977,0.343687808133197,0,0.184458712330642,0.776915078823963,0.505938573920223,0.983759068416797,0.949273252882318,0,0,0.98423958263875,0.545705236197647,0.102493529318698,0.649855950961639,1,0.812917966121277,0.22286237346934,0.475286561598173,0,0,0.77134081598853,0.997561216609621,"88"
"90",0,0.412141780958625,0.904812814280048,0.334576712362686,0,0.169752148032783,0.782187018392229,0.497622159836228,0.986422270105792,0.94558407835761,0,0,0.988334722012943,0.58002049041717,0.0950673716874946,0.66259559216221,1,0.827501683326743,0.217304868774443,0.485198881798517,0,0,0.782841206157331,0.998024201202633,"89"
