"","Nathalie.ARTHAUD.Emmanuel.MACRON","Fabien.ROUSSEL.Emmanuel.MACRON","Emmanuel.MACRON.Emmanuel.MACRON","Jean.LASSALLE.Emmanuel.MACRON","Marine.LE.PEN.Emmanuel.MACRON","Éric.ZEMMOUR.Emmanuel.MACRON","Jean.Luc.MÉLENCHON.Emmanuel.MACRON","Anne.HIDALGO.Emmanuel.MACRON","Yannick.JADOT.Emmanuel.MACRON","Valérie.PÉCRESSE.Emmanuel.MACRON","Philippe.POUTOU.Emmanuel.MACRON","Nicolas.DUPONT.AIGNAN.Emmanuel.MACRON","Nathalie.ARTHAUD.Marine.LE.PEN","Fabien.ROUSSEL.Marine.LE.PEN","Emmanuel.MACRON.Marine.LE.PEN","Jean.LASSALLE.Marine.LE.PEN","Marine.LE.PEN.Marine.LE.PEN","Éric.ZEMMOUR.Marine.LE.PEN","Jean.Luc.MÉLENCHON.Marine.LE.PEN","Anne.HIDALGO.Marine.LE.PEN","Yannick.JADOT.Marine.LE.PEN","Valérie.PÉCRESSE.Marine.LE.PEN","Philippe.POUTOU.Marine.LE.PEN","Nicolas.DUPONT.AIGNAN.Marine.LE.PEN","department"
"94",0,0,0.892207600513525,0,0,0.204629843615269,0.775759465977968,0,0.987593816189368,0.954176306630968,0,0,0,0,0.107107977857234,0,1,0.793155534910466,0.22407219185055,0,0,0,0,0.993487083682613,"Somme"
"95",0,0,0.924330769709011,0,0,0.206450097303102,0.793591670865236,0,0.987995932503565,0.962349723440586,0,0,0,0,0.0749495516071318,0,1,0.791375968984073,0.205375786808982,0,0,0,0,0.98889176589317,"Tarn"
"96",0,0,0.911528343365591,0,0,0.188753832587451,0.775768228993388,0,0.985908021423383,0.957800248310488,0,0,0,0,0.087871832812375,0,1,0.808681774510717,0.22407170593984,0,0,0,0,0.991850260972704,"Tarn-et-Garonne"
"97",0,0,0.916560538658604,0,0,0.182560782536043,0.774461661090887,0,0.9868107552089,0.950622223575372,0,0,0,0,0.0830989807286465,0,1,0.814813574404752,0.225441686196959,0,0,0,0,0.995715556732714,"Territoire de Belfort"
"98",0,0,0.972431253315189,0,0,0.203364363369508,0.842015359132136,0,0.99727524178695,0.957742980538246,0,0,0,0,0.027336493150439,0,0.958628758426915,0.79442050623034,0.155904624726122,0,0,0,0,0.990606851242142,"Val-d'Oise"
"99",0,0,1,0,0,0.232397898613906,0.912302039507366,0,1,0.971150022706648,0,0,0,0,0,0,0.95300641668826,0.766436263909138,0.0861406941749689,0,0,0,0,0.985829858570687,"Val-de-Marne"
"100",0,0,0.893091786402709,0,0,0.136806610888768,0.760503464638541,0,0.979928855993919,0.943918152957261,0,0,0,0,0.106908213597291,0,1,0.860673814626566,0.239496535361459,0,0,0,0,1,"Var"
"101",0,0,0.910784724267557,0,0,0.173384708777969,0.750445688339346,0,0.984300735182945,0.951826258699376,0,0,0,0,0.0889691198927176,0,1,0.823944719863103,0.249554311660655,0,0,0,0,0.995870430226368,"Vaucluse"
"102",0,0,0.933079330000448,0,0,0.288482309415775,0.848651435224099,0,0.992167599020714,0.976713361000649,0,0,0,0,0.0653121456808792,0,0.972803433772704,0.711517690584225,0.149165013566691,0,0,0,0,0.980297773238163,"Vendée"
"103",0,0,0.94078715354588,0,0,0.240966261211167,0.834152473812203,0,0.993501779706963,0.970235295320958,0,0,0,0,0.0582845439966578,0,0.969778053294125,0.758303438281503,0.163783201908068,0,0,0,0,0.983179344735374,"Vienne"
"104",0,0,0.897190650853977,0,0,0.184458712330642,0.776915078823963,0,0.983759068416797,0.949273252882318,0,0,0,0,0.102493529318698,0,1,0.812917966121277,0.22286237346934,0,0,0,0,0.997561216609621,"Vosges"
"105",0,0,0.960706429589691,0,0,0.174367600687265,0.836654188772279,0,0.990580561991558,0.727750599173373,0,0,0,0,0.0392935704103089,0,0.990582157742985,0.822884061856183,0.16124253209924,0,0,0,0,1,"Wallis et Futuna"
"106",0,0,0.904812814280048,0,0,0.169752148032783,0.782187018392229,0,0.986422270105792,0.94558407835761,0,0,0,0,0.0950673716874946,0,1,0.827501683326743,0.217304868774443,0,0,0,0,0.998024201202633,"Yonne"
"107",0,0,0.995262108208478,0,0,0.185485858316863,0.882332842446839,0,0.999740334558649,0.950403711023822,0,0,0,0,0.00469314077143277,0,0.959878178747632,0.811983689377295,0.115641911636283,0,0,0,0,0.992168027609917,"Yvelines"
