commune,candidate,value,rate_x,votes,rate_y,divisiveness,voters,poverty_rate,hhi,entropy,growth
DALCAHUE,SEBASTIAN PIÑERA ECHENIQUE,1532.0,0.37761893024402265,2363.0,0.4995771670190275,0.1013438590189965,11537,0.1179428822520927,0.2437733945212202,1.595835433514459,0.12195823677500484
DIEGO DE ALMAGRO,ALEJANDRO  GUILLIER ALVAREZ,1988.0,0.42163308589607634,3031.0,0.6428419936373276,0.0740616667480108,13938,0.08317232466203732,0.27805147939441033,1.501411615432407,0.2212089077412513
DIEGO DE ALMAGRO,SEBASTIAN PIÑERA ECHENIQUE,1176.0,0.24941675503711558,1684.0,0.3571580063626723,0.0562698430525255,13938,0.08317232466203732,0.27805147939441033,1.501411615432407,0.10774125132555673
DOÑIHUE,ALEJANDRO  GUILLIER ALVAREZ,2097.0,0.2627161112503132,4153.0,0.4733842471218511,0.0669955560415586,17461,0.09168316070134791,0.2569592030577946,1.5476788152626417,0.21066813587153793
DOÑIHUE,SEBASTIAN PIÑERA ECHENIQUE,3048.0,0.38185918316211476,4620.0,0.5266157528781489,0.0551363576831205,17461,0.09168316070134791,0.2569592030577946,1.5476788152626417,0.14475656971603412
EL BOSQUE,ALEJANDRO  GUILLIER ALVAREZ,17550.0,0.2855283494671764,33742.0,0.5214421486964719,0.0679809833882041,139338,0.125609144671792,0.22976453377125558,1.616247876341467,0.23591379922929545
EL BOSQUE,SEBASTIAN PIÑERA ECHENIQUE,18252.0,0.2969494834458635,30967.0,0.4785578513035281,0.0721648067429837,139338,0.125609144671792,0.22976453377125558,1.616247876341467,0.1816083678576646
EL CARMEN,ALEJANDRO  GUILLIER ALVAREZ,994.0,0.17823202438587055,1996.0,0.30854846189519247,0.0375075571635193,12165,0.1708490651218286,0.36070708967634524,1.3603463287930988,0.13031643750932193
EL CARMEN,SEBASTIAN PIÑERA ECHENIQUE,3104.0,0.5565716334947104,4473.0,0.6914515381048075,0.0666287412353494,12165,0.1708490651218286,0.36070708967634524,1.3603463287930988,0.13487990461009713
EL MONTE,ALEJANDRO  GUILLIER ALVAREZ,3451.0,0.26367665036674814,6384.0,0.46486565207893393,0.0593421429107718,26123,0.1173566559698672,0.2502847589721785,1.5723475961985667,0.2011890017121858
EL MONTE,SEBASTIAN PIÑERA ECHENIQUE,4852.0,0.370721271393643,7349.0,0.5351343479210661,0.0715282184733586,26123,0.1173566559698672,0.2502847589721785,1.5723475961985667,0.16441307652742304
EL QUISCO,ALEJANDRO  GUILLIER ALVAREZ,1491.0,0.24816910785619176,3170.0,0.47604745457275865,0.0381578338192506,11681,0.1189421000759363,0.26259478041705603,1.5259632932454337,0.2278783467165669
EL QUISCO,SEBASTIAN PIÑERA ECHENIQUE,2356.0,0.39214380825565914,3489.0,0.5239525454272413,0.050584932875246,11681,0.1189421000759363,0.26259478041705603,1.5259632932454337,0.1318087371715822
EL TABO,ALEJANDRO  GUILLIER ALVAREZ,1374.0,0.27983706720977597,2635.0,0.4944642522049165,0.0445591182206771,9295,0.1511497511780771,0.26645318378470306,1.5193992408413548,0.21462718499514055
EL TABO,SEBASTIAN PIÑERA ECHENIQUE,1908.0,0.3885947046843177,2694.0,0.5055357477950835,0.0486128740533667,9295,0.1511497511780771,0.26645318378470306,1.5193992408413548,0.11694104311076575
EMPEDRADO,ALEJANDRO  GUILLIER ALVAREZ,345.0,0.16136576239476147,545.0,0.2305414551607445,0.0360437667896187,4332,0.1641904952039295,0.32340183117904797,1.4649747166818545,0.06917569276598304
EMPEDRADO,SEBASTIAN PIÑERA ECHENIQUE,1114.0,0.5210477081384471,1819.0,0.7694585448392555,0.0322325419272789,4332,0.1641904952039295,0.32340183117904797,1.4649747166818545,0.24841083670080832
ERCILLA,ALEJANDRO  GUILLIER ALVAREZ,742.0,0.2512698950220115,1445.0,0.4154686601495112,0.0412435187951022,7940,0.2367310403610821,0.2884211834831023,1.5214669602815554,0.1641987651274997
ERCILLA,SEBASTIAN PIÑERA ECHENIQUE,1331.0,0.45072807314595326,2033.0,0.5845313398504888,0.048094261368407,7940,0.2367310403610821,0.2884211834831023,1.5214669602815554,0.13380326670453552
ESTACION CENTRAL,ALEJANDRO  GUILLIER ALVAREZ,15083.0,0.27716931897533903,30991.0,0.5434633932485752,0.0657307657622392,126168,0.1167853268222691,0.23679302950978132,1.5929381615925686,0.26629407427323615
ESTACION CENTRAL,SEBASTIAN PIÑERA ECHENIQUE,16871.0,0.31002609430703076,26034.0,0.4565366067514248,0.068417450781156,126168,0.1167853268222691,0.23679302950978132,1.5929381615925686,0.14651051244439406
FLORIDA,ALEJANDRO  GUILLIER ALVAREZ,790.0,0.16454905228077485,2020.0,0.3820692264043881,0.0362342627215082,10199,0.1592122725799187,0.25470423544424914,1.650376209914434,0.21752017412361327
FLORIDA,SEBASTIAN PIÑERA ECHENIQUE,2096.0,0.43657571339304313,3267.0,0.6179307735956119,0.0625544825121335,10199,0.1592122725799187,0.25470423544424914,1.650376209914434,0.18135506020256875
FREIRE,ALEJANDRO  GUILLIER ALVAREZ,1939.0,0.2146098505810736,4113.0,0.40299823633156967,0.0376292624614254,22184,0.1879164502537262,0.24247727508683103,1.629296873219658,0.18838838575049607
FREIRE,SEBASTIAN PIÑERA ECHENIQUE,3597.0,0.39811842833425565,6093.0,0.5970017636684304,0.0492963745675483,22184,0.1879164502537262,0.24247727508683103,1.629296873219658,0.19888333533417474
FREIRINA,ALEJANDRO  GUILLIER ALVAREZ,1066.0,0.4064048799085017,1522.0,0.5702510303484452,0.0585904283694777,5682,0.1282592080571183,0.3161947980917218,1.3678580267549907,0.16384615043994344
FREIRINA,SEBASTIAN PIÑERA ECHENIQUE,953.0,0.36332443766679373,1147.0,0.4297489696515549,0.0400282323090701,5682,0.1282592080571183,0.3161947980917218,1.3678580267549907,0.06642453198476117
FRESIA,ALEJANDRO  GUILLIER ALVAREZ,1828.0,0.3190783731890382,3017.0,0.47089121273606993,0.0437602943800411,12019,0.1909900851785052,0.2928261742072812,1.4691240894996591,0.15181283954703173
FRESIA,SEBASTIAN PIÑERA ECHENIQUE,2384.0,0.41612846919183105,3390.0,0.5291087872639301,0.0478234463359975,12019,0.1909900851785052,0.2928261742072812,1.4691240894996591,0.11298031807209902
FRUTILLAR,ALEJANDRO  GUILLIER ALVAREZ,2067.0,0.28015722417999456,3714.0,0.4502909796314258,0.0489228966802031,15232,0.1207915368663827,0.24138410949860756,1.6016795232428875,0.17013375545143122
FRUTILLAR,SEBASTIAN PIÑERA ECHENIQUE,2610.0,0.3537544049878016,4534.0,0.5497090203685742,0.0556868532945036,15232,0.1207915368663827,0.24138410949860756,1.6016795232428875,0.19595461538077258
FUTALEUFU,ALEJANDRO  GUILLIER ALVAREZ,154.0,0.16594827586206898,381.0,0.3735294117647059,0.0356677823938225,3631,0.1348302391269383,0.30766711875743163,1.4680659290425293,0.2075811359026369
FUTALEUFU,SEBASTIAN PIÑERA ECHENIQUE,461.0,0.49676724137931033,639.0,0.6264705882352941,0.1291905662022202,3631,0.1348302391269383,0.30766711875743163,1.4680659290425293,0.12970334685598378
FUTRONO,ALEJANDRO  GUILLIER ALVAREZ,1423.0,0.2402093180283592,2507.0,0.3783579837005735,0.0502698379978349,13949,0.1586757242714591,0.2776469536934413,1.5145103175893557,0.1381486656722143
FUTRONO,SEBASTIAN PIÑERA ECHENIQUE,2574.0,0.4345037137069548,4119.0,0.6216420162994265,0.0546622137441657,13949,0.1586757242714591,0.2776469536934413,1.5145103175893557,0.18713830259247172
GALVARINO,ALEJANDRO  GUILLIER ALVAREZ,964.0,0.1868579182012018,2662.0,0.4814613854223187,0.0460468442256992,11929,0.2378400924547613,0.22782179154899773,1.6818269696923216,0.2946034672211169
GALVARINO,SEBASTIAN PIÑERA ECHENIQUE,1979.0,0.38360147315371196,2867.0,0.5185386145776814,0.0626524174262044,11929,0.2378400924547613,0.22782179154899773,1.6818269696923216,0.1349371414239694
GENERAL LAGOS,ALEJANDRO  GUILLIER ALVAREZ,155.0,0.26770293609671847,150.0,0.4716981132075472,0.04304730007296,2421,0.2579186310977353,0.21921841302227352,1.6980604915213948,0.2039951771108287
GENERAL LAGOS,SEBASTIAN PIÑERA ECHENIQUE,190.0,0.3281519861830743,168.0,0.5283018867924528,0.0393166798347299,2421,0.2579186310977353,0.21921841302227352,1.6980604915213948,0.20014990060937854
GORBEA,ALEJANDRO  GUILLIER ALVAREZ,1234.0,0.183849821215733,2242.0,0.28869430852433686,0.0370095842676242,15396,0.1908214915695148,0.3465105636854136,1.3921827911066167,0.10484448730860385
GORBEA,SEBASTIAN PIÑERA ECHENIQUE,3633.0,0.54126936829559,5524.0,0.7113056914756631,0.0966310871519639,15396,0.1908214915695148,0.3465105636854136,1.3921827911066167,0.1700363231800731
GRANEROS,ALEJANDRO  GUILLIER ALVAREZ,3136.0,0.2501994574756662,6385.0,0.47542814594192107,0.0677255014352741,25837,0.1027154234743405,0.24258013734793907,1.5871148034775888,0.22522868846625488
GRANEROS,SEBASTIAN PIÑERA ECHENIQUE,4467.0,0.3563906175203447,7045.0,0.5245718540580789,0.0544928655354369,25837,0.1027154234743405,0.24258013734793907,1.5871148034775888,0.16818123653773426
GUAITECAS,ALEJANDRO  GUILLIER ALVAREZ,131.0,0.2306338028169014,255.0,0.413290113452188,0.0512102597181792,1590,0.07369173261708538,0.2953655028764134,1.4717905804507954,0.18265631063528662
GUAITECAS,SEBASTIAN PIÑERA ECHENIQUE,262.0,0.4612676056338028,362.0,0.586709886547812,0.0543442421360739,1590,0.07369173261708538,0.2953655028764134,1.4717905804507954,0.12544228091400916
HIJUELAS,ALEJANDRO  GUILLIER ALVAREZ,1262.0,0.19335069710433583,3000.0,0.4111278607646978,0.0471710148493738,14810,0.1322847507635165,0.26323243828906573,1.5568570262337946,0.21777716366036198
HIJUELAS,SEBASTIAN PIÑERA ECHENIQUE,2748.0,0.4210203768959706,4297.0,0.5888721392353021,0.0680568978907808,14810,0.1322847507635165,0.26323243828906573,1.5568570262337946,0.16785176233933152
HUALAIHUE,ALEJANDRO  GUILLIER ALVAREZ,714.0,0.21351674641148324,1395.0,0.41101944608131996,0.0631123759022029,8119,0.1285428174993678,0.28797256673382016,1.496603829616406,0.19750269966983672
HUALAIHUE,SEBASTIAN PIÑERA ECHENIQUE,1521.0,0.4548444976076555,1999.0,0.58898055391868,0.1097037928571566,8119,0.1285428174993678,0.28797256673382016,1.496603829616406,0.1341360563110245
HUALAÑE,ALEJANDRO  GUILLIER ALVAREZ,1386.0,0.2999350789872322,2696.0,0.509640831758034,0.0488170864931398,9318,0.1278457125026535,0.26320153083026915,1.5477641182115254,0.20970575277080178
HUALAÑE,SEBASTIAN PIÑERA ECHENIQUE,1766.0,0.3821683618264445,2594.0,0.49035916824196596,0.0529703060610701,9318,0.1278457125026535,0.26320153083026915,1.5477641182115254,0.10819080641552148
HUALPEN,ALEJANDRO  GUILLIER ALVAREZ,8344.0,0.22239398704656307,19246.0,0.4840299783713093,0.0404217100986541,76227,0.1037599426965436,0.20898411036406567,1.7016714873590009,0.26163599132474624
HUALPEN,SEBASTIAN PIÑERA ECHENIQUE,10822.0,0.2884405234681095,20516.0,0.5159700216286907,0.0447968024153648,76227,0.1037599426965436,0.20898411036406567,1.7016714873590009,0.22752949816058116
HUALQUI,ALEJANDRO  GUILLIER ALVAREZ,1801.0,0.2040561975980059,4241.0,0.4521321961620469,0.0567704243222249,19339,0.1724081217988391,0.20373821880217222,1.7620980380444862,0.24807599856404103
HUALQUI,SEBASTIAN PIÑERA ECHENIQUE,2913.0,0.3300475866757308,5139.0,0.5478678038379531,0.0666770871115579,19339,0.1724081217988391,0.20373821880217222,1.7620980380444862,0.21782021716222227
HUARA,ALEJANDRO  GUILLIER ALVAREZ,404.0,0.26250812215724495,554.0,0.37231182795698925,0.0824882686967933,9046,0.2029571912725485,0.3000796699712605,1.453077988356954,0.1098037057997443
HUARA,SEBASTIAN PIÑERA ECHENIQUE,701.0,0.4554905782975958,934.0,0.6276881720430108,0.0972153163776405,9046,0.2029571912725485,0.3000796699712605,1.453077988356954,0.17219759374541493
HUASCO,ALEJANDRO  GUILLIER ALVAREZ,1196.0,0.3383309759547383,1986.0,0.5374830852503383,0.0440161139803598,8030,0.09818844994379101,0.27525968842590465,1.483752967039118,0.19915210929559996
HUASCO,SEBASTIAN PIÑERA ECHENIQUE,1254.0,0.35473833097595475,1709.0,0.4625169147496617,0.0538626860213881,8030,0.09818844994379101,0.27525968842590465,1.483752967039118,0.10777858377370697
HUECHURABA,ALEJANDRO  GUILLIER ALVAREZ,8571.0,0.2445014976465554,17699.0,0.48695867495735434,0.0835294947733509,68039,0.08249161467636315,0.23439459816604188,1.6145803970383013,0.24245717731079894
HUECHURABA,SEBASTIAN PIÑERA ECHENIQUE,11956.0,0.3410640422193696,18647.0,0.5130413250426457,0.0864759826432886,68039,0.08249161467636315,0.23439459816604188,1.6145803970383013,0.17197728282327607
ILLAPEL,ALEJANDRO  GUILLIER ALVAREZ,4528.0,0.37964282719879267,7071.0,0.5843801652892562,0.0707083790793836,27019,0.1195009177724981,0.26876168922556465,1.5217856937066572,0.20473733809046352
ILLAPEL,SEBASTIAN PIÑERA ECHENIQUE,3628.0,0.3041837846901987,5029.0,0.4156198347107438,0.0501858295001462,27019,0.1195009177724981,0.26876168922556465,1.5217856937066572,0.11143605002054513
INDEPENDENCIA,ALEJANDRO  GUILLIER ALVAREZ,8724.0,0.26016163182536606,17330.0,0.49538347197210075,0.0448941682734358,78356,0.1393396243004002,0.24992755180383852,1.5628435040700488,0.2352218401467347
INDEPENDENCIA,SEBASTIAN PIÑERA ECHENIQUE,11929.0,0.3557391226552948,17653.0,0.5046165280278992,0.0565949968393922,78356,0.1393396243004002,0.24992755180383852,1.5628435040700488,0.14887740537260447
IQUIQUE,ALEJANDRO  GUILLIER ALVAREZ,14604.0,0.21737318409145034,27026.0,0.4131910469667319,0.0502585606442258,160432,0.1235476733178545,0.2502201418421957,1.560854224723219,0.19581786287528158
IQUIQUE,SEBASTIAN PIÑERA ECHENIQUE,25366.0,0.3775601333650869,38382.0,0.5868089530332681,0.0605477164554726,160432,0.1235476733178545,0.2502201418421957,1.560854224723219,0.20924881966818115
ISLA DE MAIPO,ALEJANDRO  GUILLIER ALVAREZ,2736.0,0.21686746987951808,5672.0,0.42636999173118845,0.0574330042961775,25766,0.1146184649258176,0.2418914552848111,1.6147044633267265,0.20950252185167037
ISLA DE MAIPO,SEBASTIAN PIÑERA ECHENIQUE,4877.0,0.386572606214331,7631.0,0.5736300082688115,0.0686905660889642,25766,0.1146184649258176,0.2418914552848111,1.6147044633267265,0.18705740205448051
ISLA DE PASCUA,ALEJANDRO  GUILLIER ALVAREZ,307.0,0.15898498187467633,1009.0,0.5839120370370371,0.0349889262201436,5302,0.1175426398105298,0.22305666681238084,1.6563674760664089,0.42492705516236073
ISLA DE PASCUA,SEBASTIAN PIÑERA ECHENIQUE,555.0,0.2874158467115484,719.0,0.41608796296296297,0.0521006601280014,5302,0.1175426398105298,0.22305666681238084,1.6563674760664089,0.12867211625141456
JUAN FERNANDEZ,ALEJANDRO  GUILLIER ALVAREZ,48.0,0.15946843853820597,161.0,0.5193548387096775,0.0176620394062953,853,0.122933148907687,0.2761890045363738,1.5044372759578009,0.3598864001714715
JUAN FERNANDEZ,SEBASTIAN PIÑERA ECHENIQUE,120.0,0.39867109634551495,149.0,0.4806451612903226,0.0264149084926009,853,0.122933148907687,0.2761890045363738,1.5044372759578009,0.08197406494480763
LA CISTERNA,ALEJANDRO  GUILLIER ALVAREZ,9916.0,0.24333145198890824,20535.0,0.4785040195735757,0.0375793908254199,83686,0.07797548582643793,0.24967085103750658,1.5601463593307203,0.23517256758466745
LA CISTERNA,SEBASTIAN PIÑERA ECHENIQUE,14711.0,0.3609972761404628,22380.0,0.5214959804264243,0.0560525104767051,83686,0.07797548582643793,0.24967085103750658,1.5601463593307203,0.16049870428596152
LA CRUZ,ALEJANDRO  GUILLIER ALVAREZ,1377.0,0.18192627824019025,3230.0,0.40532061739239555,0.0479768098454509,14333,0.08594594033111262,0.2734378836036687,1.5262111248352264,0.2233943391522053
LA CRUZ,SEBASTIAN PIÑERA ECHENIQUE,3287.0,0.4342713700620954,4739.0,0.5946793826076044,0.0635784019663352,14333,0.08594594033111262,0.2734378836036687,1.5262111248352264,0.16040801254550907
LA ESTRELLA,ALEJANDRO  GUILLIER ALVAREZ,370.0,0.22616136919315402,834.0,0.4387164650184114,0.0285902665840196,3458,0.07515494210314973,0.29204676562191756,1.4824586814540064,0.21255509582525736
LA ESTRELLA,SEBASTIAN PIÑERA ECHENIQUE,750.0,0.45843520782396086,1067.0,0.5612835349815887,0.0328571841071895,3458,0.07515494210314973,0.29204676562191756,1.4824586814540064,0.10284832715762782
LA FLORIDA,ALEJANDRO  GUILLIER ALVAREZ,35067.0,0.22722236261493303,82345.0,0.5165643094179124,0.0622261933202223,301998,0.08037518939070515,0.23755414107265316,1.592154374334897,0.2893419468029794
LA FLORIDA,SEBASTIAN PIÑERA ECHENIQUE,49287.0,0.3193631786637638,77064.0,0.4834356905820876,0.0716275918100921,301998,0.08037518939070515,0.23755414107265316,1.592154374334897,0.16407251191832378
LA GRANJA,ALEJANDRO  GUILLIER ALVAREZ,12313.0,0.27231510969568296,26415.0,0.562787625703085,0.0686304464147835,105302,0.1194579251905011,0.22148263705762236,1.6434020430957264,0.2904725160074021
LA GRANJA,SEBASTIAN PIÑERA ECHENIQUE,11860.0,0.2622965322009908,20521.0,0.43721237429691495,0.058508130316682,105302,0.1194579251905011,0.22148263705762236,1.6434020430957264,0.17491584209592415
LA HIGUERA,ALEJANDRO  GUILLIER ALVAREZ,475.0,0.26927437641723356,869.0,0.46720430107526884,0.0432091531160552,4162,0.1552626279996922,0.3228001707107635,1.3820401104403135,0.19792992465803527
LA HIGUERA,SEBASTIAN PIÑERA ECHENIQUE,843.0,0.477891156462585,991.0,0.5327956989247312,0.0364083596363629,4162,0.1552626279996922,0.3228001707107635,1.3820401104403135,0.05490454246214621
LA LIGUA,ALEJANDRO  GUILLIER ALVAREZ,4050.0,0.27791120565429217,7690.0,0.495681320097976,0.0620672561391009,29355,0.1323431186533528,0.25898318890687494,1.5311163023807475,0.21777011444368383
