commune,candidate,value,rate_x,votes,rate_y,divisiveness,voters,hhi,entropy,growth
OURO VERDE,JAIR MESSIAS BOLSONARO,2673,0.4683721745225162,3169,0.562078751330259,0.0693276802500978,5707,0.3521646968642686,1.3096032663272725,0.09370657680774275
PACATUBA,FERNANDO HADDAD,17521,0.4114649382368137,28212,0.6764169943416131,0.2856027936443639,42582,0.3122489617575259,1.3224287884222912,0.2649520561047994
PACATUBA,JAIR MESSIAS BOLSONARO,11004,0.25841905030294493,13496,0.3235830056583869,0.1042485638159681,42582,0.3122489617575259,1.3224287884222912,0.06516395535544195
PALESTINA,FERNANDO HADDAD,3403,0.3690489100965188,4231,0.4825501824817518,0.358120145155451,9221,0.3205335477534676,1.4033497637856382,0.113501272385233
PALESTINA,JAIR MESSIAS BOLSONARO,3817,0.4139464266348552,4537,0.5174498175182481,0.2941037573692249,9221,0.3205335477534676,1.4033497637856382,0.10350339088339294
PALMAS,FERNANDO HADDAD,41076,0.2571976005910861,58481,0.3795840743577428,0.1396678819471488,159706,0.39199878268234273,1.277989913233249,0.12238647376665668
PALMAS,JAIR MESSIAS BOLSONARO,89866,0.5626964547355766,95585,0.6204159256422572,0.1271379671537047,159706,0.39199878268234273,1.277989913233249,0.057719470906680614
PALMEIRA,FERNANDO HADDAD,4002,0.1795182344233616,6136,0.27306305905389167,0.0392491879444727,22293,0.43365872630673336,1.2460854810303044,0.09354482463053007
PALMEIRA,JAIR MESSIAS BOLSONARO,13979,0.6270578208406227,16335,0.7269369409461083,0.0594440603429462,22293,0.43365872630673336,1.2460854810303044,0.09987912010548561
PALMITAL,FERNANDO HADDAD,5498,0.27513386378421656,7730,0.3936847466259231,0.2199219098600612,19983,0.32049302909324495,1.437862283912803,0.11855088284170656
PALMITAL,JAIR MESSIAS BOLSONARO,9574,0.4791072411549817,11905,0.6063152533740769,0.1993553721904011,19983,0.32049302909324495,1.437862283912803,0.12720801221909517
PARAUAPEBAS,FERNANDO HADDAD,33001,0.30272814002128207,40410,0.38463735008566535,0.0199548608065525,109012,0.4018963118740063,1.2168335000523376,0.08190921006438329
PARAUAPEBAS,JAIR MESSIAS BOLSONARO,60191,0.552150221993909,64650,0.6153626499143346,0.0187363955358787,109012,0.4018963118740063,1.2168335000523376,0.0632124279204257
PARAÍSO,FERNANDO HADDAD,1488,0.2472582253240279,2010,0.33405351504071795,0.1804075615102545,6018,0.37587945148712504,1.3122842316995535,0.08679528971669004
PARAÍSO,JAIR MESSIAS BOLSONARO,3316,0.5510136257892988,4007,0.665946484959282,0.1332476941079059,6018,0.37587945148712504,1.3122842316995535,0.11493285916998319
PARNAMIRIM,FERNANDO HADDAD,29866,0.2811023473824897,48933,0.4621290822205013,0.4254908195804947,106246,0.3299314847874361,1.3445806582791628,0.18102673483801163
PARNAMIRIM,JAIR MESSIAS BOLSONARO,49600,0.4668411046062911,56953,0.5378709177794987,0.3220779517155197,106246,0.3299314847874361,1.3445806582791628,0.07102981317320761
PARNAÍBA,FERNANDO HADDAD,34621,0.4426671781102161,49323,0.6250538588265112,0.159044530655333,78210,0.32502148303229134,1.359242972289615,0.1823866807162951
PARNAÍBA,JAIR MESSIAS BOLSONARO,25247,0.3228103823040532,29587,0.3749461411734888,0.1542310350737857,78210,0.32502148303229134,1.359242972289615,0.05213575886943561
PASSAGEM,FERNANDO HADDAD,2111,0.49161620866325106,2647,0.6389090031378228,0.0562578718624009,4294,0.34318301183462635,1.2922997707383863,0.14729279447457178
PASSAGEM,JAIR MESSIAS BOLSONARO,1053,0.24522589659990685,1496,0.36109099686217716,0.0963130772958569,4294,0.34318301183462635,1.2922997707383863,0.11586510026227032
PASSO FUNDO,FERNANDO HADDAD,25576,0.22543653207111441,38940,0.3571068294159185,0.0233030892209382,113451,0.36510221198109455,1.3640391061577228,0.13167029734480407
PASSO FUNDO,JAIR MESSIAS BOLSONARO,62155,0.5478576654238394,70103,0.6428931705840815,0.0190352117599302,113451,0.36510221198109455,1.3640391061577228,0.09503550516024206
PATOS DE MINAS,FERNANDO HADDAD,11624,0.15280863426625826,20583,0.27859289136731546,0.0052973387697118,76069,0.4066735959405792,1.2992258941232064,0.1257842571010572
PATOS DE MINAS,JAIR MESSIAS BOLSONARO,46061,0.6055160446436788,53299,0.7214071086326845,0.0115306899280566,76069,0.4066735959405792,1.2992258941232064,0.11589106398900573
PAU D'ARCO,FERNANDO HADDAD,3115,0.43209876543209874,3366,0.5229956494717216,0.0566388441236706,7209,0.35950455420344024,1.2522607070690135,0.09089688403962287
PAU D'ARCO,JAIR MESSIAS BOLSONARO,2916,0.4044943820224719,3070,0.47700435052827844,0.0258007267016444,7209,0.35950455420344024,1.2522607070690135,0.07250996850580654
PAULISTA,FERNANDO HADDAD,57577,0.3427243181466446,97395,0.5558758061754466,0.0323882662144662,167998,0.3138440550577389,1.3973033415881992,0.21315148802880202
PAULISTA,JAIR MESSIAS BOLSONARO,69290,0.41244538625459826,77815,0.44412419382455337,0.0918993304242052,167998,0.3138440550577389,1.3973033415881992,0.031678807569955114
PAULO AFONSO,FERNANDO HADDAD,37557,0.6666962526405482,45685,0.7918363809688881,0.125431320925163,56333,0.4917460891665696,1.0169225672931506,0.12514012832833987
PAULO AFONSO,JAIR MESSIAS BOLSONARO,10597,0.18811353913336765,12010,0.20816361903111189,0.0685086124219199,56333,0.4917460891665696,1.0169225672931506,0.02005007989774424
PEDRA BRANCA,FERNANDO HADDAD,12400,0.4759528653130158,23327,0.8844024871094934,0.1361546960222235,26053,0.40891114092340275,1.0410043968120606,0.40844962179647765
PEDRA BRANCA,JAIR MESSIAS BOLSONARO,2244,0.08613211530341995,3049,0.11559751289050652,0.0767132468743934,26053,0.40891114092340275,1.0410043968120606,0.029465397587086564
PEDRA PRETA,FERNANDO HADDAD,4021,0.3742553983618764,5041,0.4764650283553875,0.1799639898395264,10744,0.3653146170624107,1.268997388382375,0.10220962999351113
PEDRA PRETA,JAIR MESSIAS BOLSONARO,5021,0.4673306031273269,5539,0.5235349716446125,0.2040893121469214,10744,0.3653146170624107,1.268997388382375,0.05620436851728561
PELOTAS,FERNANDO HADDAD,40045,0.21673477119584336,81705,0.4558693068644025,0.012585293397729,184765,0.2696109104573187,1.5878993927372291,0.23913453566855916
PELOTAS,JAIR MESSIAS BOLSONARO,78695,0.4259194111438855,97524,0.5441306931355975,0.0186242910102139,184765,0.2696109104573187,1.5878993927372291,0.11821128199171199
PETROLINA,FERNANDO HADDAD,74135,0.4995148705647715,105663,0.6802747804589117,0.0863494959089594,148414,0.3609154412302281,1.2603832775300006,0.18075990989414015
PETROLINA,JAIR MESSIAS BOLSONARO,44859,0.30225585187381243,49661,0.3197252195410883,0.0554597573060516,148414,0.3609154412302281,1.2603832775300006,0.01746936766727586
PETROLÂNDIA,FERNANDO HADDAD,12291,0.5798188508349844,15291,0.6921510048886474,0.380977099119768,21198,0.4255125350679148,1.1234192093952602,0.11233215405366304
PETROLÂNDIA,JAIR MESSIAS BOLSONARO,6058,0.2857816775167469,6801,0.30784899511135255,0.3932218177809281,21198,0.4255125350679148,1.1234192093952602,0.022067317594605673
PETRÓPOLIS,FERNANDO HADDAD,15710,0.09565619786402328,40665,0.2580070045428013,0.0060071659488903,164234,0.4246190546503762,1.3069377377675568,0.162350806678778
PETRÓPOLIS,JAIR MESSIAS BOLSONARO,102541,0.6243591460964234,116947,0.7419929954571987,0.0159233979691943,164234,0.4246190546503762,1.3069377377675568,0.11763384936077526
PILAR,FERNANDO HADDAD,11494,0.45816558376848565,15101,0.5988895498711084,0.1883298457668379,25087,0.34438926561952576,1.337079086410875,0.14072396610262278
PILAR,JAIR MESSIAS BOLSONARO,8861,0.3532108263243911,10114,0.4011104501288915,0.1354190394605995,25087,0.34438926561952576,1.337079086410875,0.04789962380450041
PILÕES,FERNANDO HADDAD,4991,0.7005895564289725,5999,0.8425561797752809,0.0141171719157084,7124,0.5249323683361807,0.9818956358535507,0.14196662334630838
PILÕES,JAIR MESSIAS BOLSONARO,1022,0.14345873104997192,1121,0.1574438202247191,0.0449449134614187,7124,0.5249323683361807,0.9818956358535507,0.013985089174747167
PINHALZINHO,FERNANDO HADDAD,4167,0.2256824090121317,5676,0.3139554178881575,0.1559385606652836,18464,0.3705027420917824,1.3326868019178228,0.0882730088760258
PINHALZINHO,JAIR MESSIAS BOLSONARO,10220,0.5535095320623917,12403,0.6860445821118425,0.0535507112269153,18464,0.3705027420917824,1.3326868019178228,0.13253505004945076
PINHÃO,FERNANDO HADDAD,10995,0.5224518888096935,13318,0.6317237453752016,0.1004877513183562,21045,0.3616823332955702,1.3366159424535415,0.10927185656550809
PINHÃO,JAIR MESSIAS BOLSONARO,5938,0.28215728201473034,7764,0.3682762546247984,0.111751546872939,21045,0.3616823332955702,1.3366159424535415,0.08611897261006807
PIRACICABA,FERNANDO HADDAD,19712,0.09475966368780075,43260,0.21493729753363675,0.0136249694369719,208021,0.44014367459678627,1.2747404278816812,0.12017763384583599
PIRACICABA,JAIR MESSIAS BOLSONARO,133718,0.6428101009032742,158008,0.7850627024663632,0.0204586920598112,208021,0.44014367459678627,1.2747404278816812,0.14225260156308905
PIRANHAS,FERNANDO HADDAD,11901,0.6370643969808897,14385,0.7571849668386146,0.2758833582404666,18681,0.46233486015826575,1.1006434079485936,0.1201205698577249
PIRANHAS,JAIR MESSIAS BOLSONARO,4191,0.2243455917777421,4613,0.24281503316138542,0.2666078571714315,18681,0.46233486015826575,1.1006434079485936,0.018469441383643315
PITANGUEIRAS,FERNANDO HADDAD,3925,0.20376907901567853,5871,0.3142092587637142,0.0136599380572175,19262,0.3626646428370402,1.3936200238434717,0.11044017974803566
PITANGUEIRAS,JAIR MESSIAS BOLSONARO,10662,0.553525075277749,12814,0.6857907412362858,0.0358576504526176,19262,0.3626646428370402,1.3936200238434717,0.13226566595853684
PLANALTO,FERNANDO HADDAD,14284,0.48361321776814736,17649,0.5968145543081294,0.1519729802019679,29536,0.34871513830671336,1.3227806197197898,0.11320133653998199
PLANALTO,JAIR MESSIAS BOLSONARO,9384,0.3177139761646804,11923,0.4031854456918707,0.146168721481403,29536,0.34871513830671336,1.3227806197197898,0.08547146952719031
PONTA GROSSA,FERNANDO HADDAD,22496,0.12007408553997577,49049,0.26253980998260407,0.0132179824804804,187351,0.39123629827780865,1.4114175278647099,0.14246572444262828
PONTA GROSSA,JAIR MESSIAS BOLSONARO,112345,0.5996498550848407,137776,0.7374601900173959,0.0058984512362524,187351,0.39123629827780865,1.4114175278647099,0.13781033493255523
PONTA PORÃ,FERNANDO HADDAD,10018,0.2197990258458028,13906,0.3203999815676697,0.0447165559714871,45578,0.38691409143517014,1.2924420488209822,0.10060095572186689
PONTA PORÃ,JAIR MESSIAS BOLSONARO,25967,0.5697266224933082,29496,0.6796000184323303,0.0425589419443412,45578,0.38691409143517014,1.2924420488209822,0.10987339593902212
PORTO,FERNANDO HADDAD,5366,0.5013079222720478,6814,0.6358122608939069,0.4747466477361774,10704,0.36395688241379387,1.2895066245518827,0.13450433862185907
PORTO,JAIR MESSIAS BOLSONARO,3405,0.3181053811659193,3903,0.36418773910609314,0.3285161864426708,10704,0.36395688241379387,1.2895066245518827,0.046082357940173846
PORTO ALEGRE,FERNANDO HADDAD,160710,0.20123941743123286,331419,0.4315003215886217,0.0547678109668339,798601,0.289245619499801,1.5498081713620087,0.23026090415738887
PORTO ALEGRE,JAIR MESSIAS BOLSONARO,362805,0.4543007083637511,436643,0.5684996784113783,0.0408638552360969,798601,0.289245619499801,1.5498081713620087,0.11419897004762719
PORTO SEGURO,FERNANDO HADDAD,29339,0.45875160271445103,38222,0.5741107906753184,0.0660713538016052,63954,0.36515267878653,1.2799707047428017,0.11535918796086742
PORTO SEGURO,JAIR MESSIAS BOLSONARO,24644,0.38533946273884356,28354,0.42588920932468155,0.0607869899605056,63954,0.36515267878653,1.2799707047428017,0.04054974658583799
PORTO VELHO,FERNANDO HADDAD,52354,0.2048599154797308,74847,0.31057877439915016,0.0367857017680579,255560,0.3863254684282965,1.3662806495373858,0.10571885891941937
PORTO VELHO,JAIR MESSIAS BOLSONARO,147671,0.5778329942087964,166145,0.6894212256008498,0.0209044371924489,255560,0.3863254684282965,1.3662806495373858,0.11158823139205343
POÇOS DE CALDAS,FERNANDO HADDAD,11501,0.14326287073830019,23578,0.30512598190829915,0.0095183073960308,80279,0.35277905830664275,1.4220150696434366,0.16186311116999896
POÇOS DE CALDAS,JAIR MESSIAS BOLSONARO,44319,0.5520621831363121,53695,0.6948740180917009,0.0051272295044326,80279,0.35277905830664275,1.4220150696434366,0.14281183495538885
PRAIA GRANDE,FERNANDO HADDAD,21463,0.1429351554019406,40859,0.2793147529104544,0.072764990623762,150159,0.3872803739700664,1.3757478219794128,0.13637959750851378
PRAIA GRANDE,JAIR MESSIAS BOLSONARO,88624,0.5902010535499038,105424,0.7206852470895456,0.0460902692910634,150159,0.3872803739700664,1.3757478219794128,0.1304841935396418
PRATA,FERNANDO HADDAD,6723,0.3942877250601138,8375,0.5113879220858522,0.0847915598286319,17051,0.3439963412105791,1.3053572734264642,0.11710019702573837
PRATA,JAIR MESSIAS BOLSONARO,7197,0.42208668113307135,8002,0.4886120779141479,0.1269974898445568,17051,0.3439963412105791,1.3053572734264642,0.06652539678107655
PRESIDENTE BERNARDES,FERNANDO HADDAD,3325,0.30150525933986216,4382,0.4134352297386546,0.2228799792986417,11028,0.33040728983591605,1.3739779763881503,0.11192997039879243
PRESIDENTE BERNARDES,JAIR MESSIAS BOLSONARO,5210,0.47243380486035547,6217,0.5865647702613455,0.2258825108463313,11028,0.33040728983591605,1.3739779763881503,0.11413096540098999
PRESIDENTE DUTRA,FERNANDO HADDAD,18648,0.6659048707327525,21569,0.7696617185269768,0.1538225403665466,28004,0.4975579503293356,0.9925187997681206,0.10375684779422434
PRESIDENTE DUTRA,JAIR MESSIAS BOLSONARO,6106,0.21804027996000572,6455,0.23033828147302313,0.1337311930480202,28004,0.4975579503293356,0.9925187997681206,0.01229800151301741
PRESIDENTE JUSCELINO,FERNANDO HADDAD,6730,0.7361627652592431,6740,0.8155856727976767,0.1864148033224284,9142,0.5700958469450692,0.935026755227771,0.07942290753843362
PRESIDENTE JUSCELINO,JAIR MESSIAS BOLSONARO,1471,0.1609057099103041,1524,0.18441432720232334,0.1155734148197077,9142,0.5700958469450692,0.935026755227771,0.02350861729201925
PRESIDENTE KENNEDY,FERNANDO HADDAD,3459,0.3246363209760676,4191,0.40228450758302936,0.1024326946673487,10655,0.39792321831355465,1.2116235803136126,0.07764818660696177
PRESIDENTE KENNEDY,JAIR MESSIAS BOLSONARO,5719,0.5367433129985922,6227,0.5977154924169706,0.0711958726787353,10655,0.39792321831355465,1.2116235803136126,0.0609721794183784
PRESIDENTE MÉDICI,FERNANDO HADDAD,5066,0.34441498402338705,5922,0.41780725271624103,0.3872065760015079,14709,0.3867875777552509,1.2322670062675216,0.07339226869285398
PRESIDENTE MÉDICI,JAIR MESSIAS BOLSONARO,7549,0.5132231966823033,8252,0.582192747283759,0.3468283581684843,14709,0.3867875777552509,1.2322670062675216,0.06896955060145571
PRESIDENTE PRUDENTE,FERNANDO HADDAD,12435,0.10487298856391053,25387,0.2196544295145228,0.0122601572470393,118572,0.45656843563983496,1.2309340193577567,0.11478144095061227
PRESIDENTE PRUDENTE,JAIR MESSIAS BOLSONARO,77753,0.65574503255406,90190,0.7803455704854773,0.0066332845771623,118572,0.45656843563983496,1.2309340193577567,0.12460053793141723
PRIMAVERA,FERNANDO HADDAD,8399,0.5641077305393243,10423,0.7276598715442614,0.0685297816655673,14889,0.3818991907794036,1.2926316190578666,0.1635521410049371
PRIMAVERA,JAIR MESSIAS BOLSONARO,3288,0.22083417287930687,3901,0.27234012845573863,0.0240999115919872,14889,0.3818991907794036,1.2926316190578666,0.051505955576431756
QUEIMADAS,FERNANDO HADDAD,21323,0.5766401644220888,28091,0.7319367362359623,0.1384967883330907,36978,0.4036933816199273,1.2002266477922878,0.15529657181387357
QUEIMADAS,JAIR MESSIAS BOLSONARO,8556,0.2313808210287198,10288,0.2680632637640376,0.0786637400286232,36978,0.4036933816199273,1.2002266477922878,0.036682442735317816
QUIXABA,FERNANDO HADDAD,4491,0.765207019935253,5223,0.8661691542288558,0.2354493484713377,5869,0.6082977228644685,0.8075514091923391,0.10096213429360279
QUIXABA,JAIR MESSIAS BOLSONARO,708,0.12063383881410802,807,0.1338308457711443,0.158343904563321,5869,0.6082977228644685,0.8075514091923391,0.013197006957036267
RECIFE,FERNANDO HADDAD,267389,0.30047759248437994,482673,0.5249658214755334,0.0523931261629384,889880,0.30607178814608543,1.4426245128354673,0.22448822899115345
RECIFE,JAIR MESSIAS BOLSONARO,383895,0.43140086303771297,436764,0.4750341785244666,0.0412335779773473,889880,0.30607178814608543,1.4426245128354673,0.04363331548675364
REDENÇÃO,FERNANDO HADDAD,19047,0.3283908898122446,25845,0.473820261797382,0.1324456678331265,58001,0.3305071444235255,1.3400397266655206,0.1454293719851374
REDENÇÃO,JAIR MESSIAS BOLSONARO,26036,0.44888881226185756,28701,0.526179738202618,0.281436830198785,58001,0.3305071444235255,1.3400397266655206,0.07729092594076042
RESENDE,FERNANDO HADDAD,8180,0.1225156140009286,16429,0.2572175601202405,0.0091869865319787,66767,0.44904946064021845,1.2508564923674432,0.1347019461193119
RESENDE,JAIR MESSIAS BOLSONARO,43226,0.6474156394626088,47443,0.7427824398797596,0.0018076157053775,66767,0.44904946064021845,1.2508564923674432,0.09536680041715073
RIACHINHO,FERNANDO HADDAD,3684,0.5982461838259175,3964,0.6903517938000696,0.0259806980206124,6158,0.4332217398270783,1.1365940996647932,0.09210560997415207
RIACHINHO,JAIR MESSIAS BOLSONARO,1622,0.2633972068853524,1778,0.30964820619993033,0.0181259061961304,6158,0.4332217398270783,1.1365940996647932,0.046250999314577934
RIACHO DE SANTANA,FERNANDO HADDAD,14555,0.7751917341286749,17148,0.8779438869547409,0.0742361469334219,18776,0.6207215583937213,0.7960356429688037,0.10275215282606598
RIACHO DE SANTANA,JAIR MESSIAS BOLSONARO,1716,0.0913932680017043,2384,0.12205611304525907,0.0090061822187694,18776,0.6207215583937213,0.7960356429688037,0.030662845043554765
RIACHUELO,FERNANDO HADDAD,6349,0.6185094982951778,7692,0.7560448201297425,0.0787196234124021,10265,0.43637612997409847,1.1692370228527023,0.13753532183456474
RIACHUELO,JAIR MESSIAS BOLSONARO,2039,0.19863614223088163,2482,0.24395517987025753,0.0036368112260412,10265,0.43637612997409847,1.1692370228527023,0.04531903763937589
RIACHÃO,FERNANDO HADDAD,8793,0.6887287538184381,9991,0.7762411623028513,0.0652789650301119,12767,0.5167696118529422,0.9908264215443163,0.08751240848441322
RIACHÃO,JAIR MESSIAS BOLSONARO,2473,0.19370251429466592,2880,0.22375883769714863,0.0156255109318246,12767,0.5167696118529422,0.9908264215443163,0.03005632340248271
RIBEIRÃO DAS NEVES,FERNANDO HADDAD,37789,0.26322425154288737,55911,0.4040980052038161,0.0242297694758359,143562,0.3429698054804768,1.4077188546403325,0.14087375366092875
RIBEIRÃO DAS NEVES,JAIR MESSIAS BOLSONARO,73093,0.509138908624845,82449,0.5959019947961839,0.0183700163523577,143562,0.3429698054804768,1.4077188546403325,0.08676308617133888
RIBEIRÃO PIRES,FERNANDO HADDAD,10139,0.1593530946468425,20501,0.33305715306885014,0.0147931266355918,63626,0.3272250346508444,1.5055532837081629,0.17370405842200765
RIBEIRÃO PIRES,JAIR MESSIAS BOLSONARO,33301,0.523386665828435,41053,0.6669428469311499,0.0171173130764988,63626,0.3272250346508444,1.5055532837081629,0.14355618110271495
RIBEIRÃO PRETO,FERNANDO HADDAD,33410,0.10949251970439314,82528,0.27726990206454,0.0306893968914353,305135,0.3779610987388103,1.3992713695057613,0.16777738236014686
RIBEIRÃO PRETO,JAIR MESSIAS BOLSONARO,177963,0.5832270962033198,215117,0.7227300979354601,0.0190151351219679,305135,0.3779610987388103,1.3992713695057613,0.13950300173214025
RIO BRANCO,FERNANDO HADDAD,22389,0.10906726033603376,34028,0.17545542200978648,0.0781997090793006,205277,0.5000963334804297,1.1548233212877554,0.06638816167375272
RIO BRANCO,JAIR MESSIAS BOLSONARO,142090,0.6921866551050532,159913,0.8245445779902135,0.1137564318112607,205277,0.5000963334804297,1.1548233212877554,0.13235792288516035
RIO CLARO,FERNANDO HADDAD,12152,0.10486891385767791,25622,0.22748621605064326,0.1155738370045459,115878,0.4400530284756763,1.2686980985653191,0.12261730219296535
RIO CLARO,JAIR MESSIAS BOLSONARO,74334,0.641485010096826,87009,0.7725137839493568,0.0825726224277982,115878,0.4400530284756763,1.2686980985653191,0.13102877385253076
RIO DE JANEIRO,FERNANDO HADDAD,398033,0.12017280503548729,1105393,0.33646750712037815,0.031452955792112,3312172,0.3939750903524313,1.3135508069735478,0.21629470208489088
RIO DE JANEIRO,JAIR MESSIAS BOLSONARO,1930657,0.5828975669137956,2179896,0.6635324928796219,0.0753768303845163,3312172,0.3939750903524313,1.3135508069735478,0.08063492596582633
RIO GRANDE,FERNANDO HADDAD,34374,0.3132084411561031,57742,0.5355208487906218,0.0414869915461635,109748,0.2802354131599928,1.5224285418458752,0.2223124076345187
RIO GRANDE,JAIR MESSIAS BOLSONARO,42364,0.3860115901884317,50082,0.46447915120937827,0.0162363032295702,109748,0.2802354131599928,1.5224285418458752,0.0784675610209466
RIO NEGRO,FERNANDO HADDAD,2670,0.12850129945134275,4820,0.23101993865030676,0.1423684530260459,20778,0.44145446899514934,1.2627055397377254,0.102518639198964
RIO NEGRO,JAIR MESSIAS BOLSONARO,13347,0.6423621137741843,16044,0.7689800613496932,0.1228522820209756,20778,0.44145446899514934,1.2627055397377254,0.12661794757550893
RIO VERDE,FERNANDO HADDAD,21464,0.22892491467576792,31363,0.3285872936048948,0.0392393095860692,93760,0.41975603284910135,1.2420107733323125,0.09966237892912688
RIO VERDE,JAIR MESSIAS BOLSONARO,56335,0.6008425767918089,64085,0.6714127063951052,0.0381985461640886,93760,0.41975603284910135,1.2420107733323125,0.07057012960329634
RONDONÓPOLIS,FERNANDO HADDAD,22588,0.21355368150361154,33847,0.3133604288372696,0.0345327138192717,105772,0.45046254563553456,1.179027747979871,0.09980674733365807
RONDONÓPOLIS,JAIR MESSIAS BOLSONARO,66830,0.6318307302499716,74166,0.6866395711627304,0.0420274503874328,105772,0.45046254563553456,1.179027747979871,0.05480884091275884
RUY BARBOSA,FERNANDO HADDAD,11749,0.6790544445728818,13396,0.7669758387724722,0.1996358887094457,17302,0.5063099045386291,1.0000375862754813,0.08792139419959044
RUY BARBOSA,JAIR MESSIAS BOLSONARO,3387,0.19575771587099758,4070,0.23302416122752778,0.0486019413451306,17302,0.5063099045386291,1.0000375862754813,0.0372664453565302
SALGADINHO,FERNANDO HADDAD,4172,0.6342353298875038,5095,0.797090112640801,0.0742322341842381,6578,0.4549902884403922,1.0994789255856219,0.16285478275329723
SALGADINHO,JAIR MESSIAS BOLSONARO,1243,0.18896321070234115,1297,0.202909887359199,0.0261161660586671,6578,0.4549902884403922,1.0994789255856219,0.013946676656857837
SALTINHO,FERNANDO HADDAD,1555,0.2047938891083893,2036,0.27588075880758806,0.3697805112407553,7593,0.4328529665138802,1.201733884224474,0.07108686969919875
SALTINHO,JAIR MESSIAS BOLSONARO,4694,0.6182009745818517,5344,0.7241192411924119,0.3386676290930205,7593,0.4328529665138802,1.201733884224474,0.10591826661056014
SALVADOR,FERNANDO HADDAD,647437,0.47751303239586623,985532,0.6859191052369668,0.0902170336326439,1355852,0.3280894888533242,1.4003772564955566,0.20840607284110052
SALVADOR,JAIR MESSIAS BOLSONARO,377060,0.27809819950850095,451273,0.31408089476303325,0.049177814139054,1355852,0.3280894888533242,1.4003772564955566,0.03598269525453229
SANTA BÁRBARA,FERNANDO HADDAD,15531,0.5262961707895628,19176,0.6648637403786145,0.2696949102784484,29510,0.36249330962136445,1.3254429218980277,0.1385675695890517
SANTA BÁRBARA,JAIR MESSIAS BOLSONARO,7908,0.26797695696374113,9666,0.3351362596213855,0.1445759997840423,29510,0.36249330962136445,1.3254429218980277,0.06715930265764436
SANTA CECÍLIA,FERNANDO HADDAD,5057,0.3792560371981401,6912,0.5175977235285307,0.2390744299102964,13334,0.3252882316136181,1.3599222949666931,0.13834168633039062
SANTA CECÍLIA,JAIR MESSIAS BOLSONARO,5445,0.40835458227088645,6442,0.4824022764714692,0.2683215139155807,13334,0.3252882316136181,1.3599222949666931,0.07404769420058277
SANTA CRUZ,FERNANDO HADDAD,18054,0.588979871464457,23060,0.759602081823572,0.152706526518402,30653,0.4185899236453591,1.1105762339162772,0.17062221035911507
SANTA CRUZ,JAIR MESSIAS BOLSONARO,5841,0.19055231135614784,7298,0.24039791817642797,0.08828206295484,30653,0.4185899236453591,1.1105762339162772,0.049845606820280136
SANTA CRUZ DO SUL,FERNANDO HADDAD,16360,0.20385530758974743,25729,0.3321842642084334,0.0661855864829868,80253,0.36885242421763265,1.3600419044816237,0.12832895661868596
SANTA CRUZ DO SUL,JAIR MESSIAS BOLSONARO,44799,0.5582221225374753,51725,0.6678157357915666,0.0557824212866976,80253,0.36885242421763265,1.3600419044816237,0.10959361325409134
SANTA FILOMENA,FERNANDO HADDAD,8670,0.7727961493894286,9723,0.8713146339277713,0.0199873518245573,11219,0.6179015389236173,0.7941369775710587,0.09851848453834267
SANTA FILOMENA,JAIR MESSIAS BOLSONARO,1087,0.09688920581156966,1436,0.1286853660722287,0.0658523560333016,11219,0.6179015389236173,0.7941369775710587,0.031796160260659026
SANTA HELENA,FERNANDO HADDAD,18892,0.5261369649371989,22583,0.6292632634864022,0.2194932380766038,35907,0.39680611479054834,1.185188666110879,0.1031262985492033
SANTA HELENA,JAIR MESSIAS BOLSONARO,12109,0.3372322945386693,13305,0.37073673651359784,0.2162652110446707,35907,0.39680611479054834,1.185188666110879,0.03350444197492852
SANTA INÊS,FERNANDO HADDAD,29464,0.5834802067449552,35704,0.7111358973848269,0.2056824584379642,50497,0.42241907741542406,1.1424424593459557,0.1276556906398717
SANTA INÊS,JAIR MESSIAS BOLSONARO,13594,0.26920411113531495,14503,0.2888641026151732,0.1428619430108998,50497,0.42241907741542406,1.1424424593459557,0.019659991479858252
SANTA ISABEL,FERNANDO HADDAD,4021,0.13066649335456407,7952,0.2664611466675602,0.1175948450386414,30773,0.3690892257697912,1.4079534145720067,0.13579465331299614
SANTA ISABEL,JAIR MESSIAS BOLSONARO,17559,0.5705976017937803,21891,0.7335388533324397,0.025919202098359,30773,0.3690892257697912,1.4079534145720067,0.16294125153865946
SANTA LUZIA,FERNANDO HADDAD,54155,0.34029143600409695,76854,0.4969062166618175,0.2529833538564277,159143,0.31809864516477127,1.416371097783258,0.15661478065772055
SANTA LUZIA,JAIR MESSIAS BOLSONARO,68298,0.42916119464883784,77811,0.5030937833381826,0.1726092931274901,159143,0.31809864516477127,1.416371097783258,0.07393258868934471
SANTA LÚCIA,FERNANDO HADDAD,2108,0.28735005452562706,3017,0.41769347916378236,0.045468467630564,7336,0.31546178360045146,1.4796978674212578,0.1303434246381553
SANTA LÚCIA,JAIR MESSIAS BOLSONARO,3436,0.46837513631406763,4206,0.5823065208362176,0.0230927485329624,7336,0.31546178360045146,1.4796978674212578,0.11393138452214996
SANTA MARIA,FERNANDO HADDAD,34458,0.21838716219642043,59821,0.39289748844052125,0.2157609090130612,157784,0.3340512608301393,1.4332074344016965,0.17451032624410082
SANTA MARIA,JAIR MESSIAS BOLSONARO,80807,0.512136845307509,92435,0.6071025115594788,0.1805538931989508,157784,0.3340512608301393,1.4332074344016965,0.09496566625196978
